,Anzahl,Firma,Jahr,Lehrstelle,Ort
45,1,tüscher Dach AG,2018,Büroassistent/in EBA,Hombrechtikon (ZH)
46,1,Kündig Josef AG,2018,Carrosserielackierer/in EFZ,Ibach (SZ)
47,1,Betschart Gebäudehülle AG,2018,Carrosseriespengler/in EFZ,Illgau (SZ)
48,1,Mathis Flachdach AG,2018,Chemie- und Pharmapraktiker/in EBA,Kägiswil (OW)
49,1,Werth AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Kägiswil (OW)
50,1,Remo Schönenberger AG,2018,Coiffeur/-euse EBA,Kirchberg SG (SG)
51,1,Schneitter AG,2018,Coiffeur/-euse EFZ,Langendorf (SO)
52,2,Bernhard Polybau AG,2019,Dachdecker/in EFZ,Langenthal (BE)
53,1,Balzan-Immer Etanchéité SA-Lausanne,2018,Dachdeckerpraktiker/in EBA,Lausanne 18 (VD)
54,1,G. Dentan Genève S.A.,2018,Dekorationsnäher/in EBA,Le Lignon (GE)
55,1,Borga Toitures SA,2018,Dentalassistent/in EFZ,Les Acacias (GE)
56,1,Haldi Erich,2018,Detailhandelsassistent/in EBA,Luzern (LU)
57,1,BiRu AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Mattwil (TG)
58,1,Elmer + Blumer Bedachungen AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Mollis (GL)
59,1,casa-technica.ch,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Näfels (GL)
60,1,Aschwanden AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Nänikon (ZH)
61,1,Mohn + Partner AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Niederglatt ZH (ZH)
62,1,Rolf Weidmann AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Oberengstringen (ZH)
63,1,Hutter Bedachungen AG,2018,Detailhandelsassistent/in (Farben) EBA,Oberriet SG (SG)
64,1,Schulthess Toiture SA,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Plan-les-Ouates (GE)
65,1,Tecton-Fladag AG,2018,Detailhandelsassistent/in (Flower) EBA,Pratteln (BL)
66,1,Burkhardt Gebäudehülle AG,2019,Detailhandelsassistent/in (Garden) EBA,Rhäzüns (GR)
67,1,Bühler,2018,Detailhandelsassistent/in (Haushalt) EBA,Romanshorn (TG)
68,1,Streule & Alder AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Rorschach (SG)
69,1,R. Müller AG,2018,Detailhandelsassistent/in (Landi) EBA,Rüti ZH (ZH)
70,1,Pilatus Flachdach AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Samstagern (ZH)
71,1,greencover ag,2018,Detailhandelsassistent/in (Möbel) EBA,Sargans (SG)
72,1,Thomas Bollinger,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Schleitheim (SH)
73,2,TECTON AG Zürich,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Schlieren (ZH)
74,1,Markus Zemp,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Schüpfheim (LU)
75,1,Martin Schönenberger AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Schwarzenbach SG (SG)
76,1,Grob AG Gebäudehüllen,2018,Detailhandelsassistent/in (Parfumerie) EBA,St. Gallen (SG)
77,1,Merz + Egger AG,2018,Detailhandelsassistent/in (Post) EBA,St. Gallen (SG)
78,1,TECTON AG St. Gallen,2018,Detailhandelsassistent/in (Schuhe) EBA,St. Gallen (SG)
79,1,Weibel AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,St. Gallen (SG)
80,1,"Brenner AG, Tägerwilen",2018,Detailhandelsassistent/in (Sportartikel) EBA,Tägerwilen (TG)
81,1,Scherrer,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Thayngen (SH)
82,1,Hansjörg Hug AG,2019,Detailhandelsassistent/in (Textil) EBA,Unterägeri (ZG)
83,1,Schmidlin Spenglerei & Bedachungen,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Unterägeri (ZG)
84,1,Hans Studach's Erben AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Untervaz (GR)
85,1,Werner Altherr GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Urnäsch (AR)
86,2,Guggisberg Dachtechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Wabern (BE)
87,1,dach müggler ag,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Waldkirch (SG)
88,1,Dawag AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Wittenbach (SG)
89,1,Scherrer Metec AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Zürich (ZH)
90,1,Jakob Tanner AG,2018,Abdichter/in EFZ,Aadorf (TG)
91,1,W. Durrer Dach und Wand AG,2018,Abdichtungspraktiker/in EBA,Alpnach Dorf (OW)
92,2,Schoop + Co. AG,2018,Agrarpraktiker/in EBA,Baden (AG)
93,1,Carl Meier Sohn AG,2018,Agrarpraktiker/in (Landwirtschaft) EBA,Bassersdorf (ZH)
94,2,Meyer's Söhne AG,2019,Agrarpraktiker/in (Spezialkulturen) EBA,Chur (GR)
95,1,M. Kneubühler AG,2018,Agrarpraktiker/in (Weinbereitung) EBA,Dagmersellen (LU)
96,1,Giger GmbH Degersheim,2018,Anlagen- und Apparatebauer/in EFZ,Degersheim (SG)
97,1,Dachbau Frei AG,2019,Anlagenführer/in EFZ,Domat/Ems (GR)
98,1,BEPA Heinz Imboden AG,2018,Architekturmodellbauer/in EFZ,Engelberg (OW)
99,1,Burlet AG,2018,Assistent/in Gesundheit und Soziales EBA,Fällanden (ZH)
100,1,Schwager Bedachungen AG,2018,Augenoptiker/in EFZ,Fischingen (TG)
101,1,U. + H. Nadig Fassaden-Technik AG,2018,Automatiker/in EFZ,Flums (SG)
102,1,von Büren Dach GmbH,2018,Automatikmonteur/in EFZ,Hochdorf (LU)
103,1,Kündig Josef AG,2018,Automobil-Assistent/in EBA,Ibach (SZ)
104,1,Mathis Flachdach AG,2018,Automobil-Fachmann/-frau EFZ,Kägiswil (OW)
105,1,Mohn + Partner AG,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Niederglatt ZH (ZH)
106,1,greencover ag,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Sargans (SG)
107,1,Markus Zemp,2018,Automobil-Mechatroniker/in EFZ,Schüpfheim (LU)
108,1,Weibel AG,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,St. Gallen (SG)
109,1,Guggisberg Dachtechnik AG,2019,Automobil-Mechatroniker/in (Personenwagen) EFZ,Wabern (BE)
110,1,Dawag AG,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Wittenbach (SG)
111,1,Pferdestall Islern GmbH,2019,Abdichter/in EFZ,Attinghausen (UR)
112,1,Marcel Imhof,2018,Abdichtungspraktiker/in EBA,Balterswil (TG)
113,1,Urs Winzeler-Rüedi,2018,Agrarpraktiker/in EBA,Barzheim (SH)
114,1,Emil Manser-Brülisauer,2019,Agrarpraktiker/in (Landwirtschaft) EBA,Brülisau (AI)
115,1,Bucheli Bruno u. Cornelia,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Brunnen (SZ)
116,1,Peter Bernhard,2018,Agrarpraktiker/in (Weinbereitung) EBA,Büttenhardt (SH)
117,1,Plüss Markus,2018,Anlagen- und Apparatebauer/in EFZ,Dättlikon (ZH)
118,1,Zürcher Daniel,2019,Anlagenführer/in EFZ,Emmenmatt (BE)
119,1,Markus Bernhardsgrütter,2018,Architekturmodellbauer/in EFZ,Gossau SG (SG)
120,1,Roman Regenscheit,2018,Assistent/in Gesundheit und Soziales EBA,Herdern (TG)
121,1,Stalder Hans Jörgen,2018,Augenoptiker/in EFZ,Herrliberg (ZH)
122,1,Büchi Jakob,2018,Automatiker/in EFZ,Hofstetten ZH (ZH)
123,1,Heinz Oswald,2018,Automatikmonteur/in EFZ,Kümmertshausen (TG)
124,10,Landwirtschaftlicher Lehrbetriebsverbund,2019,Automobil-Assistent/in EBA,Landquart (GR)
125,1,Markus Hausammann,2018,Automobil-Fachmann/-frau EFZ,Langrickenbach (TG)
126,1,Hannes Ehrat,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Lohn SH (SH)
127,1,MASSERIA AL RONCO,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Novaggio (TI)
128,1,Kobel Werner,2019,Automobil-Mechatroniker/in EFZ,Oberburg (BE)
129,1,Jürg Vetterli,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Rheinklingen (TG)
130,1,Philemon Stauffer,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Rheinklingen (TG)
131,1,Abegg Anton,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Rothenthurm (SZ)
132,1,Hof Baldenwil,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Schachen b. Herisau (AR)
133,1,Simon Schönholzer,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Schönholzerswilen (TG)
134,1,Reich-Riedo,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Trübbach (SG)
135,1,Fredy Minder,2018,Baumaschinenmechaniker/in EFZ,Uesslingen (TG)
136,2,Friederika Stiftung,2019,Baupraktiker/in EBA,Walkringen (BE)
137,1,Spühler-Bossert Peter,2018,Bauwerktrenner/in EFZ,Wasterkingen (ZH)
138,1,Sigrist-Keller Franz,2018,Bekleidungsgestalter/in EFZ,Wollerau (SZ)
139,1,Forster Gemüse AG,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Dällikon (ZH)
140,1,Portulac,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Fehraltorf (ZH)
141,1,Ralph Bötsch,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Salmsach (TG)
142,1,Pferdestall Islern GmbH,2019,Abdichter/in EFZ,Attinghausen (UR)
143,1,Marcel Imhof,2018,Abdichtungspraktiker/in EBA,Balterswil (TG)
144,1,Urs Winzeler-Rüedi,2018,Agrarpraktiker/in EBA,Barzheim (SH)
145,1,Emil Manser-Brülisauer,2019,Agrarpraktiker/in (Landwirtschaft) EBA,Brülisau (AI)
146,1,Bucheli Bruno u. Cornelia,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Brunnen (SZ)
147,1,Peter Bernhard,2018,Agrarpraktiker/in (Weinbereitung) EBA,Büttenhardt (SH)
148,1,Plüss Markus,2018,Anlagen- und Apparatebauer/in EFZ,Dättlikon (ZH)
149,1,Zürcher Daniel,2019,Anlagenführer/in EFZ,Emmenmatt (BE)
150,1,Markus Bernhardsgrütter,2018,Architekturmodellbauer/in EFZ,Gossau SG (SG)
151,1,Roman Regenscheit,2018,Assistent/in Gesundheit und Soziales EBA,Herdern (TG)
152,1,Stalder Hans Jörgen,2018,Augenoptiker/in EFZ,Herrliberg (ZH)
153,1,Büchi Jakob,2018,Automatiker/in EFZ,Hofstetten ZH (ZH)
154,1,Heinz Oswald,2018,Automatikmonteur/in EFZ,Kümmertshausen (TG)
155,10,Landwirtschaftlicher Lehrbetriebsverbund,2019,Automobil-Assistent/in EBA,Landquart (GR)
156,1,Markus Hausammann,2018,Automobil-Fachmann/-frau EFZ,Langrickenbach (TG)
157,1,Hannes Ehrat,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Lohn SH (SH)
158,1,MASSERIA AL RONCO,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Novaggio (TI)
159,1,Kobel Werner,2019,Automobil-Mechatroniker/in EFZ,Oberburg (BE)
160,1,Jürg Vetterli,2018,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Rheinklingen (TG)
161,1,Philemon Stauffer,2018,Automobil-Mechatroniker/in (Personenwagen) EFZ,Rheinklingen (TG)
162,1,Abegg Anton,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Rothenthurm (SZ)
163,1,Hof Baldenwil,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Schachen b. Herisau (AR)
164,1,Simon Schönholzer,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Schönholzerswilen (TG)
165,1,Reich-Riedo,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Trübbach (SG)
166,1,Fredy Minder,2018,Baumaschinenmechaniker/in EFZ,Uesslingen (TG)
167,2,Friederika Stiftung,2019,Baupraktiker/in EBA,Walkringen (BE)
168,1,Spühler-Bossert Peter,2018,Bauwerktrenner/in EFZ,Wasterkingen (ZH)
169,1,Sigrist-Keller Franz,2018,Bekleidungsgestalter/in EFZ,Wollerau (SZ)
170,1,Forster Gemüse AG,2018,Abdichter/in EFZ,Dällikon (ZH)
171,1,Portulac,2018,Abdichtungspraktiker/in EBA,Fehraltorf (ZH)
172,1,Ralph Bötsch,2018,Agrarpraktiker/in EBA,Salmsach (TG)
173,Keine Treffer,Keine Treffer,Keine Treffer,,Keine Treffer
174,1,Franke Schweiz AG,2018,Abdichter/in EFZ,Aarburg (AG)
175,1,Dyno AG,2019,Abdichtungspraktiker/in EBA,Aefligen (BE)
176,1,Baier Rohrleitungsbau AG,2018,Agrarpraktiker/in EBA,Aesch BL (BL)
177,1,Schmidlin AG,2018,Agrarpraktiker/in (Landwirtschaft) EBA,Affoltern am Albis (ZH)
178,10,Morath AG,2018,Agrarpraktiker/in (Spezialkulturen) EBA,Allschwil (BL)
179,1,FITECH AG,2018,Agrarpraktiker/in (Weinbereitung) EBA,Amriswil (TG)
180,1,zweifel metall ag,2018,Anlagen- und Apparatebauer/in EFZ,Amriswil (TG)
181,1,Leutenegger + Frei AG,2018,Anlagenführer/in EFZ,Andwil SG (SG)
182,2,Bühler AG,2019,Architekturmodellbauer/in EFZ,Appenzell (AI)
183,1,Hungerbühler GmbH,2018,Assistent/in Gesundheit und Soziales EBA,Arnegg (SG)
184,1,Morewa AG,2018,Augenoptiker/in EFZ,Auenstein (AG)
185,1,KESMON MECCANICA SA,2018,Automatiker/in EFZ,Barbengo (TI)
186,1,CBRE GWS GmbH,2018,Automatikmonteur/in EFZ,Basel (BS)
187,1,EMCH Aufzüge AG,2019,Automobil-Assistent/in EBA,Bern (BE)
188,1,Jörimann Stahl AG,2019,Automobil-Fachmann/-frau EFZ,Bonaduz (GR)
189,1,Schlosserei Otto Jäggi-Jäggi,2018,Automobil-Fachmann/-frau (Nutzfahrzeuge) EFZ,Boningen (SO)
190,1,Wirth + Co. AG,2018,Automobil-Fachmann/-frau (Personenwagen) EFZ,Buchrain (LU)
191,1,TIG SA Tôlerie Industrielle de la Gruyère,2018,Automobil-Mechatroniker/in EFZ,Bulle (FR)
192,1,RONDO Burgdorf AG,2019,Automobil-Mechatroniker/in (Nutzfahrzeuge) EFZ,Burgdorf (BE)
193,1,Toscano Stahlbau AG,2019,Automobil-Mechatroniker/in (Personenwagen) EFZ,Cazis (GR)
194,1,Ginox SA,2018,Bäcker/in-Konditor/in-Confiseur/in EBA,Chailly-Montreux (VD)
195,1,alig grossküchen ag,2019,Bäcker/in-Konditor/in-Confiseur/in EFZ,Chur (GR)
196,1,Nexans Suisse SA,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Cortaillod (NE)
197,1,Auprès d'une entreprise partenaire du REN,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Cressier NE (NE)
198,1,Matisa Matériel Industriel SA,2018,Baumaschinenmechaniker/in EFZ,Crissier (VD)
199,1,Blechtech AG,2018,Baupraktiker/in EBA,Dachsen (ZH)
200,2,EMS-CHEMIE AG,2019,Bauwerktrenner/in EFZ,Domat/Ems (GR)
201,1,Romag Aquacare AG,2018,Bekleidungsgestalter/in EFZ,Düdingen (FR)
202,1,ECE GmbH,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Dulliken (SO)
203,1,Holcim (Suisse) SA,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Eclépens (VD)
204,1,Zaugg AG Eggiwil,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Eggiwil (BE)
205,2,Schindler Aufzüge AG,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Embrach (ZH)
206,2,TM Metalltechnik AG,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Emmen (LU)
207,1,Hans Eberle AG,2018,Bekleidungsnäher/in EBA,Ennenda (GL)
208,1,Otto Lang AG,2018,Betonwerker/in EFZ,Ermensee (LU)
209,1,Z Montagen,2019,Boden-Parkettleger/in EFZ,Felsberg (GR)
210,1,Swibox AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Flamatt (FR)
211,1,Koller + Morger AG,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Flawil (SG)
212,1,Bartholet,2018,Bootbauer/in EFZ,Flums (SG)
213,1,Letrona AG,2018,Bootfachwart/in EFZ,Friltschen (TG)
214,2,Stephan SA,2018,Buchhändler/in EFZ,Givisiez (FR)
215,1,Techniques Laser SA,2018,Büchsenmacher/in EFZ,Goumoens-la-Ville (VD)
216,1,APACO AG,2018,Bühnentänzer/in EFZ,Grellingen (BL)
217,1,Meyer BlechTechnik AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Grosswangen (LU)
218,1,IST-Edelstahl-Anlagenbau AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Gwatt (Thun) (BE)
219,1,Fr. Blaser AG,2019,Büroassistent/in EBA,Hasle b. Burgdorf (BE)
220,1,Müller Martini,2018,Carrosserielackierer/in EFZ,Hasle LU (LU)
221,1,HAWIAG LASER AG,2018,Carrosseriespengler/in EFZ,Herisau (AR)
222,1,Hohl AG,2018,Chemie- und Pharmapraktiker/in EBA,Herznach (AG)
223,2,e. Luterbach AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Hildisrieden (LU)
224,1,hetech ag,2018,Coiffeur/-euse EBA,Hochdorf (LU)
225,1,Mirap AG,2018,Coiffeur/-euse EFZ,Jona (SG)
226,1,Isenschmid AG,2018,Dachdecker/in EFZ,Küssnacht am Rigi (SZ)
227,2,Werner Fercher AG,2018,Dachdeckerpraktiker/in EBA,Lalden (VS (de))
228,1,Landqart AG,2019,Dekorationsnäher/in EBA,Landquart (GR)
229,3,azm Ausbildungszentrum Mittelland,2019,Dentalassistent/in EFZ,Langenthal (BE)
230,3,KASAG Swiss AG,2019,Detailhandelsassistent/in EBA,Langnau im Emmental (BE)
231,1,Ateliers Impact SA,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Le Mont-sur-Lausanne (VD)
232,1,Lüthi-Aufzüge AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Leimiswil (BE)
233,1,Kalt Maschinenbau AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Lütisburg (SG)
234,2,CIMO - Compagnie Industrielle de Monthey SA,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Monthey 1 (VS (fr))
235,1,Gewerblich-industrielle Berufsfachschule Muttenz,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Muttenz (BL)
236,1,Wyss Bühnenbau AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Näfels (GL)
237,2,Lauber IWISA AG,2018,Detailhandelsassistent/in (Farben) EBA,Naters (VS (de))
238,1,MAVAG AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Neunkirch (SH)
239,1,Simeta AG,2018,Detailhandelsassistent/in (Flower) EBA,Niederwil AG (AG)
240,1,Jenni Energietechnik AG,2019,Detailhandelsassistent/in (Garden) EBA,Oberburg (BE)
241,1,Werner Mathis AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Oberhasli (ZH)
242,1,Garage Carrosserie Zahnd E. AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Plaffeien (FR)
243,1,Zbinden Posieux SA,2018,Detailhandelsassistent/in (Landi) EBA,Posieux (FR)
244,1,Aerni AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Pratteln (BL)
245,1,Glatt Maschinen- und Apparatebau AG,2018,Detailhandelsassistent/in (Möbel) EBA,Pratteln (BL)
246,1,Ascenseurs Menétrey SA,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Romont FR (FR)
247,1,Fredi Stury AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Rümlang (ZH)
248,2,Schenk Bruhin AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Sargans (SG)
249,2,Schindler Aufzüge AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Schlieren (ZH)
250,1,Portmann Metallwerkstatt AG,2018,Detailhandelsassistent/in (Parfumerie) EBA,Schüpfheim (LU)
251,1,Zemp Technik AG,2018,Detailhandelsassistent/in (Post) EBA,Schüpfheim (LU)
252,1,Gilgen Door Systems AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Schwarzenburg (BE)
253,1,Grünig-Interscreen AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Schwarzenburg (BE)
254,2,Emil Gisler AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Seedorf UR (UR)
255,1,Merki + Hitz AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Siggenthal Station (AG)
256,1,Leu + Helfenstein AG,2018,Detailhandelsassistent/in (Textil) EBA,St. Erhard (LU)
257,1,AS Aufzüge AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",St. Gallen (SG)
258,2,Schindler Aufzüge AG St.Gallen,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,St. Gallen (SG)
259,1,Stahleinbau GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Stalden VS (VS (de))
260,1,Berger Apparatebau AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Steffisburg (BE)
261,1,K. Schären AG,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Steffisburg (BE)
262,1,Hartchrom AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Steinach (SG)
263,1,Trunz Metalltechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Steinach (SG)
264,1,Belimed AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Sulgen (TG)
265,1,Stierli Bieger AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Sursee (LU)
266,1,Rigertmetall AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Susten (VS (de))
