,0x,ABBC Coin,Aeternity,Algorand,Ardor,Augur,Aurora,Basic Attenti...,Binance Coin,BitCapitalVendor,BitShares,BitTorrent,Bitcoin,Bitcoin Cash,Bitcoin Diamond,Bitcoin Gold,Bitcoin SV,Bytecoin,Bytom,Cardano,Centrality,Chainlink,Cosmos,Crypterium,Crypto.com Coin,Dai,Dash,Decentraland,Decred,Dentacoin,DigiByte,Dogecoin,EDUCare,EOS,Electroneum,Energi,Enjin Coin,Ethereum,Ethereum Classic,Factom,Golem,HedgeTrade,Holo,Huobi Token,HyperCash,ICON,IOST,IOTA,Jewel,Komodo,KuCoin Shares,Lisk,Litecoin,MCO,MaidSafeCoin,Maker,MonaCoin,Monero,NEM,NEO,Nano,Nash Exchange,Newton,Nexo,OmiseGO,Ontology,Paxos Standard,Pundi X,Qtum,Quant,RIF Token,Ravencoin,Ren,STASIS EURO,Seele,Siacoin,Status,Steem,Stellar,Stratis,Swipe,Synthetix Net...,THETA,TRON,Tether,Tezos,TrueUSD,UNUS SED LEO,USD Coin,V Systems,VeChain,Verge,Waves,XMax,XRP,ZB,Zcash,Zcoin,Zilliqa,aelf
2019-01-07,43.71175585191893,20.570719335749246,36.426874999999995,,56.085918854415276,79.72858354537745,46.77311725452811,77.12450095615124,66.00209863588667,257.154765212559,44.91350675998253,,64.1517041778095,36.37840398889967,54.71721893491124,53.89871382636656,,52.87356321839081,46.25870618246439,65.55576802250935,69.59486455530991,120.94462184927941,,33.77053003298131,,101.4469753734956,52.80699531111394,66.39083759281772,52.606896551724134,88.93805309734513,52.557418020424876,43.548694492090725,71.44167666360876,53.47490347490348,35.928701075068645,389.22369334362617,80.63565697091273,77.11076094139176,52.00845665961944,191.2718204488778,48.46705364805416,,55.37109375,70.06369426751593,49.9878021978022,46.143923953384125,58.443663874628484,75.24921837913932,,77.33543997092436,57.91194174757281,47.47474747474747,70.60690943043885,65.37530266343826,68.5188999650311,76.08678866496797,53.30576271186441,52.457551385165324,70.7595529096786,54.190658989123484,51.38379679144385,,,74.46480764673356,49.501661129568106,35.68931818181818,100.0,30.63002680965148,65.51724137931035,248.54368932038832,,75.59918408975012,89.49169486311904,97.39130434782611,22.770282644527196,45.8976042008533,54.7969427332877,36.71309569278522,57.037846245000736,84.21052631578948,,23.8832309775459,59.952540480178676,103.7954085671563,101.5992322719399,38.514480000000006,100.0,,100.0,,36.1183186299948,50.9983007646559,156.91489361702128,75.0,86.93246483662003,61.47607244143721,55.71454778939644,61.037527593818986,69.41765694021029,38.06839605453687
2019-01-08,43.920216356940436,20.498026524799016,36.05366071428571,,55.05769196260341,85.24173027989823,43.00285986653956,78.73150602207535,69.67471143756558,257.46040566824115,44.05212957225715,,64.2409531793363,36.52956704194211,55.02414201183432,54.30064308681673,,52.514367816091955,47.151824357247264,66.27830742754118,66.67554537463708,136.2762546662469,,32.71379551587434,,100.44254987474812,51.755164111012554,65.94707010940407,50.731034482758616,81.85840707964603,49.83841082432025,43.3771679054698,70.57370686613507,54.054054054054056,35.09563922371667,398.95428567721683,81.12253426947508,76.42962435825751,52.74841437632135,189.0274314214464,49.03130765020306,,69.92187500000001,70.70063694267516,51.67615384615384,45.850783180819036,63.451319463208144,74.29306280794225,,78.45263094132375,57.887669902912634,46.801346801346796,73.72549019607843,63.922518159806295,59.903619998371305,75.55555555555557,53.3242372881356,52.78522490318737,69.99771448472514,58.73320537428023,53.30572192513369,,,75.36239039418595,49.83388704318937,36.51073863636364,100.0,36.997319034852545,65.51724137931035,227.18446601941747,,77.54716981132076,86.88480467548446,99.13043478260869,22.819119711861305,46.2750246143748,55.33310517910108,37.04777628977127,56.991093912013035,86.46616541353383,,23.41284356570343,58.773031825795655,115.82373119887413,102.60516526473138,38.799440000000004,100.0,,100.0,,37.90001729804531,50.79297649391107,153.72340425531917,78.47222222222221,87.16342769884162,61.65829257944216,55.82461933590167,64.79028697571744,73.91899458719593,38.15014432689169
2019-01-09,44.070868486619865,20.452795442429984,36.57499999999999,,55.647172824663095,84.05428329092452,47.14013346043851,79.26158284966618,69.67471143756558,235.17643789941647,43.13996363525552,,64.3118742609067,36.11668885228888,55.20325443786983,54.019292604501615,,53.304597701149426,47.56857462237381,71.2554975824296,69.26457661881044,129.0823636749144,,31.059066528966916,,99.26184770097048,54.36573311367381,68.11318267695779,52.41379310344828,75.22123893805309,49.78670228810273,43.18658280922432,73.71392280008466,56.17760617760619,34.92809605808163,411.92840878867105,81.84553660982948,76.65328114674936,52.64270613107822,196.25935162094765,50.04831636066305,,63.671874999999986,71.33757961783441,62.63736263736263,47.6852877995777,63.81158245519229,75.58580641993092,,79.85623712797319,56.85893203883495,47.138047138047135,72.81045751633988,64.40677966101696,64.05294193727634,76.06208014825111,55.21898305084747,52.33839737861186,70.451552517876,58.86116442738323,55.61497326203209,,,80.82589462042816,50.83056478405316,40.95272727272728,100.0,34.78552278820376,70.40229885057472,232.0388349514563,,77.02192758796532,88.14595509074131,98.26086956521739,22.43452780660521,46.20938628158845,58.85523613963039,38.35217246264003,57.29428973485409,84.96240601503759,,29.898799324901017,58.96263726037596,124.98020934119096,102.60516526473138,39.67536,100.0,,99.00990099009901,,41.255838090295796,51.309827244406684,152.12765957446808,76.04166666666666,88.4936115385992,61.849445077153256,55.531095211887724,64.0176600441501,75.3157469047471,38.33106782888629
2019-01-10,38.749263920162456,19.05332421532149,33.17294642857143,,46.79867927575502,77.35368956743002,52.654909437559574,70.20274879502577,62.119622245540405,200.1111419838844,38.0539782827308,,58.63213155302825,30.45145861065361,47.9003550295858,49.27652733118971,,47.12643678160919,43.312218750895696,60.82033490862403,62.94382441467118,113.9187478716774,,28.498184362194756,,100.44254987474812,46.74946141173489,56.865214780532824,45.48965517241379,66.3716814159292,43.430861378032496,40.63274251953498,70.56665020111494,47.10424710424711,31.293340159166007,379.4931010100355,69.54822801738548,65.38402887205815,46.82875264270612,168.5785536159601,43.34551941777096,,56.25,66.2420382165605,54.07230769230769,40.30643959783553,51.15734486174907,63.9848750225074,,67.790150627953,49.58427184466019,41.07744107744107,63.24929971988795,53.510895883777245,54.85995679186805,67.57161609142152,50.661864406779664,45.17922748485751,61.400912029428724,50.991682661548296,47.66454545454546,,,72.16999763014455,42.5249169435216,33.857215909090904,100.0,28.887399463806968,61.49425287356323,209.70873786407768,,64.51300356960735,72.66994770839742,97.39130434782611,19.33947866430621,41.84443715129637,60.994182067077354,31.977286681912016,50.862372241149444,68.86962406015037,,22.764697200136048,52.03098827470687,113.67314627495821,102.60516526473138,36.226639999999996,100.0,,100.0,,35.18422418266735,53.79495893514586,139.36170212765958,79.8611111111111,79.37010128485022,57.41854804492977,50.41276829939461,57.39514348785871,64.34704162259689,33.43377597804837
2019-01-11,38.661810224132104,18.805360960191265,33.18178571428571,,46.98171442927127,79.72858354537745,47.28789323164918,72.5293834781539,63.798530954879325,215.69880522367325,39.05146931851656,,58.7668019214035,29.70692417029533,49.71420118343196,50.20096463022509,,47.3419540229885,44.08724812978303,60.298576774933764,66.44381109660922,142.69977319309427,,31.239630875837026,,101.4469753734956,46.74946141173489,57.31923431801872,47.06206896551724,68.58407079646018,43.74542164002241,40.57556699066133,70.51725354597417,46.71814671814672,31.214222553171684,379.4931010100355,71.94500167168171,64.83505311848728,47.4630021141649,174.31421446384041,43.95031861767906,,58.105468750000014,67.51592356687898,57.6923076923077,40.40809728473985,56.876519859497435,64.52975888428738,,67.71746153535516,49.17038834951456,41.75084175084175,60.3734827264239,56.17433414043583,55.71262281025305,67.32298664195815,49.47364406779661,45.47711250124119,63.46875918287386,50.8637236084453,48.35042780748663,,,66.58108855359824,43.52159468438539,36.34051136363637,100.0,29.758713136729227,62.06896551724138,213.59223300970874,,64.53850076491587,74.56551830206091,98.26086956521739,19.67523350222819,41.745979652116844,59.012092174309835,31.759121829055452,49.68338023996444,68.34789473684211,,27.213163146782694,53.78629257398102,110.51103878969127,102.60516526473138,35.98104,100.0,,100.0,,34.64798477772011,50.82129708297932,138.29787234042556,76.3888888888889,79.43022798038724,57.466782787342844,51.62355531095212,55.62913907284768,63.3453617868475,33.50950402879567
2019-01-12,38.20055598451436,18.38374265667993,33.84017857142857,,47.31279272166096,77.09923664122138,47.18303145853193,73.46540521801366,62.7492130115425,232.39788830230617,39.80720590774732,,58.35131594465287,30.318344877377427,50.13875739644972,49.47749196141479,,46.83908045977011,43.73412823526039,59.69350124293168,67.30682151133367,132.43595756847574,,33.32378318952593,,102.4514008722431,46.64174375871246,56.89304178444324,48.303448275862074,62.83185840707964,43.63338647821779,40.937678673527735,70.75012349163785,46.91119691119692,30.84655838413925,385.9801625657626,75.80031761952523,64.0319219234484,48.202959830866796,171.32169576059852,44.23616226188143,,57.8125,68.15286624203821,90.1098901098901,40.01813173169704,55.06619832477708,64.20155996791672,,67.78005492064774,49.43155339805825,42.42424242424242,60.466853408029884,55.205811138014525,56.17392470671641,67.1191413790441,49.905762711864405,44.69268195809751,62.423952200080535,49.584133077415224,47.3870588235294,,,68.46512362745872,43.189368770764126,35.13363636363637,100.0,29.758713136729227,64.08045977011494,200.0,,64.61499235084142,73.45432174715472,98.26086956521739,19.864477138147855,40.87627174269774,56.96440793976729,32.76848176601124,49.420456228706854,67.04736842105262,,27.229206373653174,54.10966871394008,103.3512182249978,102.60516526473138,33.98232,100.0,,100.0,,34.769071094966264,48.68309260832625,138.29787234042556,78.47222222222221,78.45102179592713,56.570420490833165,51.52265639332233,55.187637969094915,63.640888446463016,33.597589376526834
2019-01-13,36.383163074866566,18.030240209355295,31.54517857142857,,44.96832774059253,69.46564885496184,47.61201143946615,67.4752015745742,58.447009443861496,230.14726312864684,38.01131573333875,,56.624507138326386,28.506644405838955,46.461479289940826,47.829581993569136,,43.74999999999999,41.45661956490584,54.96353156500123,63.45790160615827,142.72161861744164,,30.69860412432955,,102.4514008722431,44.519072360917505,51.99548909620822,44.88275862068966,61.06194690265486,40.61705519886242,39.908519153802175,72.65542304706794,43.62934362934362,29.64117838693163,376.24957023217195,68.4679037111334,59.421542215218835,44.82029598308668,165.33665835411472,41.37096828689783,,54.6875,67.51592356687898,70.87912087912088,36.1438072970221,52.12104836530666,60.281383509845966,,64.17972378144812,48.31601941747573,39.73063973063973,56.63865546218487,51.81598062953996,52.750326935144685,65.33395104625126,47.815762711864416,42.80607685433423,59.6867755732834,46.19321817018553,44.416951871657744,,,62.780432893593485,39.8671096345515,32.66943181818181,100.0,27.747989276139407,59.482758620689644,174.75728155339806,,60.33656297807241,68.98262073208244,96.52173913043481,19.882791038398143,38.61174926156876,51.100844170659364,30.334825637331452,47.960024440823574,61.89563909774436,,25.221877827618734,51.25977107761028,93.63180578766821,102.60516526473138,31.576400000000003,100.0,,100.0,,32.73655076976302,45.36250354007363,142.0212765957447,74.30555555555556,75.84147549002066,54.141711886737674,48.61493303980921,51.87637969094923,57.37883406955764,31.494947766656207
2019-01-14,38.66773928826975,18.051778820007215,33.155178571428564,,47.00863136361189,86.42917726887192,49.04194470924689,70.30339629393542,64.6379853095488,249.01361489302585,39.90675185632879,,59.064511090782176,30.228098278546124,49.33325443786982,49.557877813504824,,46.264367816091955,43.921006620998014,60.178381183926575,64.00127853394775,156.0213057138635,,32.28437218909285,,99.92215702384706,46.24255480927639,56.14903557462764,45.93103448275861,65.04424778761062,43.77558495281596,41.60472651038689,71.98503987015735,47.876447876447884,30.157769814306324,385.9801625657626,72.04739217652958,65.60768566055,45.98308668076109,169.57605985037407,43.380658589162266,,63.4765625,67.51592356687898,73.07692307692308,38.7582430218664,58.42565072502928,63.34402776186345,,67.62861931106893,49.24388349514563,42.08754208754208,60.429505135387494,54.963680387409205,55.627835234267586,71.66550845494557,49.54737288135594,45.58633700724853,63.16293547228541,50.92770313499679,46.619304812834216,,,69.61055375622087,43.189368770764126,34.740795454545456,100.0,30.898123324396785,62.93103448275862,218.44660194174756,,64.73737888832228,73.10058443555829,98.26086956521739,20.145290275318967,41.13882507384313,54.779831165868146,32.10661432321758,50.75590653236557,68.89150375939849,,26.744059193089857,53.81886283268194,112.89911161931568,102.60516526473138,33.33144,100.0,,100.0,,34.96799861615637,49.27074483149249,146.27659574468086,79.16666666666666,79.63589945480358,54.62629240079497,51.61438268207669,54.746136865342166,64.067068997698,34.09948574633321
2019-01-15,38.23424384893283,17.232234684701663,36.97892857142857,,45.835053026360654,82.69720101781171,51.68255481410867,67.94153498618893,62.119622245540405,249.31925534870797,38.21040763050169,,57.86331515416171,28.987207544615657,48.109053254437875,48.231511254019296,,44.89942528735632,42.71890853850784,58.472423307017785,65.27182164451429,166.66613123959934,,31.673385081786993,,102.4514008722431,44.81054365733114,54.16599540122146,45.5448275862069,62.83185840707964,43.32313526091266,40.23251381741948,64.06746171759227,46.33204633204633,28.72434495276213,376.24957023217195,72.85397860247409,62.02917704468053,44.50317124735729,152.3690773067332,42.515694370299286,,58.59375,67.51592356687898,67.03296703296702,37.396863277077195,55.1022246239755,62.31707616506523,,64.83392561482857,47.938932038834956,40.06734006734006,58.842203548085905,54.23728813559323,53.03678439525381,65.85128561501044,48.55830508474577,44.63310495482078,61.17671386437099,48.75239923224568,45.58133689839571,,,67.85291097243068,41.19601328903655,33.576477272727274,100.0,29.356568364611256,60.3448275862069,200.97087378640776,,61.29525752167262,70.71285758228238,96.52173913043481,19.882791038398143,39.3009517558254,53.09719370294319,32.158949714512254,48.92099318619463,76.69172932330827,,25.717292673379156,53.48385445747256,108.00422200721258,102.60516526473138,32.63664,100.0,,100.0,,33.982010032866285,48.26536391956952,138.29787234042556,76.73611111111111,78.06425444090524,53.213639713271256,49.55971381397909,53.75275938189845,68.09867479624214,32.69677411177967
2019-01-16,40.374096996794265,17.771507648899103,46.934553571428566,,48.231557413820944,117.55725190839695,52.445185891325075,69.70510282819473,64.95278069254985,261.0447346485135,40.09568600363647,,58.251070191152245,29.14288292759966,48.190591715976325,48.47266881028939,,45.04310344827586,47.71704548711628,61.159067937826094,62.55760061795807,159.78450131393802,,33.12422960322483,,101.4469753734956,45.165378279052085,59.54685921000601,46.84137931034483,50.442477876106196,42.319127849355795,40.74709357728225,63.001905299555425,47.297297297297305,27.85870526364779,376.24957023217195,71.7381310598462,62.80180958674325,45.560253699788575,153.11720698254365,43.790840839826195,,59.47265625,68.15286624203821,68.13186813186813,38.75790971797491,57.48896694587048,62.5687498976936,,69.6039454024149,46.78699029126214,41.07744107744107,59.42110177404295,53.99515738498789,56.30134558362114,69.03713998919004,48.84644067796611,45.85443352199385,61.76877115462054,49.520153550863725,47.120213903743306,,,66.613674065882,42.5249169435216,35.54414772727273,100.0,29.892761394101875,61.206896551724135,187.378640776699,,63.77358490566037,72.32774530913566,97.39130434782611,19.766803003479644,40.38398424680014,64.91273100616016,37.8334114939639,49.479243815731,84.21052631578948,,26.249286076404267,55.012330169365356,110.73973084704019,102.60516526473138,33.99232,100.0,,100.0,,34.544196505794844,48.85301614273577,138.29787234042556,77.77777777777779,78.66599859227182,54.038096514146616,48.87176664832141,55.62913907284768,72.51913146270142,34.73731238296213
2019-01-17,41.18112347680321,18.261241808597134,41.826874999999994,,50.39298724137312,127.31128074639525,47.42612011439466,72.22911843974009,67.36621196222455,265.3792720200056,39.79806393287759,,58.62639411721582,29.56704194210681,47.48230769230769,47.38745980707396,,46.479885057471265,45.81329358823698,61.897997650722544,59.80875263031723,155.17061918927774,,34.0130592664157,,100.32031129155057,45.88138385502471,59.765081503829876,47.862068965517246,54.86725663716815,43.82729348903348,39.908519153802175,63.49587185096324,48.64864864864865,27.146646809698886,376.24957023217195,74.41491140086927,62.89838865450109,47.78012684989428,153.86533665835412,45.49171188582473,,57.6171875,67.51592356687898,64.28571428571428,40.967881170496604,59.40736737818607,64.3853022540145,,70.48641117796713,45.662135922330094,42.42424242424242,59.55182072829132,55.93220338983051,57.87781966592737,71.2346536946954,48.81186440677967,45.32816999304935,62.26723115266153,50.22392834293026,47.761925133689836,,,66.40828659451773,43.52159468438539,35.5952840909091,100.0,31.36729222520107,61.49425287356323,191.2621359223301,,65.70627231004589,75.84204860043063,97.39130434782611,19.327269397472683,41.20446340662947,71.49783253479352,41.359100556471454,50.2059880017775,80.45112781954887,,26.060617728407422,55.17750790991999,111.35983815639017,102.60516526473138,34.162,100.0,,101.98019801980197,,36.86213457879259,48.371566128575466,139.36170212765958,78.47222222222221,78.58296648891117,54.093923762309906,50.14676206200698,57.94701986754966,70.60287438561564,35.872599436634
2019-01-18,39.511148661850655,17.940585742516678,38.598392857142855,,49.58637644229906,128.58354537743853,46.83031458531935,70.42473244539873,68.83525708289612,248.59683245345929,39.62436641035277,,58.29617281156667,28.9826952146741,46.86792899408284,45.05627009646303,,45.83333333333333,45.28647997936312,60.529406944027095,63.841461790480245,160.8632797692095,,33.98107738947929,,101.4469753734956,45.374477252566216,58.19798180992692,47.50344827586206,53.53982300884957,41.59951738699531,40.13722126929674,61.30124902970856,47.683397683397686,29.585330665053288,385.9801625657626,70.96497826813774,61.510699944085815,46.300211416490484,154.3640897755611,46.02623274295021,,57.6171875,67.51592356687898,59.89010989010989,39.57433760017865,57.40790777267405,64.15142983418181,,66.58361264790211,44.955048543689315,42.08754208754208,58.468720821662004,55.69007263922517,56.440742106851495,70.27874295421202,48.17364406779661,44.81183596465098,61.935287267503234,49.32821497120921,47.05684491978609,,,64.66446796745399,42.5249169435216,34.545511363636365,100.0,29.155495978552278,60.63218390804598,183.49514563106794,,64.52320244773075,73.80805905875117,96.52173913043481,19.180758195470364,40.285526747620615,66.07061373488479,46.80693679625216,49.44684120870981,74.65045112781955,,26.95968016222911,54.52726595942677,109.07291758290087,102.60516526473138,34.97584,100.0,,100.0,,35.25341636395087,47.33078448031718,135.63829787234042,63.19444444444444,77.3718430502368,53.480270650499094,49.06439185470556,57.615894039735096,68.15466932122193,34.21703849456437
2019-01-19,40.45575638014465,16.98211756850624,39.69669642857142,,52.10580149658155,147.2434266327396,53.38894184938036,72.57076078326119,69.67471143756558,276.66018338427335,42.96423456275966,,59.42341957549351,29.375267919590275,47.76029585798817,46.422829581993575,,46.83908045977011,45.56278483189544,62.488048733848714,65.4769197986309,157.88780447060182,,33.6505979944698,,101.4469753734956,46.869851729818784,59.208541425621355,48.66206896551724,59.73451327433629,43.047356401085885,41.03297122165046,58.59148966198574,48.06949806949808,34.03918648485131,376.24957023217195,71.7778335005015,63.29487114319118,46.51162790697674,165.08728179551125,46.941202705716194,,72.65625000000001,67.51592356687898,60.439560439560445,40.731068755593256,58.64180852021976,64.79391399715179,,70.71669426159997,45.35893203883495,43.09764309764309,60.78431372549019,58.111380145278446,58.981016205444604,72.71098756852753,48.61381355932204,45.89415152417833,62.86037678351817,51.69545745361484,47.9887165775401,,,64.28134133817838,43.52159468438539,35.30653409090909,100.0,30.764075067024127,62.06896551724138,193.20388349514565,,65.33911269760327,78.61042756075052,96.52173913043481,20.13308100848544,41.97571381686905,70.73066392881589,46.59578222675608,50.13331358317286,78.19548872180451,,25.784674226235172,58.99520751907688,108.04820124901046,102.60516526473138,34.98864,100.0,,100.0,,35.789655768898115,49.15038232795242,138.29787234042556,60.06944444444444,78.97617598988347,54.69149862664969,50.128416804256105,61.920529801324506,69.90605363031169,36.23317902554792
2019-01-20,38.59389548946446,15.64430061438887,38.77339285714285,,49.04803775548657,153.09584393553862,50.31935176358435,69.770523702486,68.10073452256034,255.6821339260906,40.71429296982132,,57.39045481928672,27.95162782302642,48.51520710059171,45.21704180064309,,44.252873563218394,44.12909513027028,59.383451252492684,65.4769197986309,157.4550723147797,,34.33387746943398,,101.4469753734956,44.28462805728045,56.73633181505294,45.90344827586207,56.19469026548673,41.18154005257035,40.38498189441586,57.850539834874034,45.75289575289575,32.37306278214735,324.3277782462878,69.57121364092276,60.72790118436436,45.348837209302324,159.60099750623442,43.78678632005028,,70.21484375,67.51592356687898,60.98901098901099,38.74724399344724,59.335314779789236,61.76584930677187,,66.17766425715784,43.45417475728155,41.41414141414141,58.22595704948647,54.963680387409205,56.18637937889508,69.05412709443287,47.10745762711865,43.79902690894648,60.88395024106744,48.56046065259117,46.60716577540107,,,60.47179872027806,42.19269102990034,34.029034090909086,100.0,32.975871313672926,59.195402298850574,187.378640776699,,62.19785823559408,72.7545370655183,96.52173913043481,19.1746535620536,39.72760091893666,66.39002966005019,45.2055705161986,48.465968004740034,74.52556390977443,,24.55255440258232,54.841336311185565,104.97845017151903,102.60516526473138,34.27664,100.99009900990099,,100.99009900990099,,34.69987891368275,46.78561314075333,135.10638297872342,57.638888888888886,76.63218925593215,53.29626404055291,48.71583195743901,56.73289183222957,66.98500591053319,34.192323900596634
2019-01-21,37.96406717629669,14.644101382240335,37.932767857142856,,49.28849570226282,142.91772688719254,47.20209723546234,68.31728564878496,68.73032528856243,259.57210336204497,40.11193840340487,,56.9923405231904,27.712474336123456,47.125088757396455,44.975884244372985,,43.67816091954023,44.216228610736906,58.645887398584975,63.290094025517405,161.72424649348812,,33.39974014724989,,100.44254987474812,44.29730072234191,55.8312218983875,47.06206896551724,55.30973451327434,40.51794717111217,40.041928721174,56.50977348105285,45.36679536679537,33.41555359054312,312.33839107899297,70.18555667001003,59.55370304478219,45.454545454545446,185.5361596009975,43.69826263827602,,67.38281250000001,66.87898089171973,59.89010989010989,38.73041214692703,57.41691434747365,61.85362819400566,,65.50791503452731,43.595631067961165,41.07744107744107,58.28197945845005,53.99515738498789,56.21655800763566,66.38406300671762,46.40406779661018,44.26571343461424,60.912247096851424,48.49648112603966,47.274010695187165,,,59.46658503831266,42.5249169435216,33.23914772727273,100.0,31.702412868632713,58.62068965517242,188.34951456310677,,63.095359510453854,71.797139341741,96.52173913043481,19.046456260301568,40.30193633081719,66.19609856262835,47.715372826207826,47.854021626425705,73.30007518796991,,23.391666506234397,55.31011539177369,112.63083824434868,101.5992322719399,33.87952,100.0,,100.0,,35.720463587614596,46.91305579156047,135.10638297872342,56.59722222222221,76.53985183064316,52.99747660838302,48.28471840029353,57.94701986754966,65.52914826105892,35.54338837083297
2019-01-22,38.876334544748936,14.881295332044605,37.56473214285714,,52.01159222638937,129.60135708227313,43.51763584366062,69.21193008353742,68.41552990556139,256.1544873575993,40.143427427956155,,57.447351057760045,28.97818288473253,46.547633136094674,45.257234726688104,,44.683908045977006,47.97328670927799,59.52140301035321,69.4110753003223,173.58599065786854,,35.01749008894959,,100.15106559501162,45.44417691040426,57.69709573953925,47.64137931034483,52.21238938053098,41.427155599603566,39.20335429769393,57.765859854632694,47.297297297297305,32.936193977753994,337.32720089780935,72.65337679705783,60.36191734865044,45.77167019027484,216.70822942643392,44.205753363562025,,69.43359375000001,67.51592356687898,59.89010989010989,38.69091563578551,60.389084031342875,62.96017416640749,,66.94938012357146,42.390388349514566,41.75084175084175,59.15966386554622,53.75302663438257,56.682650162629265,70.06099915064475,46.14940677966102,45.59626650779467,61.331258230575834,49.32821497120921,47.619304812834216,,,61.77324433209574,43.189368770764126,34.431363636363635,100.0,31.300268096514746,59.482758620689644,185.43689320388347,,72.71290158082611,73.20824361734851,96.52173913043481,17.92930834503388,42.38595339678372,64.08852384211727,48.842336309883535,48.18869426751592,75.18796992481202,,24.14441471099731,57.54234133631119,116.0392294836837,101.5992322719399,33.911199999999994,100.0,,100.0,,39.508735512887036,47.49362786745964,148.40425531914894,59.02777777777777,76.22991303102967,53.22837810678636,48.39478994679875,58.83002207505519,71.31213836869283,35.49110749897814
2019-01-23,40.36089135394222,14.847910485534129,37.238392857142856,,50.11035943079656,123.24003392705683,41.525262154432795,68.5006877579092,68.62539349422876,271.29758266185047,39.65179233496196,,57.13721077745443,29.8535748933962,46.3596449704142,45.09646302250804,,43.462643678160916,47.74226833672503,58.595350616002406,65.5941187438404,163.83297245548994,,34.289236099543594,,100.44254987474812,45.03231529590673,56.173933420231705,47.66896551724138,47.787610619469035,40.298185892187696,38.93653516295026,57.18721332298355,47.10424710424711,32.18690370921953,334.0836701199458,72.24172517552658,59.70111320083363,45.454545454545446,195.51122194513718,43.75772892832284,,77.83203125,66.87898089171973,59.89010989010989,38.10580065427555,58.82194001621184,60.80928450999329,,67.09576787949764,41.60815533980583,41.41414141414141,59.757236227824464,54.23728813559323,58.5225884640994,70.89027874295422,45.69830508474576,44.56359845099792,60.59445163958511,48.49648112603966,51.51588235294117,,,58.57591436922348,42.5249169435216,33.93352272727273,100.0,31.16621983914209,58.90804597701149,183.49514563106794,,68.75573686894442,71.5510612119348,96.52173913043481,19.363897197973262,40.859862159501155,62.58840976500114,48.71977721802948,47.48185454006813,75.93984962406014,,27.079683499220298,60.3817699609157,116.79567244260708,101.5992322719399,34.02776,100.0,,100.0,,37.97785850198927,47.67063154913622,162.2340425531915,56.25,75.51435763453945,53.01668118175118,48.220509998165475,57.5055187637969,68.2697691781248,34.48382936790841
2019-01-24,40.72498979257709,13.929288741229746,37.216875,,49.95783013619968,126.5479219677693,38.465204957102,69.29468469375203,68.3105981112277,249.01361489302585,39.256655865592656,,57.38822359424853,29.19477472192767,46.608224852071004,45.21704180064309,,43.89367816091954,46.45762274642436,58.76881470756958,82.75044615507552,161.99088917302217,,35.56151514141986,,101.4469753734956,46.29324546952224,57.31923431801872,48.05517241379311,49.11504424778762,41.43577368897316,38.860301124452064,55.57829369839814,47.297297297297305,32.27067529203705,303.74011533995446,73.07338682714811,59.655365221369394,45.560253699788575,189.27680798004988,45.4626544940973,,107.91015625000003,66.87898089171973,59.89010989010989,38.487100306139624,59.659551472574975,60.61797155063757,,67.54724791018857,39.47883495145631,42.08754208754208,61.21381886087769,53.99515738498789,58.27876430490952,72.9611613002857,45.397118644067795,45.457253500148944,61.112501768553486,49.520153550863725,51.885454545454536,,,57.80669879137372,42.19269102990034,33.993125,100.0,37.93565683646112,59.195402298850574,173.7864077669903,,67.82253952065273,74.08105198400492,96.52173913043481,20.224650509736893,41.220872989826056,62.21480720967375,45.20375751188122,47.312435194785955,74.1427819548872,,41.17718781484833,59.960683044853916,118.34374175389215,101.5992322719399,33.5668,100.0,,100.0,,38.14218993253762,47.68479184367035,146.27659574468086,55.90277777777778,75.77824702050751,53.946093209173526,49.06439185470556,56.40176600441501,68.79238474460274,37.582025519402535
2019-01-25,39.1893621809254,14.938372650272191,37.14232142857142,,48.16516230911408,119.59287531806618,35.50524308865586,71.73985976448485,70.72402938090242,264.6012781328146,39.20891444127297,,57.3706925403772,28.962389729937055,46.223491124260356,45.136655948553056,,43.74999999999999,45.80928086216286,58.30988608736034,76.09674240204566,154.058108828764,,35.461571775993605,,100.44254987474812,46.781143074388545,57.58578772389754,47.144827586206894,53.982300884955755,40.466238634894644,40.365923384791316,59.02194622821254,47.297297297297305,31.079257225299017,292.3352124188307,72.83517218321632,59.157220556092106,45.98308668076109,174.8129675810474,44.75176202671929,,98.82812499999999,67.51592356687898,61.53846153846154,38.007975962123346,59.15518328379717,59.30435743399192,,70.75324072204498,39.54854368932039,41.41414141414141,61.58730158730158,53.99515738498789,57.82991708062484,72.44228244923173,45.97491525423729,46.559428060768546,60.45623238248642,48.56046065259117,54.010695187165766,,,60.06596097638044,41.528239202657815,35.04414772727273,100.0,36.26005361930295,59.77011494252874,166.9902912621359,,66.05303416624172,73.39664718548138,97.39130434782611,19.11971186130273,40.95831965868067,59.727926078028744,42.78388021601342,47.09533772774403,73.13714285714286,,30.442985580347692,64.82644705006514,117.7192365203624,101.5992322719399,33.18880000000001,100.0,,100.0,,37.597301504929945,47.132540356839414,149.468085106383,54.861111111111114,75.67493408730303,53.6589178446216,48.413135204549626,55.187637969094915,68.44708517389411,35.587747898467384
