,Anzahl,Firma,Jahr,Lehrstelle,Ort
40,2,Elektrizitätswerk der Stadt Zürich,2019,Buchhändler/in EFZ,Sils im Domleschg (GR)
41,4,BKW Energie AG,2019,Büchsenmacher/in EFZ,Spiez (BE)
42,1,St. Moritz ENERGIE,2019,Bühnentänzer/in EFZ,St. Moritz (GR)
43,1,Kantonales Elektrizitätswerk Nidwalden,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Stans (NW)
44,1,ReLL Dienstleistungen AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Susten (VS (de))
45,1,Rhiienergie AG,2019,Büroassistent/in EBA,Tamins (GR)
46,1,Kraftwerke Hinterrhein AG,2019,Carrosserielackierer/in EFZ,Thusis (GR)
47,1,AEW ENERGIE AG,2018,Carrosseriespengler/in EFZ,Untersiggenthal (AG)
48,1,Energie Uster AG,2018,Chemie- und Pharmapraktiker/in EBA,Uster (ZH)
49,1,Arnold AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Wangen an der Aare (BE)
50,1,Ellenbroek Hugentobler AG,2018,Coiffeur/-euse EBA,Weinfelden (TG)
51,1,Elektrizitätswerk,2018,Coiffeur/-euse EFZ,Winterberg ZH (ZH)
52,1,IBW Technik AG,2018,Dachdecker/in EFZ,Wohlen AG (AG)
53,1,Elektra-Korporation Wolfhalden,2018,Dachdeckerpraktiker/in EBA,Wolfhalden (AR)
54,1,WWZ Energie AG,2019,Dekorationsnäher/in EBA,Zug (ZG)
55,1,login Berufsbildung AG,2019,Dentalassistent/in EFZ,Altdorf UR (UR)
56,1,login Berufsbildung AG,2019,Detailhandelsassistent/in EBA,Bern (BE)
57,1,login Berufsbildung AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Olten (SO)
58,1,login Berufsbildung AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Rapperswil SG (SG)
59,1,ipb Baggenstos Montagen AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Emmen (LU)
60,1,Cablex AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Oftringen (AG)
61,1,cablex AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,St. Gallen (SG)
62,1,cablex AG,2019,Detailhandelsassistent/in (Elektrofach) EBA,Trimmis (GR)
63,1,cablex AG,2018,Detailhandelsassistent/in (Farben) EBA,Zürich (ZH)
64,1,Groupe E SA,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Corcelles NE (NE)
65,1,Hamard SA,2018,Detailhandelsassistent/in (Flower) EBA,Meyrin (GE)
66,2,KUMMLER + MATTER AG,2018,Detailhandelsassistent/in (Garden) EBA,Mezzovico (TI)
67,1,CABLEX SA,2018,Detailhandelsassistent/in (Haushalt) EBA,Neuenburg (NE)
68,1,Groupe E SA,2018,Detailhandelsassistent/in (Kiosk) EBA,Payerne (VD)
69,1,LINELTEL SA,2018,Detailhandelsassistent/in (Landi) EBA,Sementina (TI)
70,2,IED Gruppe AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Visp (VS (de))
71,1,Impreglon Coatings AG,2019,Detailhandelsassistent/in (Möbel) EBA,Altdorf UR (UR)
72,1,"Someco SA, Manufacture de cadrans soignés",2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Cormondrèche (NE)
73,1,Galvanova AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Emmenbrücke (LU)
74,1,Stalder AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Engelburg (SG)
75,1,Huber + Suhner AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Herisau (AR)
76,1,SILBAG AG,2018,Detailhandelsassistent/in (Parfumerie) EBA,Luzern (LU)
77,1,Blaser AG Malters,2018,Detailhandelsassistent/in (Post) EBA,Malters (LU)
78,1,Fritz Kamm AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Mels (SG)
79,1,Kälin Galvanik AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,Obfelden (ZH)
80,1,Galvaplast AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Pratteln (BL)
81,1,Veralit AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Schlieren (ZH)
82,1,Chromwerk AG,2018,Detailhandelsassistent/in (Textil) EBA,St. Gallen (SG)
83,1,Hartchrom AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Steinach (SG)
84,2,De Martin AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Wängi (TG)
85,1,Dörrer AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Zürich (ZH)
86,1,Galvanic Mäder AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Zürich (ZH)
