,Anzahl,Firma,Jahr,Lehrstelle,Ort
45,1,tüscher Dach AG,2018,Büroassistent/in EBA,Hombrechtikon (ZH)
46,1,Kündig Josef AG,2018,Carrosserielackierer/in EFZ,Ibach (SZ)
47,1,Betschart Gebäudehülle AG,2018,Carrosseriespengler/in EFZ,Illgau (SZ)
48,1,Mathis Flachdach AG,2018,Chemie- und Pharmapraktiker/in EBA,Kägiswil (OW)
49,1,Werth AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Kägiswil (OW)
50,1,Remo Schönenberger AG,2018,Coiffeur/-euse EBA,Kirchberg SG (SG)
51,1,Schneitter AG,2018,Coiffeur/-euse EFZ,Langendorf (SO)
52,2,Bernhard Polybau AG,2019,Dachdecker/in EFZ,Langenthal (BE)
53,1,Balzan-Immer Etanchéité SA-Lausanne,2018,Dachdeckerpraktiker/in EBA,Lausanne 18 (VD)
54,1,G. Dentan Genève S.A.,2018,Dekorationsnäher/in EBA,Le Lignon (GE)
55,1,Borga Toitures SA,2018,Dentalassistent/in EFZ,Les Acacias (GE)
56,1,Haldi Erich,2018,Detailhandelsassistent/in EBA,Luzern (LU)
57,1,BiRu AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Mattwil (TG)
58,1,Elmer + Blumer Bedachungen AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Mollis (GL)
59,1,casa-technica.ch,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Näfels (GL)
60,1,Aschwanden AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Nänikon (ZH)
61,1,Mohn + Partner AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Niederglatt ZH (ZH)
62,1,Rolf Weidmann AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Oberengstringen (ZH)
63,1,Hutter Bedachungen AG,2018,Detailhandelsassistent/in (Farben) EBA,Oberriet SG (SG)
64,1,Schulthess Toiture SA,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Plan-les-Ouates (GE)
65,1,Tecton-Fladag AG,2018,Detailhandelsassistent/in (Flower) EBA,Pratteln (BL)
66,1,Burkhardt Gebäudehülle AG,2019,Detailhandelsassistent/in (Garden) EBA,Rhäzüns (GR)
67,1,Bühler,2018,Detailhandelsassistent/in (Haushalt) EBA,Romanshorn (TG)
68,1,Streule & Alder AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Rorschach (SG)
69,1,R. Müller AG,2018,Detailhandelsassistent/in (Landi) EBA,Rüti ZH (ZH)
70,1,Pilatus Flachdach AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Samstagern (ZH)
71,1,greencover ag,2018,Detailhandelsassistent/in (Möbel) EBA,Sargans (SG)
72,1,Thomas Bollinger,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Schleitheim (SH)
73,2,TECTON AG Zürich,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Schlieren (ZH)
74,1,Markus Zemp,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Schüpfheim (LU)
75,1,Martin Schönenberger AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Schwarzenbach SG (SG)
76,1,Grob AG Gebäudehüllen,2018,Detailhandelsassistent/in (Parfumerie) EBA,St. Gallen (SG)
77,1,Merz + Egger AG,2018,Detailhandelsassistent/in (Post) EBA,St. Gallen (SG)
78,1,TECTON AG St. Gallen,2018,Detailhandelsassistent/in (Schuhe) EBA,St. Gallen (SG)
79,1,Weibel AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,St. Gallen (SG)
80,1,"Brenner AG, Tägerwilen",2018,Detailhandelsassistent/in (Sportartikel) EBA,Tägerwilen (TG)
81,1,Scherrer,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Thayngen (SH)
82,1,Hansjörg Hug AG,2019,Detailhandelsassistent/in (Textil) EBA,Unterägeri (ZG)
83,1,Schmidlin Spenglerei & Bedachungen,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Unterägeri (ZG)
84,1,Hans Studach's Erben AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Untervaz (GR)
85,2,Guggisberg Dachtechnik AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Wabern (BE)
86,1,dach müggler ag,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Waldkirch (SG)
87,1,Dawag AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Wittenbach (SG)
88,1,Scherrer Metec AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Zürich (ZH)
89,1,Jakob Tanner AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Aadorf (TG)
90,1,W. Durrer Dach und Wand AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Alpnach Dorf (OW)
91,2,Schoop + Co. AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Baden (AG)
92,1,Carl Meier Sohn AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Bassersdorf (ZH)
93,2,Meyer's Söhne AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Chur (GR)
94,1,M. Kneubühler AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Dagmersellen (LU)
95,1,Giger GmbH Degersheim,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Degersheim (SG)
96,1,Dachbau Frei AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Domat/Ems (GR)
97,1,BEPA Heinz Imboden AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Engelberg (OW)
98,1,Burlet AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Fällanden (ZH)
99,1,Schwager Bedachungen AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Fischingen (TG)
100,1,U. + H. Nadig Fassaden-Technik AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Flums (SG)
101,1,von Büren Dach GmbH,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Hochdorf (LU)
102,1,Kündig Josef AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Ibach (SZ)
103,1,Mathis Flachdach AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Kägiswil (OW)
104,1,Mohn + Partner AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Niederglatt ZH (ZH)
105,1,greencover ag,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Sargans (SG)
106,1,Markus Zemp,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Schüpfheim (LU)
107,1,Weibel AG,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,St. Gallen (SG)
108,1,Guggisberg Dachtechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Wabern (BE)
109,1,Dawag AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Wittenbach (SG)
110,1,Pferdestall Islern GmbH,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Attinghausen (UR)
111,1,Marcel Imhof,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Balterswil (TG)
112,1,Urs Winzeler-Rüedi,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Barzheim (SH)
113,1,Emil Manser-Brülisauer,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Brülisau (AI)
114,1,Bucheli Bruno u. Cornelia,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Brunnen (SZ)
115,1,Peter Bernhard,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Büttenhardt (SH)
116,1,Plüss Markus,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Dättlikon (ZH)
117,1,Zürcher Daniel,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Emmenmatt (BE)
118,1,Markus Bernhardsgrütter,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Gossau SG (SG)
119,1,Solenthaler-Oertle Johannes,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Heiden (AR)
120,1,Roman Regenscheit,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Herdern (TG)
121,1,Stalder Hans Jörgen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Herrliberg (ZH)
122,1,Büchi Jakob,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Hofstetten ZH (ZH)
123,1,Heinz Oswald,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Kümmertshausen (TG)
124,10,Landwirtschaftlicher Lehrbetriebsverbund,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Landquart (GR)
125,1,Markus Hausammann,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Langrickenbach (TG)
126,1,Hannes Ehrat,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Lohn SH (SH)
127,1,MASSERIA AL RONCO,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Novaggio (TI)
128,1,Kobel Werner,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Oberburg (BE)
129,1,Jürg Vetterli,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Rheinklingen (TG)
130,1,Philemon Stauffer,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Rheinklingen (TG)
131,1,Abegg Anton,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Rothenthurm (SZ)
132,1,Simon Schönholzer,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Schönholzerswilen (TG)
133,1,Reich-Riedo,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Trübbach (SG)
134,1,Fredy Minder,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Uesslingen (TG)
135,2,Friederika Stiftung,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Walkringen (BE)
136,1,Spühler-Bossert Peter,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Wasterkingen (ZH)
137,1,Sigrist-Keller Franz,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Wollerau (SZ)
138,1,Forster Gemüse AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Dällikon (ZH)
139,1,Portulac,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Fehraltorf (ZH)
140,1,Ralph Bötsch,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Salmsach (TG)
