,Anzahl,Firma,Jahr,Lehrstelle,Ort
64,1,Baumaterialien Gruber AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Susten (VS (de))
65,2,Sanitas Troesch AG,2019,Detailhandelsassistent/in (Flower) EBA,Thun (BE)
66,1,EC SA,2018,Detailhandelsassistent/in (Garden) EBA,Vandoeuvres (GE)
67,1,Otto Lädrach AG OLWO,2019,Detailhandelsassistent/in (Haushalt) EBA,Worb (BE)
68,2,Armeestab,2019,Detailhandelsassistent/in (Kiosk) EBA,Bern (BE)
69,2,Bundesamt für Bauten und Logistik,2019,Detailhandelsassistent/in (Landi) EBA,Bern (BE)
70,3,Bundesamt für Gesundheit,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Bern (BE)
71,2,Eidg. Finanzverwaltung,2019,Detailhandelsassistent/in (Möbel) EBA,Bern (BE)
72,12,Eidgenössisches Justiz- und Polizeidepartement,2019,Detailhandelsassistent/in (Musikinstrumente) EBA,Bern (BE)
73,1,Generalsekretariat des Eidg. Dep. UVEK,2019,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Bern (BE)
74,2,Logistikbasis der Armee,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Bern (BE)
75,2,Luftwaffe Verteidigung,2019,Detailhandelsassistent/in (Papeterie) EBA,Bern (BE)
76,2,"Staatssekretariat für Bildung, Forschung",2019,Detailhandelsassistent/in (Parfumerie) EBA,Bern (BE)
77,2,Bundesamt für Verkehr BAV,2019,Detailhandelsassistent/in (Post) EBA,Ittigen (BE)
78,2,Bundesamt für Sport BASPO,2019,Detailhandelsassistent/in (Schuhe) EBA,Magglingen/Macolin (BE)
79,1,Armeelogistikcenter Thun,2019,Detailhandelsassistent/in (Spielwaren) EBA,Thun (BE)
80,1,Bundesamt für Landestopografie,2019,Detailhandelsassistent/in (Sportartikel) EBA,Wabern (BE)
81,1,Merck & Cie,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Altdorf UR (UR)
82,1,Thommen-Furler AG,2019,Detailhandelsassistent/in (Textil) EBA,Rüti b. Büren (BE)
83,1,RUAG Environment AG,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Altdorf UR (UR)
84,1,Hubatka-Textil,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Altstätten SG (SG)
85,1,Wagner International AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Altstätten SG (SG)
86,1,Arosa Bergbahnen AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Arosa (GR)
87,1,Wegmüller AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Attikon (ZH)
88,1,Deluxe Parkett AG,2019,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Baar (ZG)
89,3,Medela AG,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Baar (ZG)
90,2,Partners Group AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Baar (ZG)
91,1,Vitaris AG,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Baar (ZG)
92,1,ECSA ENERGY SA,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Balerna (TI)
93,1,Ausbildungsverbund,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Basel (BS)
94,1,Miro-Kredit AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Basel (BS)
95,1,VERAGOUTH SA,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Bedano (TI)
96,1,BOETSCHI SA,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Bellenz (TI)
97,1,Jordi AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Belp (BE)
98,2,Ausgleichskasse des Kantons Bern,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Bern (BE)
99,1,Ausgleichskasse des Schweizerischen,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Bern (BE)
100,1,Berner Bildungszentrum Pflege,2019,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Bern (BE)
101,1,bfu - Beratungsstelle,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Bern (BE)
102,1,BKW Energie AG,2019,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Bern (BE)
103,1,Blaues Kreuz Bern - Solothurn - Freiburg,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Bern (BE)
104,2,Eidgenössisches Institut für geistiges Eigentum,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Bern (BE)
105,2,Eidgenössisches Institut für Metrologie Metas,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Bern (BE)
106,2,Eidgenössisches Justiz- und Polizeidepartement,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Bern (BE)
107,1,Hogrefe AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Bern (BE)
108,1,IIC-INTERSPORT International Corp. GmbH,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Bern (BE)
109,2,Pensionskasse des Bundes,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Bern (BE)
110,1,Pensionskasse SBB,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Bern (BE)
111,14,Post CH AG,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Bern (BE)
112,1,Schweizer Reisekasse (Reka),2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Bern (BE)
113,2,Schweizerische Nationalbank,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Bern (BE)
114,1,Schweizerischer Gemeinnütziger Frauenverein,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Bern (BE)
115,1,Securitas AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Bern (BE)
116,10,Stiftung Schulungs- und Wohnheime Rossfeld,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Bern (BE)
117,1,UMS AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Bern (BE)
118,1,VCS Verkehrs-Club der Schweiz,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Bern (BE)
119,1,ATAG Wirtschaftsorganisationen AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Bern 14 (BE)
120,2,CSL Behring AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Bern 22 (BE)
121,1,Reformierte Kirchen Bern-Jura-Solothurn,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Bern 22 (BE)
122,1,Schweizer Milchproduzenten SMP,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Bern 6 (BE)
123,1,TSM Treuhand GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Bern 6 (BE)
124,1,Amsonic AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Biel/Bienne (BE)
125,2,Cendres+Métaux SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Biel/Bienne (BE)
126,1,OMEGA SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Biel/Bienne (BE)
127,1,GRUPPO REZZONICO SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Bioggio (TI)
128,6,Oberwalliser Mittelschule St. Ursula,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Brig (VS (de))
129,1,Cafag & Plaspaq SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Broc (FR)
130,2,Coca-Cola HBC Schweiz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Brüttisellen (ZH)
131,1,Inovis Live Automation AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Bubikon (ZH)
132,1,Herbamed AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Bühler (AR)
133,1,Praximedico AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Bühler (AR)
134,2,TISCA Tischhauser AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Bühler (AR)
135,1,Amcor Flexibles Burgdorf GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Burgdorf (BE)
136,1,Kunz Kunath AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Burgdorf (BE)
137,1,Localnet AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Burgdorf (BE)
138,1,Schwob AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Burgdorf (BE)
139,2,Ypsomed AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Burgdorf (BE)
140,2,Erbo AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Bützberg (BE)
141,1,Girsberger AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Bützberg (BE)
142,1,Henri Harsch HH SA,2018,Diätkoch/-köchin EFZ,Carouge GE (GE)
143,1,My Little Room SA,2018,Drogist/in EFZ,Carouge GE (GE)
144,1,SAMSIC FACILITY SA,2018,Drucktechnologe/-login EFZ,Carouge GE (GE)
145,1,Bündner Bauernverband,2019,Drucktechnologe/-login (Bogendruck) EFZ,Cazis (GR)
146,1,Luzi Gerüste AG,2019,Drucktechnologe/-login (Reprografie) EFZ,Cazis (GR)
147,1,B&B General Consulting GmbH,2019,Drucktechnologe/-login (Rollendruck) EFZ,Cham (ZG)
148,1,Carl Heusser AG,2019,Drucktechnologe/-login (Siebdruck) EFZ,Cham (ZG)
149,1,SKyPRO AG,2019,"Medientechnologe/-login (Print) EFZ, in Anhörung",Cham (ZG)
150,1,Giardino Group AG,2019,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Champfèr (GR)
151,1,Alco SA,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Chavannes-près-Renens (VD)
152,1,Optisports Distribution SA,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Chippis (VS (fr))
153,1,Alterssiedlung Kantengut,2019,Elektroinstallateur/in EFZ,Chur (GR)
154,1,Hochschule für Technik und Wirtschaft,2019,Elektroniker/in EFZ,Chur (GR)
155,1,la luce,2019,Elektroplaner/in EFZ,Chur (GR)
156,1,Lernstatt Känguruh,2019,Entwässerungspraktiker/in EBA,Chur (GR)
157,1,Polycontact AG,2019,Entwässerungstechnologe/-login EFZ,Chur (GR)
158,1,Post CH AG,2019,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Chur (GR)
159,1,Renew Unihoc Zone Group AG,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Chur (GR)
160,1,RTR Radiotelevisiun Svizra Rumantscha,2019,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Chur (GR)
161,1,Spitex Chur,2019,Fachmann/-frau Betreuung EFZ,Chur (GR)
162,2,Swisscom (Schweiz) AG,2019,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Chur (GR)
163,1,Swisscom AG,2019,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Chur (GR)
164,1,Soins Riviera Sàrl,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Clarens (VD)
165,1,Carrefour World Trade SA,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Cointrin (GE)
166,1,PMOD/WRC,2019,Fachmann/-frau Betriebsunterhalt EFZ,Davos Dorf (GR)
167,1,Christoffel Ferienwohnungen AG,2019,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Davos Platz (GR)
168,1,Davos Klosters Bergbahnen AG,2019,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Davos Platz (GR)
169,1,EWD Elektrizitätswerk Davos AG,2019,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Davos Platz (GR)
170,1,ÖKK Agentur Davos,2019,Fachmann/-frau Gesundheit EFZ,Davos Platz (GR)
171,1,HES-SO,2018,Fachmann/-frau Hauswirtschaft EFZ,Delsberg (JU)
172,1,Victorinox Swiss Army S.A.,2018,Fachmann/-frau Information und Dokumentation EFZ,Delsberg (JU)
173,1,Willemin - Macodel S.A.,2018,Fachmann/-frau Kundendialog EFZ,Delsberg (JU)
174,1,Data Quest AG,2018,Fachmann/-frau Leder und Textil EFZ,Dietikon (ZH)
175,1,Berther Bau und Industrie AG,2019,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Disentis/Mustér (GR)
176,1,Casatec SA,2019,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Disentis/Mustér (GR)
177,3,EMS-CHEMIE AG,2019,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Domat/Ems (GR)
178,1,Poste,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Eclépens (VD)
179,1,Albin Borer AG,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Erschwil (SO)
180,1,AAR Consulting GmbH,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Eschenbach SG (SG)
181,1,Auto Pfammatter GmbH,2018,Fachmann/-frau Textilpflege EFZ,Eyholz (VS (de))
182,1,Sitax Systems AG,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Fehraltorf (ZH)
183,1,AM Business GmbH,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Flums (SG)
184,1,Unitechnologies SA,2019,Fahrradmechaniker/in EFZ,Gals (BE)
185,1,"Blaise Grosjean, Laurent Didisheim et Bertrand Reich",2018,Fahrzeugschlosser/in EFZ,Genf (GE)
186,1,HJD Distribution SA,2018,Fassadenbauer/in EFZ,Genf (GE)
187,1,Investissa Sàrl,2018,Fassadenbaupraktiker/in EBA,Genf (GE)
188,1,Memory Fiduciaire Sàrl,2018,Feinwerkoptiker/in EFZ,Genf (GE)
189,1,"Rabunal, Electrostar",2018,Fleischfachassistent/in EBA,Genf (GE)
190,1,Société Financière du Seujet SA,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Genf (GE)
191,1,Sogemat SA,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Genf (GE)
192,1,BELFOR (Suisse) AG,2018,Fleischfachmann/-frau EFZ,Gisikon (LU)
193,1,Poste CH,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Gland (VD)
194,1,Elektro Rhyner AG,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Glarus (GL)
195,1,GE Medical Systems,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Glattbrugg (ZH)
196,1,SUTTERO,2018,Flexodrucker/in EFZ,Gossau SG (SG)
197,1,Texner SA,2018,Florist/in EBA,Granges VS (VS (fr))
198,1,Censi Fratelli SA,2019,Florist/in EFZ,Grono (GR)
199,1,Sommer AG,2019,Formenbauer/in EFZ,Grünen (BE)
