,Anzahl,Firma,Jahr,Lehrstelle,Ort
34,1,LAUBE SA,2018,Betonwerker/in EFZ,Biasca (TI)
35,1,MEDAGLIA & MORO SA,2018,Boden-Parkettleger/in EFZ,Biasca (TI)
36,1,ZANNI ATHOS,2018,Boden-Parkettleger/in (Parkett) EFZ,Biasca (TI)
37,1,Franconi + Grob AG,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Biel/Bienne (BE)
38,1,Billod SA,2018,Bootbauer/in EFZ,Billens (FR)
39,1,Riget Dach AG,2018,Bootfachwart/in EFZ,Bilten (GL)
40,2,Gottburg Toitures & Façades,2018,Buchhändler/in EFZ,Boudry (NE)
41,1,Richard J.-J. & Beer R. SA,2018,Büchsenmacher/in EFZ,Bremblens (VD)
42,1,Birchmeier AG,2018,Bühnentänzer/in EFZ,Bremgarten AG (AG)
43,1,A. Wey Spenglerei AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Buchs LU (LU)
44,1,Soland Spenglerei GmbH,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Bürglen OW (OW)
45,1,A. Kuster AG,2018,Büroassistent/in EBA,Bürglen TG (TG)
46,1,Schmidlin Spenglerei + Flachdach AG,2018,Carrosserielackierer/in EFZ,Büron (LU)
47,1,ABILA SA,2018,Carrosseriespengler/in EFZ,Cadro (TI)
48,1,ANTONIO CORTI SA,2018,Chemie- und Pharmapraktiker/in EBA,Caslano (TI)
49,1,Sprecher Dach AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Castiel (GR)
50,1,Paul Gisler AG,2019,Coiffeur/-euse EBA,Cham (ZG)
51,1,Chapuisat SA,2018,Coiffeur/-euse EFZ,Cheseaux-sur-Lausanne (VD)
52,1,Dorn AG Gebäudehüllen,2019,Dachdecker/in EFZ,Chur (GR)
53,1,Krauer AG,2019,Dachdeckerpraktiker/in EBA,Chur (GR)
54,1,Käslin Toitures SA,2018,Dekorationsnäher/in EBA,Corcelles NE (NE)
55,1,FAG TOITURE SARL,2018,Dentalassistent/in EFZ,Cornaux NE (NE)
56,1,Bruand - Thomas Sàrl,2018,Detailhandelsassistent/in EBA,Cronay (VD)
57,1,Bundi Bedachungen AG,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Curaglia (GR)
58,1,Odermatt Bedachungen und Spenglerei AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Dallenwil (NW)
59,1,ABILA SA,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Davesco-Soragno (TI)
60,1,Viglino,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Davos Dorf (GR)
61,1,Gebrüder Federer AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Diepoldsau (SG)
62,1,Bauspenglerei Silbern GmbH,2018,Detailhandelsassistent/in (Elektrofach) EBA,Dietikon (ZH)
63,1,Dachbau Frei AG,2019,Detailhandelsassistent/in (Farben) EBA,Domat/Ems (GR)
64,1,Baeriswyl AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Düdingen (FR)
65,2,Banz AG,2018,Detailhandelsassistent/in (Flower) EBA,Ebikon (LU)
66,1,Rossier Raymond SA,2018,Detailhandelsassistent/in (Garden) EBA,Echallens (VD)
67,1,Spenglerei Lyner AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Elsau (ZH)
68,1,Hofmann & Surber Spenglerei GmbH,2018,Detailhandelsassistent/in (Kiosk) EBA,Embrach (ZH)
69,1,Bauspenglerei Kümin AG,2018,Detailhandelsassistent/in (Landi) EBA,Emmen (LU)
70,1,GLB Emmental,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Emmenmatt (BE)
71,1,BEPA Heinz Imboden AG,2018,Detailhandelsassistent/in (Möbel) EBA,Engelberg (OW)
72,1,Wohlgemuth Dach AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Erschwil (SO)
73,1,Bless AG,2019,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Erstfeld (UR)
74,1,Umbricht Gebrüder AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Eschenz (TG)
75,1,"Mottet Jean-Charles, Ferblanterie - Couverture",2018,Detailhandelsassistent/in (Papeterie) EBA,Evionnaz (VS (fr))
76,1,Berni Davatz AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Fanas (GR)
77,1,Roda Toiture SA,2018,Detailhandelsassistent/in (Post) EBA,Féchy (VD)
78,1,Nadig Bedachungs- und,2018,Detailhandelsassistent/in (Schuhe) EBA,Flums (SG)
79,1,U. + H. Nadig Fassaden-Technik AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,Flums (SG)
80,1,SC Haller AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Frauenfeld (TG)
81,1,Mauron Robert SA,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Freiburg 1 (FR)
82,1,Dürr Haustechnik AG,2018,Detailhandelsassistent/in (Textil) EBA,Gams (SG)
83,2,Haustechnik Imboden Gabriel,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Gamsen (VS (de))
84,1,Jean-Bernard et Pascal Jaquet,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Genf (GE)
85,1,Mösch AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Gipf-Oberfrick (AG)
86,1,Voutat SA,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Gland (VD)
87,1,Walter Hefti,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Glarus (GL)
88,1,Schwizer,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Gossau SG (SG)
89,1,Zeuch AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Gossau SG (SG)
90,1,Toiture Willy Goncerut SA,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Grens (VD)
91,1,Roth Dach GmbH,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Gunzgen (SO)
92,2,Eurodach AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Hägendorf (SO)
93,2,Bauimpuls AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Heimberg (BE)
94,1,Gyger Flachdachbau AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Heimberg (BE)
95,1,Filter AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Henggart (ZH)
96,2,Amstutz Spenglerei + Metalltechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Hergiswil NW (NW)
97,1,Kämpfer + Co. AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Herzogenbuchsee (BE)
98,1,von Büren Dach GmbH,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Hochdorf (LU)
99,1,tüscher Dach AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Hombrechtikon (ZH)
100,1,Kündig Josef AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Ibach (SZ)
101,1,Flepp Pius AG,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Ilanz (GR)
102,1,Betschart Gebäudehülle AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Illgau (SZ)
103,1,Rolf Bühlmann,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Immensee (SZ)
104,1,Mathis Flachdach AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Kägiswil (OW)
105,1,Werth AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Kägiswil (OW)
106,1,Sepp Wagner GmbH,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Kerns (OW)
107,1,Thade Wagner AG,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Kerns (OW)
108,1,Knubel Bauspenglerei AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Kestenholz (SO)
109,1,Remo Schönenberger AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Kirchberg SG (SG)
110,1,CFI Bauabdichtungen GmbH,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Kreuzlingen (TG)
111,1,Spenglerei Pilatus AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Kriens (LU)
112,1,F. NUSSBAUM & FILS SA,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,La Chaux-de-Fonds (NE)
113,1,Büeler AG,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Lachen SZ (SZ)
114,1,Schneitter AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Langendorf (SO)
115,1,Bernhard Polybau AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Langenthal (BE)
116,1,Borio SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Lausanne (VD)
117,1,E. Deléderray Toitures SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Lausanne 16 (VD)
118,1,Etienne Berney SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Le Brassus (VD)
119,1,Marmillod SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Le Mont-sur-Lausanne (VD)
120,1,Borga Toitures SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Les Acacias (GE)
121,1,R. Duraffourd Ferblanterie,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Les Acacias (GE)
122,1,Mottier Joël,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Les Moulins (VD)
123,1,Sylvain Clot Claude Mottier SA - Sanitaire-Chauffage,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Les Moulins (VD)
124,1,Oguey Patrick Sàrl,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Leysin (VD)
125,1,Klaus AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Liestal (BL)
126,1,Fischer-Käser AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Lotzwil (BE)
127,1,Claude Bucher AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Luzern (LU)
128,1,Haldi Erich,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Luzern (LU)
129,1,Ruedi Distel AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Luzern (LU)
130,1,Blechdesign GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Lyss (BE)
131,1,GLB Seeland,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Lyss (BE)
132,2,Murri + Gilomen AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Lyss (BE)
133,1,Brennwald + Heilig AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Männedorf (ZH)
134,1,Attenhofer AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Mönchaltorf (ZH)
135,1,F. Avanthey SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Monthey (VS (fr))
136,1,Linsig SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Montreux (VD)
137,1,Hollenstein AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Mosnang (SG)
138,1,SCHMID SSB GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Mühlethurnen (BE)
139,1,René Horat AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Münchenstein (BL)
140,1,Schärer AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Münsingen (BE)
141,1,Schwaar AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Muntelier (FR)
142,1,Tschenett AG,2019,Diätkoch/-köchin EFZ,Müstair (GR)
143,1,Dalhäuser + Ledermann,2018,Drogist/in EFZ,Muttenz (BL)
144,2,Lauber IWISA AG,2018,Drucktechnologe/-login EFZ,Naters (VS (de))
145,1,J. Huber Spenglerei AG,2018,Drucktechnologe/-login (Bogendruck) EFZ,Neerach (ZH)
146,1,Hermann Bösch,2018,Drucktechnologe/-login (Reprografie) EFZ,Nesslau (SG)
147,1,Berliat AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Neukirch (Egnach) (TG)
148,1,Michael Vögeli,2018,Drucktechnologe/-login (Siebdruck) EFZ,Neunkirch (SH)
149,1,Scheiwiller Bedachung-Spenglerei-Sanitär,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Niederbüren (SG)
150,1,Mohn + Partner AG,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Niederglatt ZH (ZH)
151,1,Aare Bauspenglerei GmbH,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Niedergösgen (SO)
152,1,Rolf Weidmann AG,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Oberengstringen (ZH)
153,1,Loher Spenglertechnik AG,2018,Elektroinstallateur/in EFZ,Oberriet SG (SG)
154,1,Fritz Schneider AG,2018,Elektroniker/in EFZ,Oberstammheim (ZH)
155,1,Beney & Fils Sàrl,2018,Elektroplaner/in EFZ,Orbe (VD)
156,1,Entreprise Stucki,2018,Entwässerungspraktiker/in EBA,Orient (VD)
157,1,Ritschard Haustechnik AG,2018,Entwässerungstechnologe/-login EFZ,Ottenbach (ZH)
158,1,Aebischer AG,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Plaffeien (FR)
159,1,ZYAR Bauspenglerei-Bedachungen GmbH,2018,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Plons (SG)
160,1,Schneider Sanitär + Spenglerei AG,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Pratteln (BL)
161,1,Tecton-Fladag AG,2018,Fachmann/-frau Betreuung EFZ,Pratteln (BL)
162,1,achermann bauspenglerei AG,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Rapperswil SG (SG)
163,1,Gruber Polybau AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Raron (VS (de))
164,1,Meier + Marti GmbH,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Regensdorf (ZH)
165,1,Burkhardt Gebäudehülle AG,2019,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Rhäzüns (GR)
166,1,Marti Komfortlüftung & Bauspenglerei AG,2018,Fachmann/-frau Betriebsunterhalt EFZ,Rifferswil (ZH)
167,1,Truninger Spenglerei AG,2018,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Rikon im Tösstal (ZH)
168,1,Bühler,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Romanshorn (TG)
169,1,Mayer Haustechnik AG,2018,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Rorschach (SG)
170,1,Streule & Alder AG,2018,Fachmann/-frau Gesundheit EFZ,Rorschach (SG)
171,1,Stritt & Forlin SA,2018,Fachmann/-frau Hauswirtschaft EFZ,Rosé (FR)
172,2,Josef Wey AG,2018,Fachmann/-frau Information und Dokumentation EFZ,Rothenburg (LU)
173,1,Spenglerei Martin Grab GmbH,2018,Fachmann/-frau Kundendialog EFZ,Rothenthurm (SZ)
174,1,Schwitzguebel Team SA,2018,Fachmann/-frau Leder und Textil EFZ,Rougemont (VD)
175,1,Müller Bauspenglerei AG,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Ruswil (LU)
176,1,Thomas Steinmann AG,2019,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Saas im Prättigau (GR)
177,1,Pilatus Flachdach AG,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Samstagern (ZH)
178,2,Thomas Bollinger,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Schleitheim (SH)
179,1,guido brot ag,2019,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Schluein (GR)
180,2,Bauspenglerei Kneubühler AG,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Schötz (LU)
181,1,Markus Zemp,2018,Fachmann/-frau Textilpflege EFZ,Schüpfheim (LU)
182,1,Martin Schönenberger AG,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Schwarzenbach SG (SG)
183,1,Müller-Rieder AG,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Seewen SO (SO)
184,1,Marchand Claude SA,2018,Fahrradmechaniker/in EFZ,Seigneux (VD)
185,1,Meuli AG,2019,Fahrzeugschlosser/in EFZ,Sils/Segl Maria (GR)
186,2,Spenglerei Hofstetter AG,2018,Fassadenbauer/in EFZ,Sins (AG)
187,1,WAGA Spenglertechnik AG,2018,Fassadenbaupraktiker/in EBA,Sirnach (TG)
188,1,Linsalata Gebäudetechnik AG,2018,Feinwerkoptiker/in EFZ,Sissach (BL)
189,1,Wild Sanitär/Spenglerei AG,2018,Fleischfachassistent/in EBA,Speicher (AR)
190,1,Beat Brönnimann GmbH,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,St. Gallen (SG)
191,1,Gabler's Söhne AG,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,St. Gallen (SG)
192,1,Grob AG Gebäudehüllen,2018,Fleischfachmann/-frau EFZ,St. Gallen (SG)
193,1,Bissig Bedachungen AG,2019,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,St. Moritz (GR)
194,1,Schardein & Sohn,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Stäfa (ZH)
195,1,Peter Pichler AG,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Stans (NW)
196,1,Dick Olivier,2018,Flexodrucker/in EFZ,Ste-Croix (VD)
197,1,Ankli Haustechnik AG,2018,Florist/in EBA,Stein AG (AG)
198,1,Ciccarelli A. & Fils Sàrl,2018,Florist/in EFZ,St-George (VD)
199,1,Atelier Volet SA,2018,Formenbauer/in EFZ,St-Légier-La Chiésaz (VD)
