,Anzahl,Firma,Jahr,Lehrstelle,Ort
43,1,Rigot Rieben Engineering SA,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Le Lignon (GE)
44,1,Grünig + Partner AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Liebefeld (BE)
45,1,Fischer-Käser AG,2019,Büroassistent/in EBA,Lotzwil (BE)
46,1,tib Technik im Bau AG,2018,Carrosserielackierer/in EFZ,Luzern (LU)
47,1,Burri & Lötscher AG,2018,Carrosseriespengler/in EFZ,Meggen (LU)
48,1,Rapp Gebäudetechnik AG,2018,Chemie- und Pharmapraktiker/in EBA,Münchenstein (BL)
49,1,GRP Ingenieure AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Rotkreuz (ZG)
50,1,Alfred Scherrer AG,2018,Coiffeur/-euse EBA,Schaffhausen (SH)
51,1,Scherrer Haustechnik AG,2018,Coiffeur/-euse EFZ,Schaffhausen (SH)
52,1,Hendry SA,2019,Dachdecker/in EFZ,Sedrun (GR)
53,1,Müller-Rieder AG,2018,Dachdeckerpraktiker/in EBA,Seewen SO (SO)
54,1,Sanitär Wirth AG,2018,Dekorationsnäher/in EBA,St. Gallen (SG)
55,2,Tomaschett + Cioce AG,2018,Dentalassistent/in EFZ,St. Gallen (SG)
56,1,Joller & Bissig AG,2018,Detailhandelsassistent/in EBA,Stans (NW)
57,1,W & P Engineering AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Stansstad (NW)
58,1,ETU Engineering AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Sursee (LU)
59,1,RSZ Planung GmbH,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Thörishaus (BE)
60,1,Troger S.A.,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Vésenaz (GE)
61,1,Duchein SA,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Villars-sur-Glâne (FR)
62,1,W & P ENGINEERING AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Willisau (LU)
63,1,Paul Herzog AG,2018,Detailhandelsassistent/in (Farben) EBA,Winterthur (ZH)
64,1,Karl Waechter Ing. AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Zürich (ZH)
65,1,von Euw Paul,2018,Detailhandelsassistent/in (Flower) EBA,Oberglatt ZH (ZH)
66,1,Popp Obst- und Eierfarm,2018,Detailhandelsassistent/in (Garden) EBA,Steinach (SG)
