,Anzahl,Firma,Jahr,Lehrstelle,Ort
74,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Zürich (ZH)
75,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Papeterie) EBA,Zürich (ZH)
76,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Parfumerie) EBA,Zürich (ZH)
77,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Post) EBA,Zürich (ZH)
78,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Schuhe) EBA,Zürich (ZH)
79,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Spielwaren) EBA,Zürich (ZH)
80,1,Gidor Coiffure,2018,Detailhandelsassistent/in (Sportartikel) EBA,Zürich (ZH)
81,4,mad Hairstyling,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Zürich (ZH)
82,1,Merz Coiffure AG,2018,Detailhandelsassistent/in (Textil) EBA,Zürich (ZH)
83,1,The Cannazza Company AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Zürich (ZH)
84,1,Coiffure Atelier Patricia Bächle,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Aadorf (TG)
85,1,Epoc Salon de Coiffure SA,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Aarau (AG)
86,1,Keiler,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Aarau (AG)
87,1,Alfilo GmbH,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Affoltern am Albis (ZH)
88,1,Coiffina AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Affoltern am Albis (ZH)
89,2,Coiffure Haar-lay GmbH,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Algetshausen (SG)
90,1,Coiffina Coiffure,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Allschwil (BL)
91,1,Coiffure Fanger + Co.,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Alpnach Dorf (OW)
92,1,amici Hairdesign,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Altstätten SG (SG)
93,1,Goaffö Flickflauder GmbH,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Amriswil (TG)
94,1,Haute Coiffure Regina,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Appenzell (AI)
95,1,COIFFURE RF ROBERT FORCELLA,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Arlesheim (BL)
96,2,Head Case,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Baar (ZG)
97,1,Salzmann Hair Group Baar AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Baar (ZG)
98,1,Sandro Bross GmbH,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Baden (AG)
99,1,Trend Coiffeur & Kosmetik,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Baden (AG)
100,1,Salon Säntis by Schawalder,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Balgach (SG)
101,1,Daniele Angelillo Coiffure,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Basel (BS)
102,2,HairSign,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Basel (BS)
103,1,Haute Coiffure Luigi Rivoli,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Basel (BS)
104,1,O20 Hair Planet,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Basel (BS)
105,1,Triangel Hair Group AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Basel (BS)
106,1,HAIR STYLING ZOPPIS SA,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Bellenz (TI)
107,1,Alba Coiffure Hairstylist,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Belmont-sur-Lausanne (VD)
108,1,haar-werk.ch AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Belp (BE)
109,1,HAARWERK Beringen GmbH,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Beringen (SH)
110,1,AERNI riedogroup AG,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Bern (BE)
111,1,Dream Hair,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Bern (BE)
112,1,Höbi Hair AG Coiffure Model Hair,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Bern (BE)
113,1,ORHAN HAARKUNST,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Bern (BE)
114,3,Upstairs AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Bern (BE)
115,1,Upstairs Plus GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Bern (BE)
116,1,Harmonie Coiffure Sàrl,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Bernex (GE)
117,2,Coiffuregeschäfte MB,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Biel/Bienne (BE)
118,1,Haute Coiffure Gold,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Binningen (BL)
119,1,Dolce Vita Coiffure et Onglerie,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Bôle (NE)
120,1,Manuela Dubach,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Boll (BE)
121,1,Coiffeur Jeunesse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Bremgarten AG (AG)
122,1,Coiffure Buob GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Brig (VS (de))
123,1,Friedli Ulrich,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Brugg AG (AG)
124,1,Hair Team Wynecenter,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Buchs AG (AG)
125,1,Coiffeur Beauty Trend,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Buchs SG (SG)
126,1,Coiffure Domino,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Buchs SG (SG)
127,1,Coiffure Mario GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Buchs SG (SG)
128,1,Gidor Coiffure,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Buchs SG (SG)
129,1,haarWERK gmbh,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Buchs SG (SG)
130,1,Nicana GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Buchs SG (SG)
131,1,Orinad Coiffure,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Buchs SG (SG)
132,1,Coiffure M GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Bühler (AR)
133,1,Gidor Coiffure,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Bülach (ZH)
134,1,Haarstudio Christa Eder,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Büsingen (SH)
135,1,Bühler Hair Cosmetic,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Chur (GR)
136,1,Coiffeur Garo,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Chur (GR)
137,2,Coiffeurfachschule Studio Dobmann,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Chur (GR)
138,1,Coiffeursalon Linea M,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Chur (GR)
139,1,Gidor-Coiffure,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Chur (GR)
140,1,Haaroase,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Chur (GR)
141,2,Hair Fashion,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Chur (GR)
142,2,Hairtimes AG,2019,Diätkoch/-köchin EFZ,Chur (GR)
143,2,Orinad Coiffure,2019,Drogist/in EFZ,Chur (GR)
144,1,Salon Rita,2019,Drucktechnologe/-login EFZ,Chur (GR)
145,1,The G-Vision Hairstylist,2019,Drucktechnologe/-login (Bogendruck) EFZ,Chur (GR)
146,2,Coiffure 2C Sàrl,2018,Drucktechnologe/-login (Reprografie) EFZ,Corpataux (FR)
147,1,Coiffure Michèle,2018,Drucktechnologe/-login (Rollendruck) EFZ,Crans-Montana (VS (fr))
148,1,Style Factory GmbH,2018,Drucktechnologe/-login (Siebdruck) EFZ,Dättwil AG (AG)
149,1,Kopp's Coiffure,2019,"Medientechnologe/-login (Print) EFZ, in Anhörung",Davos Platz (GR)
150,1,Mark & Tröndle,2019,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Davos Platz (GR)
151,1,Géraldine Coiffure,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Denges (VD)
152,1,Art of Hair,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Diepoldsau (SG)
153,1,Coiffeur Branka,2018,Elektroinstallateur/in EFZ,Dietikon (ZH)
154,1,Coiffure Hair Shop GmbH,2018,Elektroniker/in EFZ,Dietikon (ZH)
155,1,Coiffure Innotrend,2018,Elektroplaner/in EFZ,Dietikon (ZH)
156,1,Gidor Coiffure,2018,Entwässerungspraktiker/in EBA,Dietikon (ZH)
157,1,Hickenbick,2018,Entwässerungstechnologe/-login EFZ,Dietikon (ZH)
158,3,Intercoiffure Ungricht,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Dietikon (ZH)
159,1,JC hairdress,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Domat/Ems (GR)
160,1,Atleta Hair GmbH,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Dübendorf (ZH)
161,2,Coiffure Top Line,2018,Fachmann/-frau Betreuung EFZ,Ebikon (LU)
162,1,hairpin Coiffure,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Ebikon (LU)
163,1,MARCO KRETZ,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Ebikon (LU)
164,1,New Style,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Ecublens VD (VD)
165,1,Acqua Verde Hair & Fashion GmbH,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Einsiedeln (SZ)
166,1,Bauder Coiffure,2018,Fachmann/-frau Betriebsunterhalt EFZ,Embrach (ZH)
167,1,Coiffure GmbH féminin&masculin,2018,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Emmen (LU)
168,1,Coiffure Manuela,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Eschenbach SG (SG)
169,1,Toni Coiffure GmbH,2018,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Fehraltorf (ZH)
170,1,Christine Coiffure GmbH,2018,Fachmann/-frau Gesundheit EFZ,Flamatt (FR)
171,1,Trend Coiffure,2018,Fachmann/-frau Hauswirtschaft EFZ,Fleurier (NE)
172,2,Intercoiffure Gauch,2019,Fachmann/-frau Information und Dokumentation EFZ,Flims Waldhaus (GR)
173,1,wachter trendhair,2018,Fachmann/-frau Kundendialog EFZ,Flums (SG)
174,1,Louis Philipp Coiffure,2018,Fachmann/-frau Leder und Textil EFZ,Frauenfeld (TG)
175,1,Tanja Zimmerli-Riesen,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Frauenfeld (TG)
176,2,Coiffure Création Marlène SA,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Freiburg (FR)
177,1,In Style Coiffure,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Freiburg (FR)
178,1,Initial hair,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Freiburg (FR)
179,1,Irtec SA Espace Coiffure,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Freiburg (FR)
180,1,Coiffure Nauer,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Freienbach (SZ)
181,1,Dépêche Mode Coiffure SA,2018,Fachmann/-frau Textilpflege EFZ,Genf (GE)
182,1,Coiffure Zentrum,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Geroldswil (ZH)
183,1,GmbH LARA Intercoiffure,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Geroldswil (ZH)
184,1,Chictifs Sàrl,2018,Fahrradmechaniker/in EFZ,Gland (VD)
185,1,Coiffeure Ebneter,2018,Fahrzeugschlosser/in EFZ,Goldach (SG)
186,1,Coiffeur Studio Senna,2018,Fassadenbauer/in EFZ,Gossau SG (SG)
187,1,Gidor Coiffure,2018,Fassadenbaupraktiker/in EBA,Gossau SG (SG)
188,2,Steinmann AG,2018,Feinwerkoptiker/in EFZ,Gossau SG (SG)
189,1,Kamm.art,2018,Fleischfachassistent/in EBA,Grabs (SG)
190,1,RUBINOHAIRDESIGN,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Greifensee (ZH)
191,1,Gidor-Coiffure,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Grenchen (SO)
192,1,Hair Fashion by Laura Tschaggelar,2018,Fleischfachmann/-frau EFZ,Grenchen (SO)
193,1,Coiffeur focus,2019,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Gümligen (BE)
194,1,Coiffure Diagonal,2019,Fleischfachmann/-frau (Gewinnung) EFZ,Gwatt (Thun) (BE)
195,1,amici hairdesign,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Haag (Rheintal) (SG)
196,1,Coiffeure Valentina,2018,Flexodrucker/in EFZ,Henau (SG)
197,1,GIDOR-Coiffure,2018,Florist/in EBA,Herisau (AR)
198,1,Michel Haute Coiffure française,2018,Florist/in EFZ,Herisau (AR)
199,1,Coiffeur-Biosthetik Bühlmann,2018,Formenbauer/in EFZ,Hochdorf (LU)
