,Anzahl,Firma,Jahr,Lehrstelle,Ort
29,1,Orpundgarage Biel AG,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Biel/Bienne (BE)
30,1,Garage du Jura SA,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Biel/Bienne 6 (BE)
31,1,Carrosserie- und Autospritzwerk Giovanni Birolini,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Bilten (GL)
32,1,Carrosserie Gasser AG,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Bösingen (FR)
33,1,Carrosserie Büchi,2018,Bekleidungsnäher/in EBA,Bubendorf (BL)
34,2,Maurer AG,2018,Betonwerker/in EFZ,Buchs AG (AG)
35,1,Remund AG,2018,Boden-Parkettleger/in EFZ,Büchslen (FR)
36,1,Topcar Carrosserie + Spritzwerk GmbH,2018,Boden-Parkettleger/in (Parkett) EFZ,Bülach (ZH)
37,1,CARROZZERIA PELLANDINI SAGL,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Castione (TI)
38,1,AMAG Zug,2019,Bootbauer/in EFZ,Cham (ZG)
39,1,Capararo Spritzwerk AG,2019,Bootfachwart/in EFZ,Chur (GR)
40,1,Carrosserie Claus,2019,Buchhändler/in EFZ,Chur (GR)
41,1,Carrosserie Theus,2019,Büchsenmacher/in EFZ,Chur (GR)
42,1,Emil Frey AG,2019,Bühnentänzer/in EFZ,Chur (GR)
43,1,Emil Frey SA,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Crissier (VD)
44,1,Carrosserie Tüscher AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Dällikon (ZH)
45,1,AMAG Automobil- und Motoren AG,2019,Büroassistent/in EBA,Davos Platz (GR)
46,1,Carrosserie Rrahmani,2018,Carrosserielackierer/in EFZ,Duillier (VD)
47,1,Harder Autolackierungen,2018,Carrosseriespengler/in EFZ,Eglisau (ZH)
48,1,Autospritzwerk Preisig GmbH,2018,Chemie- und Pharmapraktiker/in EBA,Egnach (TG)
49,1,Auto Lang AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Frauenfeld (TG)
50,1,Luxury Performance GmbH,2018,Coiffeur/-euse EBA,Frauenfeld (TG)
51,1,Ca-Bu Carrosserie AG,2018,Coiffeur/-euse EFZ,Füllinsdorf (BL)
52,1,Carrosserie Cico AG,2018,Dachdecker/in EFZ,Gamsen (VS (de))
53,1,Garage Carrosserie Centra AG,2018,Dachdeckerpraktiker/in EBA,Gamsen (VS (de))
54,1,Autospritzwerk Manfredi,2018,Dekorationsnäher/in EBA,Geroldswil (ZH)
55,1,CAR CENTER GIUBIASCO SA,2018,Dentalassistent/in EFZ,Giubiasco (TI)
56,1,Glatt-Lack AG,2018,Detailhandelsassistent/in EBA,Glattbrugg (ZH)
57,1,Emil Frey Betriebs AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Härkingen (SO)
58,1,Gabriel Gmünder AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Haslen AI (AI)
59,1,AMAG Automobil- und Motoren AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Heerbrugg (SG)
60,1,Carrosserie Pfister AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Herisau (AR)
61,1,Carrosserie Aebi,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Hölstein (BL)
62,1,LRA Carpoint GmbH,2018,Detailhandelsassistent/in (Elektrofach) EBA,Höri (ZH)
63,1,Emil Frey AG Kriens,2018,Detailhandelsassistent/in (Farben) EBA,Kriens (LU)
64,1,SCC Swiss CarCenter AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Kriens (LU)
65,1,CLS Carrosserie La Sarraz SA,2018,Detailhandelsassistent/in (Flower) EBA,La Sarraz (VD)
66,1,Carrosserie Autospritzwerk Ludwig AG,2019,Detailhandelsassistent/in (Garden) EBA,Landquart (GR)
67,1,RS Automobile,2018,Detailhandelsassistent/in (Haushalt) EBA,Lichtensteig (SG)
68,1,SANT'ANTONIO CAR SA,2018,Detailhandelsassistent/in (Kiosk) EBA,Locarno (TI)
69,1,Glanzmann Carrosserie AG,2018,Detailhandelsassistent/in (Landi) EBA,Menznau (LU)
70,1,Carrosserie de Montmollin,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Montmollin (NE)
71,1,MdS Tuning GmbH,2018,Detailhandelsassistent/in (Möbel) EBA,Näfels (GL)
72,1,Vonarburg Spritzwerk GmbH,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Neuhausen am Rheinfall (SH)
73,1,Migu AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Oberbüren (SG)
74,1,SAM Autodesign AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Obernau (LU)
75,1,Carrosserie Anzelmo GmbH,2018,Detailhandelsassistent/in (Papeterie) EBA,Oberwil BL (BL)
76,1,Emil Frey AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Ostermundigen (BE)
77,1,Sandtner AG,2018,Detailhandelsassistent/in (Post) EBA,Pfäffikon ZH (ZH)
78,1,Garage Brun AG Reinach,2018,Detailhandelsassistent/in (Schuhe) EBA,Reinach AG (AG)
79,1,Garage de l'Etoile,2018,Detailhandelsassistent/in (Spielwaren) EBA,Renens VD (VD)
80,1,Garage Planüra AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Samedan (GR)
81,1,Garage ETPL SA,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Satigny (GE)
82,1,Dejan AG,2018,Detailhandelsassistent/in (Textil) EBA,Schlieren (ZH)
83,1,Auto Zollikofer AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",St. Gallen (SG)
84,1,Carrosserie Pollinger,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,St. Niklaus VS (VS (de))
85,1,Carrosserie Nänni AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Staad SG (SG)
86,1,Carrosserie Nori Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,St-Aubin-Sauges (NE)
87,1,Carrosserie Buchli & Fils,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Ste-Croix (VD)
88,1,Carrosserie Athéna,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,St-Légier-La Chiésaz (VD)
89,1,L'artisan carrossier Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,St-Sulpice VD (VD)
90,2,Cartec Carrosserie-Technik AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Studen BE (BE)
91,1,Carrosserie ADR GmbH,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Susten (VS (de))
92,1,VSCI Carrosserie Mooser,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Täsch (VS (de))
93,1,Garascha Carrossaria Pino,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Tavanasa (GR)
94,1,GARAGE CARROZZERIA MAFFEIS SA,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Tesserete (TI)
95,2,Hans Eigenmann AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Urdorf (ZH)
96,1,MERCEDES-BENZ AUTOMOBILI SA,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Vezia (TI)
97,1,Autospritzwerk & Carrosserie Reino,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Visp (VS (de))
98,1,Carrosserie Torsa GmbH,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Visp (VS (de))
99,1,VSCI Carrosserie Koch,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Wattwil (SG)
100,1,Spritzwerk Kurtisi AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Wilen b. Wil (TG)
101,1,Garage Bouby-Rolls SA,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Yverdon-les-Bains (VD)
102,1,Casutt Spritzwerk,2019,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Zizers (GR)
103,1,Wesemann AG,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Zug (ZG)
104,1,Franz AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Zürich (ZH)
105,1,Rhy-Carrosserie AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Aesch BL (BL)
106,1,Carrosserie Holdener + Abschleppdienst Altendorf GmbH,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Altendorf (SZ)
107,1,VSCI Carrosserie,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Amriswil (TG)
108,1,Carrosserie Oser AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Arisdorf (BL)
109,1,Basler Verkehrs-Betriebe BVB,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Basel (BS)
110,1,Hügli Bahnhofgarage AG,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Berikon (AG)
111,1,Mercedes-Benz Automobil AG,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Bern 22 (BE)
112,1,Orpundgarage Biel AG,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Biel/Bienne (BE)
113,1,Garage du Jura SA,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Biel/Bienne 6 (BE)
114,1,Carrosserie- und Autospritzwerk Giovanni Birolini,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Bilten (GL)
115,1,VSCI Carrosserie Bearth,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Bonaduz (GR)
116,1,Carrosserie Büchi,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Bubendorf (BL)
117,1,Remund AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Büchslen (FR)
118,1,CARROZZERIA PELLANDINI SAGL,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Castione (TI)
119,1,Carrosserie Regamey SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Chailly-Montreux (VD)
120,1,AMAG Zug,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Cham (ZG)
121,1,Carrosserie Theus,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Chur (GR)
122,1,Emil Frey AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Chur (GR)
123,1,Carrosserie Bichsel GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Dagmersellen (LU)
124,1,CARROZZERIA COPES SAGL,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Davesco-Soragno (TI)
125,1,AMAG Automobil- und Motoren AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Davos Platz (GR)
126,1,Grogg AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Dietlikon (ZH)
127,1,Carrosserie City,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Düdingen (FR)
128,1,AMAG Automobil- und Motoren AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Dulliken (SO)
129,1,AMAG Automobil und Motoren AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Ebikon (LU)
130,1,Carrosserie Steinenbach,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Ebnat-Kappel (SG)
131,1,Garage Meier Egnach AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Egnach (TG)
132,1,Carrosserie Arnet AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Entlebuch (LU)
133,1,Auto Lang AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Frauenfeld (TG)
134,1,Carrosserie Winiger AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Frauenfeld (TG)
135,1,Luxury Performance GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Frauenfeld (TG)
136,2,Keigel AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Frenkendorf (BL)
137,1,Ca-Bu Carrosserie AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Füllinsdorf (BL)
138,1,Carrosserie Cico AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Gamsen (VS (de))
139,1,Carrosserie Stalder AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Geuensee (LU)
140,1,Garage & Carrosserie Bienz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Giswil (OW)
141,1,CAR CENTER GIUBIASCO SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Giubiasco (TI)
142,1,Theiler H. GmbH,2018,Diätkoch/-köchin EFZ,Goldau (SZ)
143,1,Gabriel Gmünder AG,2019,Drogist/in EFZ,Haslen AI (AI)
144,1,Carrosserie Pfister AG,2018,Drucktechnologe/-login EFZ,Herisau (AR)
145,1,Baumann AG,2018,Drucktechnologe/-login (Bogendruck) EFZ,Hinteregg (ZH)
146,1,Carrosserie Aebi,2018,Drucktechnologe/-login (Reprografie) EFZ,Hölstein (BL)
147,1,Carrosserie Bringold AG,2019,Drucktechnologe/-login (Rollendruck) EFZ,Ittigen (BE)
148,1,Emil Frey AG Kriens,2018,Drucktechnologe/-login (Siebdruck) EFZ,Kriens (LU)
149,1,SCC Swiss CarCenter AG,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Kriens (LU)
150,1,Th. Willy AG Auto-Zentrum,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Kriens (LU)
151,1,Garage Gort AG,2019,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Küblis (GR)
152,1,Carrosserie & Spritzwerk Markus Stenz,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Künten (AG)
153,1,Carrosserie Autospritzwerk Ludwig AG,2019,Elektroinstallateur/in EFZ,Landquart (GR)
154,1,Carrosserie Glur,2018,Elektroniker/in EFZ,Lausanne (VD)
155,1,Carrosserie Sahin SA,2018,Elektroplaner/in EFZ,Lausanne (VD)
156,1,Carrosserie Thomas Hotz,2018,Entwässerungspraktiker/in EBA,Lutzenberg (AR)
157,1,Carrosserie Zenklusen GmbH,2018,Entwässerungstechnologe/-login EFZ,Luzern (LU)
158,1,Emil Frey AG,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Luzern (LU)
159,1,"Autohaus Wederich, Donà AG",2018,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Muttenz (BL)
160,1,Carrosserie & Autospritzwerk Vicari AG,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Neuenhof (AG)
161,1,Toni Bucher AG,2018,Fachmann/-frau Betreuung EFZ,Neuenkirch (LU)
162,1,Binelli Baar AG,2019,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Neuheim (ZG)
163,1,Garage Marti AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Niedergösgen (SO)
164,1,Migu AG,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Oberbüren (SG)
165,1,Bütikofer Carrosserie AG,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Obergösgen (SO)
166,1,Hirn Oberriet AG,2018,Fachmann/-frau Betriebsunterhalt EFZ,Oberriet SG (SG)
167,1,Emil Frey AG,2019,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Ostermundigen (BE)
168,1,Carrosserie de Paudex SA,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Paudex (VD)
169,1,Sandtner AG,2018,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Pfäffikon ZH (ZH)
170,1,Carrosserie de Plan-les-Ouates M. Oscar Bolognesi,2018,Fachmann/-frau Gesundheit EFZ,Plan-les-Ouates (GE)
171,1,Carrosserie Mischler & Fils SA,2018,Fachmann/-frau Hauswirtschaft EFZ,Renens VD (VD)
172,1,Garage de l'Etoile,2018,Fachmann/-frau Information und Dokumentation EFZ,Renens VD (VD)
173,1,Carrosserie Putallaz SA,2018,Fachmann/-frau Kundendialog EFZ,Reverolle (VD)
174,1,Carrosserie Pasquier Claude SA,2018,Fachmann/-frau Leder und Textil EFZ,Riaz (FR)
175,1,Carrosserie Gianforte GmbH,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Riedholz (SO)
176,1,Carrosserie de Vernand SA,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Romanel-sur-Lausanne (VD)
177,1,Küry Automobile AG,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Rüschlikon (ZH)
178,1,car schaller ag,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Ruswil (LU)
179,1,Garage Planüra AG,2019,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Samedan (GR)
180,1,Carrosserie Fischer AG,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Schenkon (LU)
181,1,R. Zemp AG,2018,Fachmann/-frau Textilpflege EFZ,Schüpfheim (LU)
182,1,Grab GmbH,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Schwyz (SZ)
183,1,Carrosserie José Luis Denia,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Spreitenbach (AG)
184,1,Carrosserie Nänni AG,2018,Fahrradmechaniker/in EFZ,Staad SG (SG)
185,1,Carrosserie Nori Sàrl,2018,Fahrzeugschlosser/in EFZ,St-Aubin-Sauges (NE)
186,1,Carrosserie Buchli & Fils,2018,Fassadenbauer/in EFZ,Ste-Croix (VD)
187,1,L'artisan carrossier Sàrl,2018,Fassadenbaupraktiker/in EBA,St-Sulpice VD (VD)
188,1,Cartec Carrosserie-Technik AG,2019,Feinwerkoptiker/in EFZ,Studen BE (BE)
189,1,Carrosserie ADR GmbH,2018,Fleischfachassistent/in EBA,Susten (VS (de))
190,1,Urs Dünner Lackierwerk AG,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Tägerwilen (TG)
191,1,VSCI Carrosserie Mooser,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Täsch (VS (de))
192,1,Carrosserie Bartholet GmbH,2018,Fleischfachmann/-frau EFZ,Tscherlach (SG)
193,1,Rüttimann GmbH,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Untereggen (SG)
194,2,Hans Eigenmann AG,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Urdorf (ZH)
195,1,KOCAR GmbH,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Urdorf (ZH)
196,1,Carross,2018,Flexodrucker/in EFZ,Villars-Ste-Croix (VD)
197,1,Carrosserie Torsa GmbH,2018,Florist/in EBA,Visp (VS (de))
198,1,"Carrosserie de la Vallée, Vianin Jacques",2018,Florist/in EFZ,Vissoie (VS (fr))
199,1,K. Hermann GmbH,2018,Formenbauer/in EFZ,Wangs (SG)
