,Anzahl,Firma,Jahr,Lehrstelle,Ort
36,1,Robert Spleiss AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Küsnacht ZH (ZH)
37,1,Facetec SA,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,La Chaux-de-Fonds (NE)
38,1,Bernhard Polybau AG,2019,Bootbauer/in EFZ,Langenthal (BE)
39,1,Marmillod SA,2018,Bootfachwart/in EFZ,Le Mont-sur-Lausanne (VD)
40,1,Bühlmann AG Malters,2018,Buchhändler/in EFZ,Malters (LU)
41,1,Buholzer Marcel AG,2018,Büchsenmacher/in EFZ,Meggen (LU)
42,1,Rolf Schlagenhauf AG,2018,Bühnentänzer/in EFZ,Meilen (ZH)
43,1,Marti AG Bern,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Moosseedorf (BE)
44,1,casa-technica.ch,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Näfels (GL)
45,1,Gadola Fassaden AG,2018,Büroassistent/in EBA,Oetwil am See (ZH)
46,1,Bühler,2018,Carrosserielackierer/in EFZ,Romanshorn (TG)
47,1,Streule & Alder AG,2018,Carrosseriespengler/in EFZ,Rorschach (SG)
48,1,greencover ag,2018,Chemie- und Pharmapraktiker/in EBA,Sargans (SG)
49,1,Merz + Egger AG,2018,Chemie- und Pharmatechnologe/-login EFZ,St. Gallen (SG)
50,1,Ediltecnica AG,2019,Coiffeur/-euse EBA,Urtenen-Schönbühl (BE)
51,1,Guggisberg Dachtechnik AG,2019,Coiffeur/-euse EFZ,Wabern (BE)
52,1,Lerch AG Bauunternehmung,2018,Dachdecker/in EFZ,Winterthur (ZH)
53,1,Dawag AG,2018,Dachdeckerpraktiker/in EBA,Wittenbach (SG)
54,1,Fassadentechnik AG,2018,Dekorationsnäher/in EBA,Wittenbach (SG)
55,1,Vogel Bedachungen GmbH,2018,Dentalassistent/in EFZ,Wolhusen (LU)
56,1,Jakob Tanner AG,2018,Detailhandelsassistent/in EBA,Aadorf (TG)
57,1,W. Durrer Dach und Wand AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Alpnach Dorf (OW)
58,1,Giger GmbH Degersheim,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Degersheim (SG)
59,1,U. + H. Nadig Fassaden-Technik AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Flums (SG)
60,1,Urs Graf Bedachungen AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Heiden (AR)
61,1,greencover ag,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Sargans (SG)
62,1,Dawag AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Wittenbach (SG)
63,1,Vogel Bedachungen GmbH,2018,Detailhandelsassistent/in (Farben) EBA,Wolhusen (LU)
64,1,FISBA AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,St. Gallen (SG)
65,1,appenzeller fleisch und feinkost ag,2019,Detailhandelsassistent/in (Flower) EBA,Appenzell Steinegg (AI)
66,1,Metzgerei Schmed AG,2019,Detailhandelsassistent/in (Garden) EBA,Breil/Brigels (GR)
67,2,Hugo Willimann AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Dagmersellen (LU)
68,1,Köferli AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Döttingen (AG)
69,2,Metzgerei Würmli AG,2018,Detailhandelsassistent/in (Landi) EBA,Elgg (ZH)
70,1,Metzgerei Stalder GmbH,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Ennetbürgen (NW)
71,1,RU-Fleisch AG,2018,Detailhandelsassistent/in (Möbel) EBA,Flums (SG)
72,2,SUTTERO,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Gossau SG (SG)
73,1,Wiprächtiger AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Hergiswil b. Willisau (LU)
74,1,Säntis Metzgerei AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Hundwil (AR)
75,1,Marcel Rupf,2019,Detailhandelsassistent/in (Papeterie) EBA,Landquart (GR)
76,1,Hansjörg Müller,2018,Detailhandelsassistent/in (Parfumerie) EBA,Luzern (LU)
77,1,Metzgerei Hälg AG,2018,Detailhandelsassistent/in (Post) EBA,Neukirch (Egnach) (TG)
78,1,Wernli-Metzg,2018,Detailhandelsassistent/in (Schuhe) EBA,Remigen (AG)
79,1,Spezialitäten Metzg Splügen,2019,Detailhandelsassistent/in (Spielwaren) EBA,Splügen (GR)
80,1,Metzgerei Fischbacher,2019,Detailhandelsassistent/in (Sportartikel) EBA,Thusis (GR)
81,1,Metzgerei Schmed AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Breil/Brigels (GR)
82,2,Hugo Willimann AG,2018,Detailhandelsassistent/in (Textil) EBA,Dagmersellen (LU)
83,1,Köferli AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Döttingen (AG)
84,2,Metzgerei Würmli AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Elgg (ZH)
85,1,Metzgerei Stalder GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Ennetbürgen (NW)
86,1,Breitenmoser Fleischspezialitäten AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Gais (AR)
87,1,Säntis Metzgerei AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Hundwil (AR)
88,1,Hans Friedli,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Kappel SO (SO)
89,1,Metzgerei Rust GmbH,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Neu St. Johann (SG)
90,1,Metzgerei Hälg AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Neukirch (Egnach) (TG)
91,1,Wernli-Metzg,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Remigen (AG)
92,1,Spezialitäten Metzg Splügen,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Splügen (GR)
93,1,Metzgerei Stutzer & Flüeler AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Stans (NW)
94,1,Metzgerei Herrmann AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Sulgen (TG)
95,1,Metzgerei Fischbacher,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Thusis (GR)
96,1,Carnapartner AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Winterthur (ZH)
97,1,Ürmetzg AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Altdorf UR (UR)
98,4,Bell Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Basel (BS)
99,1,Suter Viandes SA,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Carouge GE (GE)
100,1,Metzgerei von Moos AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Lungern (OW)
