,Anzahl,Firma,Jahr,Lehrstelle,Ort
55,1,Walo Bertschinger AG,2019,Dentalassistent/in EFZ,Chur (GR)
56,1,Mettler Prader AG,2019,Detailhandelsassistent/in EBA,Davos Platz (GR)
57,2,Walo Bertschinger AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Dietikon (ZH)
58,1,Schmid Bauunternehmung AG Buchrain,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Ebikon (LU)
59,2,Walo Bertschinger AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Ebikon (LU)
60,2,Implenia Suisse S.A.,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Echandens (VD)
61,1,Arnet Bau AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Entlebuch (LU)
62,2,Toller Unternehmungen AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Eschenbach SG (SG)
63,1,Hew AG Bauunternehmung,2019,Detailhandelsassistent/in (Farben) EBA,Felsberg (GR)
64,1,Cellere Bau AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Frauenfeld (TG)
65,1,Implenia Suisse SA,2018,Detailhandelsassistent/in (Flower) EBA,Freiburg 5 (FR)
66,2,Walter Hösli Strassenbau AG,2018,Detailhandelsassistent/in (Garden) EBA,Glarus (GL)
67,1,Toni Alder AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Gossau SG (SG)
68,1,Alder Bau AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Herisau (AR)
69,2,Slongo AG,2018,Detailhandelsassistent/in (Landi) EBA,Herisau (AR)
70,1,Rico Ponato AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Hombrechtikon (ZH)
71,1,C. Vanoli AG,2018,Detailhandelsassistent/in (Möbel) EBA,Immensee (SZ)
72,2,Ernst Frey AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Kaiseraugst (AG)
73,1,Brodard G. & Fils SA,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,La Roche FR (FR)
74,1,KIBAG Bauleistungen AG,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Langenthal (BE)
75,2,Erne AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Laufenburg (AG)
76,1,Madliger & Chenevard Ing. SA,2018,Detailhandelsassistent/in (Parfumerie) EBA,Le Mont-sur-Lausanne (VD)
77,2,Lötscher Tiefbau AG,2018,Detailhandelsassistent/in (Post) EBA,Luzern (LU)
78,1,Stadt Luzern,2018,Detailhandelsassistent/in (Schuhe) EBA,Luzern (LU)
79,1,Foser AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Malans GR (GR)
80,3,Hagedorn AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Meilen (ZH)
81,1,Liechti AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Mönchaltorf (ZH)
82,1,Raymond Rithner SA,2018,Detailhandelsassistent/in (Textil) EBA,Monthey 1 (VS (fr))
83,8,Marti AG Bern,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Moosseedorf (BE)
84,1,Madliger & Chenevard Ing. SA-Moudon,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Moudon (VD)
85,1,"De Luca SA, succursale Moutier",2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Moutier (BE)
86,1,"Cellere AG, Thurgau",2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Münchwilen TG (TG)
87,1,Schelbert AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Muotathal (SZ)
88,1,Stucki AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Näfels (GL)
89,2,OBERHOLZER Bauleistungen AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Neuhaus SG (SG)
90,1,Tiefbau Stettler AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Neuhausen am Rheinfall (SH)
91,1,Hörler Tiefbau AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Niederteufen (AR)
92,2,Perrin Frères SA,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Nyon 1 (VD)
93,2,Implenia Suisse SA,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Onex (GE)
94,2,Induni et Cie S.A.,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Petit-Lancy (GE)
95,3,Hagedorn AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Pfäffikon SZ (SZ)
96,1,wsb AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Rafz (ZH)
97,1,Albin Borer AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Reinach BL (BL)
98,1,Walo Bertschinger AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Sargans (SG)
99,1,Meier Söhne AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Schwaderloch (AG)
100,1,Hüppi AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,St. Gallen (SG)
101,2,Implenia Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,St. Gallen (SG)
102,1,KIBAG Bauleistungen AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,St. Gallen (SG)
103,1,W. Dieziger AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,St. Gallen (SG)
104,1,Stettler AG Biel Studen,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Studen BE (BE)
105,1,COGESA SA,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Taverne (TI)
106,1,Preisig AG,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Teufen AR (AR)
107,3,A. Käppeli's Söhne AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Trimmis (GR)
108,1,Cellere AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Trun (GR)
109,2,TIUS AG Uster,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Uster (ZH)
110,2,Rampini & Cie S.A.,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Vernier (GE)
111,1,Pius Schmid AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Visp (VS (de))
112,1,Karl Geiges AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Warth (TG)
113,1,Roland Hörler AG,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Wasserauen (AI)
114,1,Pozzi AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Wattwil (SG)
115,1,Zani Strassenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Wil SG (SG)
116,1,Toldo Strassen- und Tiefbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Wil SG 1 (SG)
117,1,Hüppi AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Wilen b. Wil (TG)
118,1,Hüppi AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Winterthur (ZH)
119,1,Wistrag,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Winterthur (ZH)
120,1,Notter Tiefbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Wohlen AG (AG)
121,1,Gebr. Huber AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Wöschnau (SO)
122,4,Aarvia Bau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Würenlingen (AG)
123,1,VANOLI AG Zofingen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Zofingen (AG)
124,1,Tozzo AG SO,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Zuchwil (SO)
125,1,Cellere Bau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Zürich (ZH)
