,Anzahl,Firma,Jahr,Lehrstelle,Ort
51,1,Kantonsspital Graubünden,2019,Coiffeur/-euse EFZ,Chur (GR)
52,2,Sanitas Troesch AG,2018,Dachdecker/in EFZ,Dättwil AG (AG)
53,2,Lyreco Switzerland AG,2018,Dachdeckerpraktiker/in EBA,Dintikon (AG)
54,4,EMS-CHEMIE AG,2019,Dekorationsnäher/in EBA,Domat/Ems (GR)
55,1,Gebr. Kuoni Transport AG,2019,Dentalassistent/in EFZ,Domat/Ems (GR)
56,1,Heineken Switzerland AG,2019,Detailhandelsassistent/in EBA,Domat/Ems (GR)
57,3,LANDI Schweiz AG,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Dotzigen (BE)
58,1,G. Leclerc Transport AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Egerkingen (SO)
59,1,LIPO Einrichtungsmärkte AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Egerkingen (SO)
60,1,Schenker Schweiz AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Eiken (AG)
61,1,Möbel Egger AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Eschenbach LU (LU)
62,1,Denner AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Frauenfeld (TG)
63,1,Werner Kuster AG,2018,Detailhandelsassistent/in (Farben) EBA,Frenkendorf (BL)
64,1,Wandfluh AG,2019,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Frutigen (BE)
65,1,Amcor Flexibles Rorschach AG,2018,Detailhandelsassistent/in (Flower) EBA,Goldach (SG)
66,1,Ryf AG,2018,Detailhandelsassistent/in (Garden) EBA,Grenchen (SO)
67,1,TRUMPF Schweiz AG,2019,Detailhandelsassistent/in (Haushalt) EBA,Grüsch (GR)
68,1,Haco AG,2019,Detailhandelsassistent/in (Kiosk) EBA,Gümligen (BE)
69,1,Coop Verteilzentrale Gwatt,2019,Detailhandelsassistent/in (Landi) EBA,Gwatt (Thun) (BE)
70,1,Traveco Transporte AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Hägendorf (SO)
71,1,Müller Martini,2018,Detailhandelsassistent/in (Möbel) EBA,Hasle LU (LU)
72,1,Elektro-Material AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Heiden (AR)
73,1,cabana AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Herisau (AR)
74,1,Hänseler AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Herisau (AR)
75,1,Metrohm AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Herisau (AR)
76,1,Schweizerische Südostbahn AG,2018,Detailhandelsassistent/in (Parfumerie) EBA,Herisau (AR)
77,1,Stagelight AG,2018,Detailhandelsassistent/in (Post) EBA,Herisau (AR)
78,1,BR Bauhandel AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Hunzenschwil (AG)
79,1,Kraftwerke Oberhasli AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Innertkirchen (BE)
80,1,BR Bauhandel AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Kerzers (FR)
81,1,Ampac Flexibles AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Kirchberg BE (BE)
82,1,Nestlé Suisse SA,2019,Detailhandelsassistent/in (Textil) EBA,Konolfingen (BE)
83,2,Amcor Flexibles Kreuzlingen AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Kreuzlingen (TG)
84,1,ATP Hydraulik AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Küssnacht am Rigi (SZ)
85,1,Frostag Food-Centrum AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Landquart (GR)
86,1,Landqart AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Landquart (GR)
87,1,Volg Konsumwaren AG,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Landquart (GR)
88,1,azm Ausbildungszentrum Mittelland,2019,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Langenthal (BE)
89,1,Güdel AG,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Langenthal (BE)
90,2,Rudolf Geiser AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Langenthal (BE)
91,1,SRO AG,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Langenthal (BE)
92,1,Kugler Bimetal SA,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Le Lignon (GE)
93,1,Rado Watch Co. Ltd,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Lengnau BE (BE)
94,1,KMU Lehrbetriebsverbund AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Liestal (BL)
95,1,Vogt AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Lostorf (SO)
96,1,DLL Logistik Zentrum,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Luterbach (SO)
97,1,SUVA,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Luzern (LU)
98,1,Dachser Spedition AG,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Lyss (BE)
99,2,Provet AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Lyssach (BE)
100,1,Tanner & Co. AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Meisterschwanden (AG)
101,1,SAUTER EDELSTAHL AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Möhlin (AG)
102,1,Streck Transport AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Möhlin (AG)
103,1,Migros,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Moosseedorf (BE)
104,1,Fiege Logistik (Schweiz) AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Münchenstein (BL)
105,1,H&M Hennes & Mauritz AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Neuendorf (SO)
106,1,Wander AG,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Neuenegg (BE)
107,1,Bucher Hydraulics AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Neuheim (ZG)
108,1,Galexis AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Niederbipp (BE)
109,3,SAG Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Niederbipp (BE)
110,2,Bystronic Laser AG,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Niederönz (BE)
111,1,Sun Chemical AG,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Niederwangen b. Bern (BE)
112,1,Hoffmann Neopac AG,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Oberdiessbach (BE)
113,2,Emmi Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Ostermundigen (BE)
114,1,Semadeni AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Ostermundigen 1 (BE)
115,1,Lang & Co. AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Reiden (LU)
116,1,BR Bauhandel AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Rickenbach b. Wil (TG)
117,1,Bataillard AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Rothenburg (LU)
118,1,Isostrade AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Rothenburg (LU)
119,1,Ferroflex AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Rothrist (AG)
120,1,Bechtle Logistics & Service AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Rotkreuz (ZG)
121,2,Roche Diagnostics International AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Rotkreuz (ZG)
122,2,SFS unimarket AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Rotkreuz (ZG)
123,1,Thommen-Furler AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Rüti b. Büren (BE)
124,1,Gilgen Door Systems AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Schwarzenburg (BE)
125,1,Georg Fischer Rohrleitungssysteme AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Seewis-Pardisla (GR)
126,1,Elringklinger,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Sevelen (SG)
127,1,In a Box Sàrl,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Siders (VS (fr))
128,1,Technomag SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Sitten (VS (fr))
129,1,SBS Mechatronics GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,St. Antoni (FR)
130,1,ESA Einkaufsorg. des Schweiz.,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,St. Gallen (SG)
131,1,Ganz Baumaterial AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,St. Gallen (SG)
132,1,SAG Schweiz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,St. Gallen (SG)
133,1,Dreier AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Suhr (AG)
134,1,Freidig Moto-Active GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Sumiswald (BE)
135,1,Baumaterialien Gruber AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Susten (VS (de))
136,1,Armeelogistikcenter Thun,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Thun (BE)
137,2,Armeelogistikcenter Thun,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Thun (BE)
138,2,Fritz Studer AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Thun (BE)
139,1,Genossenschaft Migros Aare,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Thun (BE)
140,1,BR Bauhandel AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Thusis (GR)
141,3,Sanitas Troesch AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Toffen (BE)
142,1,Rotor Lips AG,2019,Diätkoch/-köchin EFZ,Uetendorf (BE)
143,1,Holcim (Schweiz) AG,2019,Drogist/in EFZ,Untervaz (GR)
144,1,Genossenschaft Migros Aare,2019,Drucktechnologe/-login EFZ,Urtenen-Schönbühl (BE)
145,1,Organisation Deval Sàrl,2018,Drucktechnologe/-login (Bogendruck) EFZ,Vétroz (VS (fr))
146,1,WALSER+CO.AG,2018,Drucktechnologe/-login (Reprografie) EFZ,Wald AR (AR)
147,1,JUST Schweiz AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Walzenhausen (AR)
148,1,Transportgemeinschaft AG,2019,Drucktechnologe/-login (Siebdruck) EFZ,Wangen an der Aare (BE)
149,1,PB SWISS TOOLS AG,2019,"Medientechnologe/-login (Print) EFZ, in Anhörung",Wasen im Emmental (BE)
150,1,Hasler Transport AG,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Weinfelden (TG)
151,1,Rauch Trading AG,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Widnau (SG)
152,1,RUAG Schweiz AG,2019,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Wilderswil (BE)
153,1,Batrec Industrie AG,2019,Elektroinstallateur/in EFZ,Wimmis (BE)
154,1,Nitrochemie Wimmis AG,2019,Elektroniker/in EFZ,Wimmis (BE)
155,1,Otto Lädrach AG OLWO,2019,Elektroplaner/in EFZ,Worb (BE)
156,2,Huba Control AG,2018,Entwässerungspraktiker/in EBA,Würenlos (AG)
157,1,Bell Schweiz AG,2018,Entwässerungstechnologe/-login EFZ,Zell LU (LU)
158,1,Mobau Schweiz AG,2019,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Zizers (GR)
159,1,Securiton AG,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Zollikofen (BE)
160,1,Bossard AG,2019,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Zug (ZG)
161,1,Gurit (Zullwil) AG,2018,Fachmann/-frau Betreuung EFZ,Zullwil (SO)
162,1,login Berufsbildung AG,2019,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Altdorf UR (UR)
163,1,login Berufsbildung AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Altstätten SG (SG)
164,1,login Berufsbildung AG,2019,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Bern (BE)
165,1,login Berufsbildung AG,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Brig (VS (de))
166,1,login Berufsbildung AG,2019,Fachmann/-frau Betriebsunterhalt EFZ,Chur (GR)
167,1,login Berufsbildung AG,2019,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Ilanz (GR)
168,1,login Berufsbildung AG,2019,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Langenthal (BE)
169,1,login Berufsbildung AG,2019,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Thun (BE)
170,1,login Berufsbildung AG,2018,Fachmann/-frau Gesundheit EFZ,Zermatt (VS (de))
171,1,ENGIE Services AG,2018,Fachmann/-frau Hauswirtschaft EFZ,Basel (BS)
172,1,WINTSCH Klimatechnik AG,2018,Fachmann/-frau Information und Dokumentation EFZ,Münchenstein (BL)
173,1,gisiger madörin ag,2018,Fachmann/-frau Kundendialog EFZ,Muttenz (BL)
174,1,Aria-Lüftungstechnik AG,2018,Fachmann/-frau Leder und Textil EFZ,Amriswil (TG)
175,1,Strässle Installationen AG,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Amriswil (TG)
176,1,Alpiq InTec Schweiz AG,2019,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Bern (BE)
177,1,Badertscher + Co AG,2019,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Bern (BE)
178,1,Klimag AG,2019,Fachmann/-frau öffentlicher Verkehr EFZ,Bern (BE)
179,2,ASAG AG,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Buchs SG (SG)
180,2,Alpiq InTec Schweiz AG,2019,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Chur (GR)
181,1,Willi Haustechnik AG,2019,Fachmann/-frau Textilpflege EFZ,Chur (GR)
182,1,Riedo Clima AG,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Düdingen (FR)
183,1,Roos Ventilation SA,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Forel (Lavaux) (VD)
184,1,"ENGIE Services AG, Standort Frauenfeld",2018,Fahrradmechaniker/in EFZ,Frauenfeld (TG)
185,1,Lippuner EMT AG,2018,Fahrzeugschlosser/in EFZ,Grabs (SG)
186,1,Deetz Klima GmbH,2018,Fassadenbauer/in EFZ,Herisau (AR)
187,2,Schmid Amrhein AG,2018,Fassadenbaupraktiker/in EBA,Luzern (LU)
188,1,Fürer AG,2018,Feinwerkoptiker/in EFZ,Mörschwil (SG)
189,1,Klimaservice Süess AG,2018,Fleischfachassistent/in EBA,Oberflachs (AG)
190,2,Riggenbach AG,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Olten (SO)
191,1,Von Auw SA,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Préverenges (VD)
192,1,Walter Hirsiger AG,2018,Fleischfachmann/-frau EFZ,Root (LU)
193,1,Schenk Bruhin AG,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Sargans (SG)
194,1,Schmid AG,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Schaffhausen (SH)
195,1,ENGIE Services AG,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,St. Gallen (SG)
196,1,Albin Allenspach AG,2019,Flexodrucker/in EFZ,Trimmis (GR)
197,1,Roth SA,2018,Florist/in EBA,Vevey (VD)
198,1,Tobler Lüftung + Klima AG,2018,Florist/in EFZ,Wattwil (SG)
199,1,Wetter Heizung Lüftung AG,2018,Formenbauer/in EFZ,Wetzikon ZH (ZH)
