,Anzahl,Firma,Jahr,Lehrstelle,Ort
72,2,Schutz Filisur,2019,Detailhandelsassistent/in (Musikinstrumente) EBA,Filisur (GR)
73,1,Diebold + Zgraggen,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Fislisbach (AG)
74,1,Zimmermann Flaach AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Flaach (ZH)
75,1,Klaus Gartenbau GmbH,2018,Detailhandelsassistent/in (Papeterie) EBA,Flawil 1 (SG)
76,1,Züger + Flury Gartenbau GmbH,2019,Detailhandelsassistent/in (Parfumerie) EBA,Flims Dorf (GR)
77,1,M&M Gartenbau AG,2019,Detailhandelsassistent/in (Post) EBA,Fraubrunnen (BE)
78,1,Müller Gartenbau AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Frauenfeld (TG)
79,1,Art du Jardin Zbinden SA,2018,Detailhandelsassistent/in (Spielwaren) EBA,Freiburg 7 (FR)
80,1,Altwegg blühende Gärten AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Freidorf TG (TG)
81,1,Burger & Ledergerber Gartenbau,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Freienwil (AG)
82,2,Stöckli Gartenbau AG,2018,Detailhandelsassistent/in (Textil) EBA,Frick (AG)
83,2,Jacquet S.A.,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Genf (GE)
84,1,Camenzind Gartenbau & Planung AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Gersau (SZ)
85,1,Sonderegger Gartenbau GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Goldach (SG)
86,1,Christian Waldburger AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Gossau SG (SG)
87,1,Füllemann AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Gossau SG (SG)
88,1,Hafner Gartenbau,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Gossau SG (SG)
89,2,Terra Gartenbau AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Gossau ZH (ZH)
90,1,Fuhrer Gartenbau,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Greifensee (ZH)
91,1,Parcs et Jardins Lauper SA,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Grolley (FR)
92,2,Christian Waldburger AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Herisau (AR)
93,1,Eberle Landschaftsbau und Grüntechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Herisau (AR)
94,1,Stickelberger und Wyss AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Hinwil (ZH)
95,1,Trösch Gartenbau AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Horgen (ZH)
96,1,Trüb für Grün AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Horgen (ZH)
97,2,Gartenbauschule Hünibach,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Hünibach (BE)
98,1,Kündig Baumschulen AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Ibach (SZ)
99,2,db Garten- und Sportanlagen AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Ilanz (GR)
100,2,Burri & Achermann Gartenbau AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Inwil (LU)
101,1,Portmann Garten AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Kägiswil (OW)
102,1,Thomas Hunkeler Gartenbau GmbH,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Kaltbach (LU)
103,1,Blättler Gartenbau GmbH,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Kerns (OW)
104,1,DUKA Gartenbau AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Kerns (OW)
105,4,Bächler + Güttinger AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Kiesen (BE)
106,1,Brogle GmbH,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Kollbrunn (ZH)
107,1,Bill + Meyer,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Köniz (BE)
108,16,Bildungszentrum Emme,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Koppigen (BE)
109,1,Robert Reichenbach,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Langnau am Albis (ZH)
110,1,GartenKultur,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Laupen BE (BE)
111,1,Creajardins SA,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Le Vaud (VD)
112,1,Artenreich Bolinger Gärten AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Lufingen (ZH)
113,1,Bartlome Gartenbau und Unterhalt GmbH,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Lüsslingen (SO)
114,1,Aldo Birrer AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Luzern (LU)
115,1,H. Gosteli AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Matten b. Interlaken (BE)
116,1,Liechti AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Mönchaltorf (ZH)
117,1,Aux Jardins de Saint Fiacre,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Morges (VD)
118,1,Gartengestaltung Andreas Jakob GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Mörschwil (SG)
119,1,naturgartenleben gmbh,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Münchenbuchsee (BE)
120,1,Haefeli Gartenbau GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Münchenstein (BL)
121,1,Hauser Gärten AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Näfels (GL)
122,1,Kaufmann Garten AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Nebikon (LU)
123,1,Arxhof Staatliche Lehrbetriebe BL,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Niederdorf (BL)
124,1,Lüthi Gartenbau GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Nunningen (SO)
125,1,Moser Gartenbau,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Oberdiessbach (BE)
126,1,Dörig Gartenbau,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Oberriet SG (SG)
127,1,Paul Loher,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Oberriet SG (SG)
128,1,Gartenbau Nützi AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Oberuzwil (SG)
129,1,Schneider Gartengestaltung AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Oberwil BL (BL)
130,1,Severin Thomann,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Obfelden (ZH)
131,1,Bächli Gartengestaltung GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Otelfingen (ZH)
132,1,Lehrverbund Gärtner JardinSuisse Zürich,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Pfäffikon ZH (ZH)
133,1,Gloor Gartenbau GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Pratteln (BL)
134,1,Beat Ottiger,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Rain (LU)
135,1,Spiess Ihr Allrounder rund um's Haus,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Rain (LU)
136,1,Maurer Gartenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Reiden (LU)
137,1,Strickler Blumen & Gärten AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Richterswil (ZH)
138,1,Ottiger Gartenbau Baumschule,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Rothenburg (LU)
139,1,Ott Gartenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Rupperswil (AG)
140,1,Gartenleben GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Schaffhausen (SH)
141,1,Graf Gartenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Schlieren (ZH)
142,1,Kägi Gartenbau GmbH,2018,Diätkoch/-köchin EFZ,Schmidrüti (ZH)
143,1,Gartenfee  Zlauwinen,2018,Drogist/in EFZ,Schöfflisdorf (ZH)
144,2,grün hoch zwei ag,2018,Drucktechnologe/-login EFZ,Schönenberg ZH (ZH)
145,1,iseli gartenbau schötz ag,2018,Drucktechnologe/-login (Bogendruck) EFZ,Schötz (LU)
146,1,Yasiflor GmbH,2019,Drucktechnologe/-login (Reprografie) EFZ,Schwarzenburg (BE)
147,1,Hess Galabau AG,2019,Drucktechnologe/-login (Rollendruck) EFZ,Seedorf UR (UR)
148,1,Gabriel Blumen & Garten AG,2018,Drucktechnologe/-login (Siebdruck) EFZ,Sempach (LU)
149,1,Engler Gartengestaltung GmbH,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Sevelen (SG)
150,1,Hänni,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",St. Gallen (SG)
151,1,Biotopa AG,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Stäfa (ZH)
152,1,Gerber & Co.,2019,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Steffisburg (BE)
153,2,Weber Gartenbau AG,2019,Elektroinstallateur/in EFZ,Steinhausen (ZG)
154,1,Egli Gartenbau AG Sursee,2018,Elektroniker/in EFZ,Sursee (LU)
155,1,Wieland Garten Living GmbH,2019,Elektroplaner/in EFZ,Tamins (GR)
156,1,Meyer Gartenbau GmbH,2018,Entwässerungspraktiker/in EBA,Thalwil (ZH)
157,1,Frei Gartenbau - Erdbau AG,2018,Entwässerungstechnologe/-login EFZ,Thayngen (SH)
158,1,Stamm Gartenbau GmbH,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Thayngen (SH)
159,1,Riggenbach Thörishaus AG,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Thörishaus (BE)
160,1,Zysset + Partner AG,2019,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Thun (BE)
161,2,Gachoud Paysages SA,2018,Fachmann/-frau Betreuung EFZ,Treyvaux (FR)
162,1,Fischer Gärtner,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Triengen (LU)
163,1,Querbeet Gartenbau AG,2019,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Trimmis (GR)
164,1,Engesser Unternehmungen AG,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Untereggen (SG)
165,1,Creagärten AG,2019,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Urtenen-Schönbühl (BE)
166,1,"Martin Paysage, succursale de Rampini & Cie SA",2018,Fachmann/-frau Betriebsunterhalt EFZ,Vésenaz (GE)
167,1,Roth Gartenbau AG,2019,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Walchwil (ZG)
168,1,Winkler & Richard AG,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Wängi (TG)
169,1,Bucher Gartengestaltung,2018,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Weite (SG)
170,1,Brügger Gärten AG,2019,Fachmann/-frau Gesundheit EFZ,Wichtrach (BE)
171,2,Fuhrer AG,2019,Fachmann/-frau Hauswirtschaft EFZ,Wichtrach (BE)
172,2,Abderhalden Gartenbau AG,2018,Fachmann/-frau Information und Dokumentation EFZ,Wildhaus (SG)
173,1,Bölsterli GmbH,2018,Fachmann/-frau Kundendialog EFZ,Willisau (LU)
174,1,Böni Gartenbau,2018,Fachmann/-frau Leder und Textil EFZ,Winterthur (ZH)
175,1,Grünpunkt GmbH,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Winterthur (ZH)
176,1,Schär Gärten,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Wittnau (AG)
177,1,Zumbühl AG,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Wolhusen (LU)
178,2,Möckel Garten AG,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Würenlos (AG)
179,1,David Paysage Sàrl,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Yvonand (VD)
180,1,ABDERHALDEN,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Zell ZH (ZH)
181,2,H. Grünenfelder AG,2018,Fachmann/-frau Textilpflege EFZ,Ziegelbrücke (GL)
182,1,Lehmann Gartenbau AG,2019,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Zollikofen (BE)
183,1,Moser Gartenbau AG,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Züberwangen (SG)
184,1,Grün Stadt Zürich,2018,Fahrradmechaniker/in EFZ,Zürich (ZH)
185,1,Lüscher Gartenbau-Baumschulen AG,2018,Fahrzeugschlosser/in EFZ,Zürich (ZH)
186,1,Marco Helbling Gartengestaltung,2018,Fassadenbauer/in EFZ,Zürich (ZH)
187,1,Oeko Service GmbH,2018,Fassadenbaupraktiker/in EBA,Zürich (ZH)
188,1,R. Spring Söhne,2018,Feinwerkoptiker/in EFZ,Zürich (ZH)
189,1,Reiss & Reber,2018,Fleischfachassistent/in EBA,Zürich (ZH)
190,1,Urs Reiter,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Zürich (ZH)
191,1,Bau- und Verkehrsdepartement BS,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Basel (BS)
192,1,Senn Blumen AG,2018,Fleischfachmann/-frau EFZ,Binningen (BL)
193,1,ASSOCIAZIONE VIVAIO,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Castel San Pietro (TI)
194,1,Blumen Widler,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Dierikon (LU)
195,1,Schutz Filisur,2019,Fleischfachmann/-frau (Verarbeitung) EFZ,Filisur (GR)
196,1,Schutz Filisur Samen + Pflanzen AG,2019,Flexodrucker/in EFZ,Filisur (GR)
197,2,Gartenbauschule Hünibach,2019,Florist/in EBA,Hünibach (BE)
198,4,Bildungszentrum Emme,2019,Florist/in EFZ,Koppigen (BE)
199,1,Anderegg Baumschulen AG,2019,Formenbauer/in EFZ,Langenthal (BE)
