,Anzahl,Firma,Jahr,Lehrstelle,Ort
42,1,APACO AG,2018,Bühnentänzer/in EFZ,Grellingen (BL)
43,1,Meyer BlechTechnik AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Grosswangen (LU)
44,1,IST-Edelstahl-Anlagenbau AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Gwatt (Thun) (BE)
45,1,Fr. Blaser AG,2019,Büroassistent/in EBA,Hasle b. Burgdorf (BE)
46,1,Müller Martini,2018,Carrosserielackierer/in EFZ,Hasle LU (LU)
47,1,Hohl AG,2018,Carrosseriespengler/in EFZ,Herznach (AG)
48,2,e. Luterbach AG,2018,Chemie- und Pharmapraktiker/in EBA,Hildisrieden (LU)
49,1,hetech ag,2018,Chemie- und Pharmatechnologe/-login EFZ,Hochdorf (LU)
50,1,Mirap AG,2018,Coiffeur/-euse EBA,Jona (SG)
51,1,Isenschmid AG,2018,Coiffeur/-euse EFZ,Küssnacht am Rigi (SZ)
52,2,Werner Fercher AG,2018,Dachdecker/in EFZ,Lalden (VS (de))
53,1,Landqart AG,2019,Dachdeckerpraktiker/in EBA,Landquart (GR)
54,3,azm Ausbildungszentrum Mittelland,2019,Dekorationsnäher/in EBA,Langenthal (BE)
55,3,KASAG Swiss AG,2019,Dentalassistent/in EFZ,Langnau im Emmental (BE)
56,1,Ateliers Impact SA,2018,Detailhandelsassistent/in EBA,Le Mont-sur-Lausanne (VD)
57,1,Lüthi-Aufzüge AG,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Leimiswil (BE)
58,1,Kalt Maschinenbau AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Lütisburg (SG)
59,2,CIMO - Compagnie Industrielle de Monthey SA,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Monthey 1 (VS (fr))
60,1,Gewerblich-industrielle Berufsfachschule Muttenz,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Muttenz (BL)
61,1,Wyss Bühnenbau AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Näfels (GL)
62,2,Lauber IWISA AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Naters (VS (de))
63,1,MAVAG AG,2018,Detailhandelsassistent/in (Farben) EBA,Neunkirch (SH)
64,1,Simeta AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Niederwil AG (AG)
65,1,Jenni Energietechnik AG,2019,Detailhandelsassistent/in (Flower) EBA,Oberburg (BE)
66,1,Werner Mathis AG,2018,Detailhandelsassistent/in (Garden) EBA,Oberhasli (ZH)
67,1,Garage Carrosserie Zahnd E. AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Plaffeien (FR)
68,1,Zbinden Posieux SA,2018,Detailhandelsassistent/in (Kiosk) EBA,Posieux (FR)
69,1,Aerni AG,2018,Detailhandelsassistent/in (Landi) EBA,Pratteln (BL)
70,1,Glatt Maschinen- und Apparatebau AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Pratteln (BL)
71,1,Ascenseurs Menétrey SA,2018,Detailhandelsassistent/in (Möbel) EBA,Romont FR (FR)
72,1,Fredi Stury AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Rümlang (ZH)
73,2,Schenk Bruhin AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Sargans (SG)
74,2,Schindler Aufzüge AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Schlieren (ZH)
75,1,Portmann Metallwerkstatt AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Schüpfheim (LU)
76,1,Zemp Technik AG,2018,Detailhandelsassistent/in (Parfumerie) EBA,Schüpfheim (LU)
77,1,Gilgen Door Systems AG,2019,Detailhandelsassistent/in (Post) EBA,Schwarzenburg (BE)
78,1,Grünig-Interscreen AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Schwarzenburg (BE)
79,2,Emil Gisler AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Seedorf UR (UR)
80,1,Merki + Hitz AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Siggenthal Station (AG)
81,1,Leu + Helfenstein AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,St. Erhard (LU)
82,1,AS Aufzüge AG,2018,Detailhandelsassistent/in (Textil) EBA,St. Gallen (SG)
83,2,Schindler Aufzüge AG St.Gallen,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",St. Gallen (SG)
84,1,Stahleinbau GmbH,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Stalden VS (VS (de))
85,1,Berger Apparatebau AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Steffisburg (BE)
86,1,K. Schären AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Steffisburg (BE)
87,1,Hartchrom AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Steinach (SG)
88,1,Trunz Metalltechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Steinach (SG)
89,1,Belimed AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Sulgen (TG)
90,1,Stierli Bieger AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Sursee (LU)
91,1,Rigertmetall AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Susten (VS (de))
92,1,Anplaq AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Tamins (GR)
93,1,Wirtech AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Uetendorf (BE)
94,1,Holcim (Schweiz) AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Untervaz (GR)
95,3,Lonza AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Visp (VS (de))
96,1,WALSER+CO.AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Wald AR (AR)
97,1,Aerni AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Waldkirch (SG)
98,1,Jörimann Stahl AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Walenstadt (SG)
99,1,Z-Tec Metallbearbeitung AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Wangen SZ (SZ)
100,3,AS Aufzüge AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Wettswil (ZH)
101,1,Büchi AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Wil SG (SG)
102,1,Hablützel AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Wilchingen (SH)
103,1,Stadelmann Metallbau AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Willisau (LU)
104,1,Asetronics AG,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Bern (BE)
105,1,Jüstrich Cosmetics AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Berneck (SG)
106,2,Von Roll Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Breitenbach (SO)
107,1,Nestlé Suisse SA,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Broc (FR)
108,1,Reismühle Brunnen,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Brunnen (SZ)
109,1,Heineken Switzerland AG,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Chur (GR)
110,1,Baccinex S.A.,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Courroux (JU)
111,10,EMS-CHEMIE AG,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Domat/Ems (GR)
112,2,Innovative Sensor Technology IST AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Ebnat-Kappel (SG)
113,1,Elektrisola Feindraht AG,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Escholzmatt (LU)
114,1,ETA SA Manufacture Horlogère Suisse,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Grenchen (SO)
115,1,Hoffmann Neopac AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Gwatt (Thun) (BE)
116,1,UFA AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Herzogenbuchsee (BE)
117,1,Geberit Produktions AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Jona (SG)
118,1,Nussbaum Kesswil AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Kesswil (TG)
119,1,Ampac Flexibles AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Kirchberg BE (BE)
120,1,Nestlé Suisse SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Konolfingen (BE)
121,1,Hug AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Malters (LU)
122,1,IHI Ionbond AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Olten (SO)
123,1,Hilcona Gourmet SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Orbe (VD)
124,2,Emmi Schweiz AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Ostermundigen (BE)
125,1,UFA SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Puidoux (VD)
126,1,"Nestlé, Nespresso SA",2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Romont FR (FR)
127,1,SIGA Services AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Ruswil (LU)
128,1,Reinhard AG Sachseln,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Sachseln (OW)
129,1,Proderma AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Schötz (LU)
130,1,Georg Fischer Rohrleitungssysteme AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Seewis-Pardisla (GR)
131,1,"Cremo SA, site de Sierre",2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Siders (VS (fr))
132,1,Pearlwater Mineralquellen AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Termen (VS (de))
133,1,Holcim (Schweiz) AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Untervaz (GR)
134,1,Kolma AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Wabern (BE)
135,1,Adrian Michel AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Walde AG (AG)
136,1,Rauch Trading AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Widnau (SG)
137,2,Bell Schweiz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Zell LU (LU)
138,2,Stiftung Aarvital,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Aarberg (BE)
139,1,Kantonales Spital und Pflegezentrum Appe,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Appenzell (AI)
140,2,Altersheime Baar,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Baar (ZG)
141,2,LebensART Bärau,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Bärau (BE)
142,1,Domicil Ahornweg,2019,Diätkoch/-köchin EFZ,Bern (BE)
143,1,Domicil Baumgarten,2019,Drogist/in EFZ,Bern (BE)
144,1,Domicil Mon Bijou,2019,Drucktechnologe/-login EFZ,Bern (BE)
145,1,Domicil Schönegg,2019,Drucktechnologe/-login (Bogendruck) EFZ,Bern (BE)
146,1,Domicil Schwabgut,2019,Drucktechnologe/-login (Reprografie) EFZ,Bern (BE)
147,1,Domicil Wyler,2019,Drucktechnologe/-login (Rollendruck) EFZ,Bern (BE)
148,3,Zentrum Schönberg AG,2019,Drucktechnologe/-login (Siebdruck) EFZ,Bern (BE)
149,1,Alters- und Pflegeheim Cristal,2019,"Medientechnologe/-login (Print) EFZ, in Anhörung",Biel/Bienne (BE)
150,2,Alters- und Pflegeheim Redernweg,2019,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Biel/Bienne (BE)
151,2,APH Schüsspark,2019,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Biel/Bienne (BE)
152,1,Betagtenheim Ried,2019,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Biel/Bienne (BE)
153,1,Zentrum Passwang,2018,Elektroinstallateur/in EFZ,Breitenbach (SO)
154,1,Alters- und Pflegeheim Birgli,2019,Elektroniker/in EFZ,Brienz BE (BE)
155,1,ACAM,2019,Elektroplaner/in EFZ,Cama (GR)
156,1,AndreasKlinik Cham Zug,2019,Entwässerungspraktiker/in EBA,Cham (ZG)
157,1,Bürgerheim,2019,Entwässerungstechnologe/-login EFZ,Chur (GR)
158,2,Cadonau - Das Seniorenzentrum,2019,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Chur (GR)
159,1,Alters- & Pflegeheim Haus Teba,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Fahrni b. Thun (BE)
160,2,Wohn- und Pflegeheim,2019,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Flims Dorf (GR)
161,1,Pflegezentrum Urnersee,2019,Fachmann/-frau Betreuung EFZ,Flüelen (UR)
162,1,Alterszentrum Rotenwies,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Gais (AR)
163,1,Alters- und Pflegeheim Grindelwald,2019,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Grindelwald (BE)
164,1,Hirslanden,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Heiden (AR)
165,1,Berner Reha Zentrum AG,2019,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Heiligenschwendi (BE)
166,1,Alters- und Pflegeheim Erika GmbH,2018,Fachmann/-frau Betriebsunterhalt EFZ,Hundwil (AR)
167,2,Alters- und Pflegeheim,2019,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Ilanz (GR)
168,1,Stiftung Kiesenmatte,2019,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Konolfingen (BE)
169,2,Spitex Oberaargau AG,2019,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Langenthal (BE)
170,1,Betagtenzentrum Laupen,2019,Fachmann/-frau Gesundheit EFZ,Laupen BE (BE)
171,1,EMS Les Boveresses Sàrl,2018,Fachmann/-frau Hauswirtschaft EFZ,Lausanne (VD)
172,1,Alters- und Pflegeheim Sägematt,2019,Fachmann/-frau Information und Dokumentation EFZ,Lengnau BE (BE)
173,1,Senesca,2019,Fachmann/-frau Kundendialog EFZ,Maienfeld (GR)
174,5,Stiftung Alpbach,2019,Fachmann/-frau Leder und Textil EFZ,Meiringen (BE)
175,1,Domicil Weiermatt,2019,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Münchenbuchsee (BE)
176,1,Psychiatriezentrum Münsingen AG,2019,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Münsingen (BE)
177,1,"Fondation ""Home de Collombey-Muraz""",2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Muraz (Collombey) (VS (fr))
178,1,Stiftung Kastanienpark,2019,Fachmann/-frau öffentlicher Verkehr EFZ,Oberdiessbach (BE)
179,1,Résidence Les Roches,2019,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Orvin (BE)
180,1,Alters- und Pflegeheim Dändlikerhaus AG,2019,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Ranflüh (BE)
181,1,Altersheim Riggishof,2019,Fachmann/-frau Textilpflege EFZ,Riggisberg (BE)
182,1,Center da Sanadad Savognin SA,2019,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Savognin (GR)
183,1,Alters- und Pflegeheim Schüpfen,2019,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Schüpfen (BE)
184,1,Pflege und Betreuung Schwarzenburgerland,2019,Fahrradmechaniker/in EFZ,Schwarzenburg (BE)
185,1,Stiftung AR SUNNSYTE,2019,Fahrzeugschlosser/in EFZ,Schwarzenburg (BE)
186,1,Consorzi Chasa Puntota,2019,Fassadenbauer/in EFZ,Scuol (GR)
187,1,Wohn- und Pflegeheim Frienisberg,2019,Fassadenbaupraktiker/in EBA,Seedorf BE (BE)
188,1,Center da sandà Val Müstair,2019,Feinwerkoptiker/in EFZ,Sta. Maria Val Müstair (GR)
189,1,Seniorenzentrum Weiherpark,2019,Fleischfachassistent/in EBA,Steinhausen (ZG)
190,1,Domicil Lindengarten,2019,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Stettlen (BE)
191,1,Senevita Wydenpark,2019,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Studen BE (BE)
192,2,Alterszentrum Sumiswald AG,2019,Fleischfachmann/-frau EFZ,Sumiswald (BE)
193,2,Alters- und Pflegeheim,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Teufen AR (AR)
194,1,Alters- und Pflegeheime Teufen,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Teufen AR (AR)
195,1,Domicil Bern AG,2019,Fleischfachmann/-frau (Verarbeitung) EFZ,Thun (BE)
196,1,Tertianum AG Residenz Bellevue-Park,2019,Flexodrucker/in EFZ,Thun (BE)
197,2,Evang. Pflege- und Altersheim,2019,Florist/in EBA,Thusis (GR)
198,1,Casa Depuoz,2019,Florist/in EFZ,Trun (GR)
199,1,Bethania im Stedtli,2019,Formenbauer/in EFZ,Unterseen (BE)
