,Anzahl,Firma,Jahr,Lehrstelle,Ort
66,1,Leutwyler Partner Architekten,2019,Detailhandelsassistent/in (Garden) EBA,Zug (ZG)
67,1,p-4 AG,2019,Detailhandelsassistent/in (Haushalt) EBA,Zug (ZG)
68,1,Röösli Architekten AG,2019,Detailhandelsassistent/in (Kiosk) EBA,Zug (ZG)
69,1,Wiederkehr Krummenacher,2019,Detailhandelsassistent/in (Landi) EBA,Zug (ZG)
70,1,Zumbühl & Heggli Architekturbüro,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Zug (ZG)
71,1,Jenzer + Partner AG,2019,Detailhandelsassistent/in (Möbel) EBA,Aarberg (BE)
72,1,Bigler AG,2019,Detailhandelsassistent/in (Musikinstrumente) EBA,Altdorf UR (UR)
73,1,Hersche Ingenieure AG,2019,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Appenzell (AI)
74,1,BG Ingenieure und Berater AG,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Baar (ZG)
75,1,Geozug Ingenieure AG,2019,Detailhandelsassistent/in (Papeterie) EBA,Baar (ZG)
76,1,Ryser Ingenieure AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Bern (BE)
77,1,smt ag,2019,Detailhandelsassistent/in (Post) EBA,Bern (BE)
78,1,Kissling + Zbinden AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Bern 14 (BE)
79,3,B+S AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Bern 15 (BE)
80,1,"Rothpletz, Lienhard + Cie AG",2019,Detailhandelsassistent/in (Sportartikel) EBA,Bern 22 (BE)
81,1,Bächtold & Moor AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Bern 31 (BE)
82,1,Holinger AG,2019,Detailhandelsassistent/in (Textil) EBA,Bern 31 (BE)
83,1,LP Ingenieure AG,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Bern 31 (BE)
84,1,Markwalder & Partner AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Burgdorf (BE)
85,1,AF Toscano AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Chur (GR)
86,1,Bänziger Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Chur (GR)
87,1,Ingenieurbüro Bernhard Schlegel AG,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Chur (GR)
88,1,Pöyry Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Chur (GR)
89,1,Tuffli & Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Chur (GR)
90,1,Barras Davis et Francis,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Crans-Montana (VS (fr))
91,1,Gasser & Masserey SA,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Crans-Montana (VS (fr))
92,1,DIAG Davoser Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Davos Dorf (GR)
93,1,Darnuzer Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Davos Platz (GR)
94,1,Grünenfelder + Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Domat/Ems (GR)
95,1,"Baeriswyl, Schaller und Partner AG",2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Düdingen (FR)
96,1,Felder + Partner Bauingenieure AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Entlebuch (LU)
97,1,BONALUMI FERRARI PARTNER SA,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Giubiasco (TI)
98,1,Ingenieurbüro Runge AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Glarus (GL)
99,1,Manfred Aregger AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Hasle LU (LU)
100,1,Rüesch Engineering AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Herisau (AR)
101,1,Schällibaum Herisau AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Herisau (AR)
102,1,SJB Kempter Fitze AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Herisau (AR)
103,1,Wälli AG Ingenieure,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Herisau (AR)
104,1,W+H AG,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Herzogenbuchsee (BE)
105,1,Holinger AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Hünenberg (ZG)
106,1,Cavigelli Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Ilanz (GR)
107,1,Mätzener & Wyss,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Interlaken (BE)
108,1,Scheidegger AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Langenthal (BE)
109,1,Wälchli & Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Langenthal (BE)
110,1,Collenberg inschigniers S.c.r.l.,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Lumbrein (GR)
111,1,RUL + Partner,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Lyss (BE)
112,1,Schmid + Pletscher AG,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Nidau (BE)
113,2,ZS ingénieurs civils SA,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Onex (GE)
114,1,Wismer + Partner AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Rotkreuz (ZG)
115,1,BREM & THANEI AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Scuol (GR)
116,1,Kissling + Zbinden AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Spiez (BE)
117,1,Gerber + Pieren Ingenieure AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Steffisburg (BE)
118,1,Peter Ott Ingenieurbüro,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Steinhausen (ZG)
119,1,"Gruner Wepf AG, St. Gallen",2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Teufen AR (AR)
120,1,HOLINGER AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Thun (BE)
121,1,Kissling + Zbinden AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Thun (BE)
122,1,QSI Engineering GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Thun (BE)
123,1,Stämpfli + Zbinden GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Thun (BE)
124,1,Bumann - Bonvin AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Visp (VS (de))
125,1,Bänziger Partner AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Widnau (SG)
126,1,Gruner Berchtold Eicher AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Zug (ZG)
127,1,MEICHTRY & WIDMER,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Zug (ZG)
128,1,MOOS BAUINGENIEURE AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Zug (ZG)
129,1,Theiler Ingenieure AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Zweisimmen (BE)
130,1,Schwery Hans AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Bitsch (VS (de))
131,1,Walker Renova AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Chur (GR)
132,1,BISAG Küchenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Frauenfeld (TG)
133,1,Welz AG Schreinerei,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Trogen (AR)
134,1,bbz bern gmbh,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Bern (BE)
135,1,ecoptima AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Bern (BE)
