,Anzahl,Firma,Jahr,Lehrstelle,Ort
45,1,Inware AG,2018,Büroassistent/in EBA,Zürich (ZH)
46,1,VZ VermögensZentrum AG,2018,Carrosserielackierer/in EFZ,Zürich (ZH)
47,1,CSE IT Solutions AG,2019,Carrosseriespengler/in EFZ,Aarberg (BE)
48,1,La Côte International School SA,2018,Chemie- und Pharmapraktiker/in EBA,Aubonne (VD)
49,1,F. Hoffmann-La Roche AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Basel (BS)
50,3,ICT Berufsbildungscenter AG,2019,Coiffeur/-euse EBA,Bern (BE)
51,19,Post CH AG,2019,Coiffeur/-euse EFZ,Bern (BE)
52,25,Computerschule Bern AG,2019,Dachdecker/in EFZ,Bern 14 (BE)
53,2,The Swatch Group Services SA,2019,Dachdeckerpraktiker/in EBA,Biel/Bienne (BE)
54,3,Hamilton Bonaduz AG,2019,Dekorationsnäher/in EBA,Bonaduz (GR)
55,1,Hochschule für Technik und Wirtschaft,2019,Dentalassistent/in EFZ,Chur (GR)
56,1,Kantonspolizei Graubünden,2019,Detailhandelsassistent/in EBA,Chur (GR)
57,2,Kantonsspital Graubünden,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Chur (GR)
58,1,Psychiatrische Dienste Graubünden,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Chur (GR)
59,1,Swisscom AG,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Chur (GR)
60,1,WSL-Institut für,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Davos Dorf (GR)
61,2,Elektroplan Buchs & Grossen AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Frutigen (BE)
62,1,BELFOR (Suisse) AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Gisikon (LU)
63,1,Hänseler AG,2018,Detailhandelsassistent/in (Farben) EBA,Herisau (AR)
64,1,Amcor Flexibles Kreuzlingen AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Kreuzlingen (TG)
65,1,CEDES AG,2019,Detailhandelsassistent/in (Flower) EBA,Landquart (GR)
66,1,Vögeli AG,2019,Detailhandelsassistent/in (Garden) EBA,Langnau im Emmental (BE)
67,1,"Manufacture Jaeger-Lecoultre, Branch Richemont International",2018,Detailhandelsassistent/in (Haushalt) EBA,Le Sentier (VD)
68,4,Finanz- und Kirchendirektion Zentrale Informatik,2018,Detailhandelsassistent/in (Kiosk) EBA,Liestal (BL)
69,1,TNT Concept Sàrl,2018,Detailhandelsassistent/in (Landi) EBA,Neuenburg (NE)
70,5,Informatik Ausbildungszentrum,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Samedan (GR)
71,1,Hôpital du Valais,2018,Detailhandelsassistent/in (Möbel) EBA,Sitten (VS (fr))
72,1,BERNINA International AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Steckborn (TG)
73,1,ReLL Dienstleistungen AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Susten (VS (de))
74,1,Spital STS AG,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Thun (BE)
75,1,Kanton Graubünden,2019,Detailhandelsassistent/in (Papeterie) EBA,Thusis (GR)
76,1,Railtour Suisse SA,2019,Detailhandelsassistent/in (Parfumerie) EBA,Zollikofen (BE)
77,1,KIBAG DIENSTLEISTUNGEN AG,2018,Detailhandelsassistent/in (Post) EBA,Zürich (ZH)
78,1,Swisscom AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Zürich (ZH)
79,1,Viollier AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,Allschwil (BL)
80,1,Comed AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Altdorf UR (UR)
81,1,newday it gmbh,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Appenzell (AI)
82,1,Einwohnergemeinde Baar,2019,Detailhandelsassistent/in (Textil) EBA,Baar (ZG)
83,2,First Frame Networkers AG,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Baar (ZG)
84,1,Partners Group AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Baar (ZG)
85,1,Acceleris AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Bern (BE)
86,7,Bedag Informatik AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Bern (BE)
87,1,Berner Fachhochschule,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Bern (BE)
88,6,BiCT AG,2019,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Bern (BE)
89,1,BKW Energie AG,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Bern (BE)
90,6,Bundesamt für Informatik und Telekommunikation,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Bern (BE)
91,1,Eidgenössisches Institut für geistiges Eigentum,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Bern (BE)
92,3,ICT Berufsbildungscenter AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Bern (BE)
93,1,login Berufsbildung AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Bern (BE)
94,1,Stämpfli AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Bern (BE)
95,1,Unic AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Bern (BE)
96,1,Universität Bern Abteilung für Informatikdienste,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Bern (BE)
97,5,"VBS, Führungsunterstützungsbasis FUB",2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Bern (BE)
98,25,Computerschule Bern AG,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Bern 14 (BE)
99,1,DV Bern AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Bern 22 (BE)
100,1,Streamline AG,2019,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Bern 5 (BE)
101,2,Ypsomed AG,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Burgdorf (BE)
102,1,OSPEDALE MALCANTONESE,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Castelrotto (TI)
103,1,ONAX AG - it solutions,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Cazis (GR)
104,1,SKyPRO AG,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Cham (ZG)
105,2,Inventx AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Chur (GR)
106,1,Kanton Graubünden,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Chur (GR)
107,1,Somedia Production AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Chur (GR)
108,1,ProClick Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Echallens (VD)
109,1,Nünlist AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Egerkingen (SO)
110,1,AR Informatik AG,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Herisau (AR)
111,3,GEOINFO IT AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Herisau (AR)
112,1,Comfox AG,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Hünenberg (ZG)
113,1,hs informatica ag,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Ilanz (GR)
114,1,ICONET AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Jona (SG)
115,1,Wagner AG Informatik,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Kirchberg BE (BE)
116,1,entec,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Kloten (ZH)
117,1,CalandaComp GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Landquart (GR)
118,1,azm Ausbildungszentrum Mittelland,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Langenthal (BE)
119,1,SRO AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Langenthal (BE)
120,1,CORNER BANCA SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Lugano (TI)
121,1,MKF Informatik AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Lyss (BE)
122,1,Marti Dienstleistungen AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Moosseedorf (BE)
123,1,Boss Info AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Münchenbuchsee (BE)
124,1,Emmi Schweiz AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Ostermundigen (BE)
125,1,ALSOFT Informatik AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Paspels (GR)
126,1,Bechtle Management AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Rotkreuz (ZG)
127,1,Mobilezone AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Rotkreuz (ZG)
128,1,Roche Diagnostics International AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Rotkreuz (ZG)
129,1,Sisag,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Schattdorf (UR)
130,1,Backbone Solutions AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Schindellegi (SZ)
131,1,ALDI SUISSE AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Schwarzenbach SG (SG)
132,1,Adcubum AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,St. Gallen (SG)
133,1,ADDNET GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,St. Gallen (SG)
134,1,MFGroup AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,St. Gallen (SG)
135,1,Hapimag AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Steinhausen (ZG)
136,1,armasuisse,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Thun (BE)
137,1,Edecom Computer SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Trun (GR)
138,1,Usines Métallurgiques de Vallorbe SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Vallorbe (VD)
139,1,Bundesamt für Landestopografie,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Wabern (BE)
140,2,Noser Young Professionals AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Worblaufen (BE)
141,1,Railtour Suisse SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Zollikofen (BE)
142,4,T-Systems Schweiz AG,2019,Diätkoch/-köchin EFZ,Zollikofen (BE)
143,5,bildxzug,2019,Drogist/in EFZ,Zug (ZG)
144,1,Finanzdirektion Kanton Zug,2019,Drucktechnologe/-login EFZ,Zug (ZG)
145,1,redIT Services AG,2019,Drucktechnologe/-login (Bogendruck) EFZ,Zug (ZG)
146,1,Stiftung bvz Berufslehr-Verbund Zürich,2018,Drucktechnologe/-login (Reprografie) EFZ,Zürich (ZH)
147,5,EMVs - Walliser Bildungscenter,2018,Drucktechnologe/-login (Rollendruck) EFZ,Visp (VS (de))
