,Anzahl,Firma,Jahr,Lehrstelle,Ort
83,1,Inside Inneneinrichtungen AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Wattwil (SG)
84,1,Auf der Maur,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Weggis (LU)
85,1,RZ Bodenbeläge GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Weite (SG)
86,2,Kaufmann,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Wil SG (SG)
87,1,Büchel AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Winterthur (ZH)
88,1,Sewiteppich AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Winterthur (ZH)
89,1,Sutter Inneneinrichtungen AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Wittenbach (SG)
90,1,Legenda Bodenbeläge GmbH,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Zürich (ZH)
91,1,"WYCO, Wyss & Co. AG",2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Zürich (ZH)
92,1,Weiss Yachts GmbH,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Küssnacht am Rigi (SZ)
93,1,Bootswerft Wolf GmbH,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Mols (SG)
94,1,Cachelin Philippe SA,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Chevroux (VD)
95,1,Mécanique Navale Martin Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Crans-près-Céligny (VD)
96,1,Caminada AG,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Horw (LU)
97,1,Boesch Classic Boats,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Kilchberg ZH (ZH)
98,1,Bootswerft Seger AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Kreuzlingen (TG)
99,1,CENTRE NAUTIQUE DU LANDERON S.A.,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Le Landeron (NE)
100,1,Bootswerft Wolf GmbH,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Mols (SG)
101,1,Linssen Yachts Bodensee,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Romanshorn (TG)
102,1,Hochmuth Bootsbau AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Stansstad (NW)
