,Anzahl,Firma,Jahr,Lehrstelle,Ort
28,1,Libec AG,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Frauenfeld (TG)
29,5,ASTAG,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Genf 11 (GE)
30,1,Isenschmid AG,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Gwatt (Thun) (BE)
31,1,Emil Egger Transport AG,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Härkingen (SO)
32,1,Planzer Transport AG,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Härkingen (SO)
33,1,r+n transporte ag,2018,Bekleidungsnäher/in EBA,Herisau (AR)
34,2,Traveco Transporte AG,2019,Betonwerker/in EFZ,Herzogenbuchsee (BE)
35,1,Leisibach Entsorgung AG,2018,Boden-Parkettleger/in EFZ,Hochdorf (LU)
36,3,Marti Logistik AG,2019,Boden-Parkettleger/in (Parkett) EFZ,Kallnach (BE)
37,1,Traveco Transporte AG,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Landquart (GR)
38,1,Schönholzer Transport AG,2018,Bootbauer/in EFZ,Märstetten (TG)
39,1,Streck Transport AG,2018,Bootfachwart/in EFZ,Möhlin (AG)
40,1,Dipl. Ing. Fust AG,2018,Buchhändler/in EFZ,Oberbüren (SG)
41,1,J. Grimm AG,2018,Büchsenmacher/in EFZ,Oetwil am See (ZH)
42,1,Emmi Schweiz AG,2019,Bühnentänzer/in EFZ,Ostermundigen (BE)
43,1,Landolt Transport AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Pfäffikon SZ (SZ)
44,1,CREABETON BAUSTOFF AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Rickenbach LU (LU)
45,1,Zibatra Logistik AG,2018,Büroassistent/in EBA,Rickenbach SO (SO)
46,1,Camion-Transport AG Wil,2018,Carrosserielackierer/in EFZ,Rothenburg (LU)
47,1,Schätzle AG,2018,Carrosseriespengler/in EFZ,Rothenburg (LU)
48,1,Lagerhäuser Aarau AG,2018,Chemie- und Pharmapraktiker/in EBA,Schafisheim (AG)
49,5,Emil Egger AG,2018,Chemie- und Pharmatechnologe/-login EFZ,St. Gallen (SG)
50,1,Max Müller AG,2018,Coiffeur/-euse EBA,St. Gallen (SG)
51,1,Hans Enderli AG,2018,Coiffeur/-euse EFZ,Steinach (SG)
52,1,Dreier AG,2018,Dachdecker/in EFZ,Suhr (AG)
53,1,Anton Häfliger AG,2018,Dachdeckerpraktiker/in EBA,Sursee (LU)
54,1,Otto's AG,2018,Dekorationsnäher/in EBA,Sursee (LU)
55,1,Traveco Transporte AG,2018,Dentalassistent/in EFZ,Sursee (LU)
56,1,Hurni,2019,Detailhandelsassistent/in EBA,Sutz (BE)
57,1,Armeelogistikcenter Thun,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Thun (BE)
58,1,Caviezel Transport AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Thusis (GR)
59,1,bossi hemmi ag,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Tiefencastel (GR)
60,3,Betriebsgarage,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Urtenen-Schönbühl (BE)
61,1,Parpan Paulin AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Valbella (GR)
62,2,Baechler Transports-Pompage-Services SA,2018,Detailhandelsassistent/in (Elektrofach) EBA,Villars-sur-Glâne (FR)
63,1,K. Müller AG,2018,Detailhandelsassistent/in (Farben) EBA,Wallisellen (ZH)
64,2,Holenstein AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Wil SG (SG)
65,1,Toggenburger AG,2018,Detailhandelsassistent/in (Flower) EBA,Winterthur (ZH)
66,1,Otto Lädrach AG OLWO,2019,Detailhandelsassistent/in (Garden) EBA,Worb (BE)
67,3,Galliker Transport AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Altishofen (LU)
68,1,Emil Egger Transport AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Härkingen (SO)
69,1,r+n transporte ag,2018,Detailhandelsassistent/in (Landi) EBA,Herisau (AR)
70,1,Coop@home,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Spreitenbach (AG)
71,1,Hasler Transport AG,2018,Detailhandelsassistent/in (Möbel) EBA,Weinfelden (TG)
72,1,Autogrill SA Restoroute de Lavaux,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Aran (VD)
73,1,Autogrill Suisse SA Restoroute Motel de la Gruyère,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Avry-devant-Pont (FR)
74,1,Coop,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Bachenbülach (ZH)
75,1,"Manor AG, Warenhaus Baden",2018,Detailhandelsassistent/in (Papeterie) EBA,Baden (AG)
76,1,Autogrill Suisse SA - Restoroute de Bavois,2018,Detailhandelsassistent/in (Parfumerie) EBA,Bavois (VD)
77,1,Genossenschaft Migros Aare,2019,Detailhandelsassistent/in (Post) EBA,Bern (BE)
78,1,Insel Gruppe AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Bern (BE)
79,1,SV (Schweiz) AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Bern (BE)
80,1,Yooji's AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Bern (BE)
81,1,Genossenschaft Migros Aare,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Brügg BE (BE)
82,1,Société Coopérative Migros Genève,2018,Detailhandelsassistent/in (Textil) EBA,Carouge GE (GE)
83,1,Coop Region Ostschweiz-Ticino,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Chur (GR)
84,1,Migros Restaurant Gäuggeli,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Chur (GR)
85,1,Mc Donald's,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Conthey (VS (fr))
86,1,Marché Restaurants Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Deitingen (SO)
87,1,Coop Dielsdorf,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Dielsdorf (ZH)
88,1,Coop,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Dietlikon (ZH)
89,1,SV (Schweiz) AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Emmen (LU)
90,1,Marché Restaurants Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Kappel SO (SO)
91,1,Coop City Kriens,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Kriens (LU)
92,1,Sub 61 SA (Subway),2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,La Chaux-de-Fonds (NE)
93,1,Road Stop Cafe,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Lohn-Ammannsegg (SO)
94,1,Autogrill Suisse SA Restoroute Rose de la Broye,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Lully FR (FR)
95,1,Marché Restaurants Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Maienfeld (GR)
96,1,McDonald's Restaurant,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Mels (SG)
97,1,Marché Glarnerland,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Niederurnen (GL)
98,1,Autogrill Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Pratteln (BL)
99,1,Marché Restaurants Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Rothenburg (LU)
100,1,Mc Donald's Restaurant,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Schaffhausen (SH)
101,1,Gotthard Raststätte A2 Uri AG,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Schattdorf (UR)
102,2,"Mc Donald's restaurant, Sierre",2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Siders (VS (fr))
103,1,McDonald's Restaurant,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Sihlbrugg (ZG)
104,1,McDonald's Restaurant,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,St. Margrethen SG (SG)
105,1,Genossenschaft Migros Aare,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Urtenen-Schönbühl (BE)
106,1,Manor,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Vevey (VD)
107,1,McDonald's Restaurant,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Wallisellen (ZH)
108,1,Marché Restaurants Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Zürich (ZH)
109,1,Select Service Partner (Schweiz) AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Zürich (ZH)
110,1,Starbucks Coffee,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Zürich (ZH)
111,1,axelion AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Baden (AG)
112,1,4e elektrotechnik ag,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Chur (GR)
113,1,swisspro AG,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Chur (GR)
114,1,Télécommunication VADI,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Genf (GE)
115,1,Voice & Data Network AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Glattbrugg (ZH)
116,1,Elektro Waser AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Hergiswil NW (NW)
117,1,Gfeller Elektro AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Hinterkappelen (BE)
118,1,ICONET AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Jona (SG)
119,1,Sedelec SA - Lausanne,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Lausanne 21 (VD)
120,1,ELVECTRA SAGL,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Lugano (TI)
121,1,Elektro Waser AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Luzern (LU)
122,1,HEMI ELECTRONICS SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Manno (TI)
123,1,Wenger + Wirz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Schaffhausen (SH)
124,1,Koller Elektro AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,St. Moritz (GR)
125,1,CKW Conex AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Stansstad (NW)
