,Anzahl,Firma,Jahr,Lehrstelle,Ort
50,1,Hauswartprofis AG,2018,Coiffeur/-euse EBA,Mägenwil (AG)
51,1,POLYRAMA SA,2018,Coiffeur/-euse EFZ,Manno (TI)
52,1,SMART GORLA SERVICES SA,2018,Dachdecker/in EFZ,Mezzovico (TI)
53,1,Commune de Morges Ressources Humaines,2018,Dachdeckerpraktiker/in EBA,Morges (VD)
54,1,Vebego AG,2018,Dekorationsnäher/in EBA,Neuhausen am Rheinfall (SH)
55,2,Clean-Service AG,2018,Dentalassistent/in EFZ,Oberengstringen (ZH)
56,1,login Berufsbildung AG,2018,Detailhandelsassistent/in EBA,Olten (SO)
57,1,Bâtiment Services Technonet Sàrl,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Perly (GE)
58,2,login Berufsbildung AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Rorschach (SG)
59,1,Pollux Reinigungsservice AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Rorschacherberg (SG)
60,1,Paul Hegglin GmbH,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Sarnen (OW)
61,1,Honegger SA,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Sitten (VS (fr))
62,1,A. Benz AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,St. Gallen (SG)
63,1,ISS Facility Services AG,2018,Detailhandelsassistent/in (Farben) EBA,St. Gallen (SG)
64,2,Pronto AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,St. Gallen (SG)
65,1,Eiholzer Gebäude-Management AG,2018,Detailhandelsassistent/in (Flower) EBA,Starrkirch-Wil (SO)
66,1,P. Sonderegger AG,2018,Detailhandelsassistent/in (Garden) EBA,Wangen b. Olten (SO)
67,3,Gallo AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Weiningen ZH (ZH)
68,1,Peter Stricker,2018,Detailhandelsassistent/in (Kiosk) EBA,Wil SG (SG)
69,1,login Berufsbildung AG,2018,Detailhandelsassistent/in (Landi) EBA,Winterthur (ZH)
70,1,Cristall Gebäudereinigungen AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Wolhusen (LU)
71,1,Busco Reinigung AG,2018,Detailhandelsassistent/in (Möbel) EBA,Zürich (ZH)
72,1,Flughafen Zürich AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Zürich (ZH)
73,1,login Berufsbildung AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Zürich (ZH)
74,1,Oeko Service GmbH,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Zürich (ZH)
75,1,PUA AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Zürich (ZH)
76,1,Balzer Ingenieure AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Baar (ZG)
77,1,Bogenschütz AG,2018,Detailhandelsassistent/in (Post) EBA,Basel (BS)
78,1,Klima AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Basel (BS)
79,1,Badertscher + Co AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Bern (BE)
80,1,Matter + Ammann AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Bern (BE)
81,1,NBG Ingenieure AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Bern (BE)
82,1,Berger Wärmetechnik AG,2019,Detailhandelsassistent/in (Textil) EBA,Burgdorf (BE)
83,1,Daniel Jutzi AG,2019,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Burgdorf (BE)
84,1,Stucker SA,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Carouge GE (GE)
85,1,Ingenieurbüro für Haustechnik,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Chur (GR)
86,1,Paganini Plan AG Integral,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Chur (GR)
87,1,Groupe technique h2,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Ecublens VD (VD)
88,1,NT HausTechnikplaner GmbH,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Engishofen (TG)
89,1,Stadelmann Energie & Haustechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Escholzmatt (LU)
90,1,Andy Wickart Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Finstersee (ZG)
91,1,inpla ag,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Flawil (SG)
92,1,Amstein + Walthert Genève SA,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Genf (GE)
93,1,Implenia Schweiz AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Gisikon (LU)
94,1,Züst Ingenieurbüro Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Grüsch (GR)
95,1,Enplan AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Herisau (AR)
96,1,Caduff Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Ilanz (GR)
97,1,Instaplan AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Jonschwil (SG)
98,1,Planing Ingenieurunternehmung AG,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Landquart (GR)
99,1,Häusler Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Langenthal (BE)
100,1,Fischer-Käser AG,2019,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Lotzwil (BE)
101,1,Tecnoservice Engineering SA,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Marin-Epagnier (NE)
102,1,EBM Wärme AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Münchenstein (BL)
103,1,Von Auw SA,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Préverenges (VD)
104,1,Schenk Bruhin AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Sargans (SG)
105,1,Hutter AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Schaffhausen (SH)
106,1,Scherrer Haustechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Schaffhausen (SH)
107,1,Kempter + Partner AG,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,St. Gallen (SG)
108,1,Mauron Gebäudetechnik GmbH,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,St. Gallen (SG)
109,1,W & P Engineering AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Stansstad (NW)
110,1,RSZ Planung GmbH,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Thörishaus (BE)
111,1,Gadient,2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Trimmis (GR)
112,1,Haustechnik Alfred Meier AG,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Unterägeri (ZG)
113,1,Chammartin & Spicher SA Ingénieurs - Conseils CVC,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Vevey (VD)
114,1,Lehmann 2000 AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Zofingen (AG)
115,1,Hans Abicht AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Zug (ZG)
