,Anzahl,Firma,Jahr,Lehrstelle,Ort
28,1,Donatsch + Partner AG,2019,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Landquart (GR)
29,1,Energie Seeland AG,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Lyss (BE)
30,1,Donatsch + Partner AG,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Poschiavo (GR)
31,1,Sutter Ingenieur- und Planungsbüro AG,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Reinach BL (BL)
32,1,GEO Grischa AG,2019,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,St. Moritz (GR)
33,1,Dütschler + Partner AG,2019,Bekleidungsnäher/in EBA,Thun (BE)
34,1,HMQ AG,2019,Betonwerker/in EFZ,Thusis (GR)
35,1,RISTAG Ingenieure AG,2019,Boden-Parkettleger/in EFZ,Urtenen-Schönbühl (BE)
36,1,Bumann - Bonvin AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Visp (VS (de))
37,1,PLANAX AG,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Zermatt (VS (de))
38,1,Pöyry Schweiz AG,2018,Bootbauer/in EFZ,Zürich (ZH)
39,1,Gerber AG,2019,Bootfachwart/in EFZ,Zweisimmen (BE)
40,1,Mattiello Gerüstbau AG,2018,Buchhändler/in EFZ,Altstätten SG (SG)
41,1,Max Ackermann,2018,Büchsenmacher/in EFZ,Balsthal (SO)
42,1,Roth échafaudages SA,2018,Bühnentänzer/in EFZ,Bevaix (NE)
43,1,Riget Dach AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Bilten (GL)
44,1,Luzi Gerüste AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Cazis (GR)
45,1,Luc Terraz Peinture Sàrl,2018,Büroassistent/in EBA,Château-d'Oex (VD)
46,1,Favre Echafaudages SA,2018,Carrosserielackierer/in EFZ,Cornaux NE (NE)
47,1,Grübau AG,2018,Carrosseriespengler/in EFZ,Diepoldsau (SG)
48,1,Duens Gerüstbau AG,2018,Chemie- und Pharmapraktiker/in EBA,Düdingen (FR)
49,1,Roth Gerüste AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Emmen (LU)
50,1,W. Örtig AG,2018,Coiffeur/-euse EBA,Eschenbach SG (SG)
51,1,Lawil Gerüstbau AG,2019,Coiffeur/-euse EFZ,Frauenkappelen (BE)
52,1,Roth Gerüste AG,2019,Dachdecker/in EFZ,Frauenkappelen (BE)
53,3,AS Gerüste AG,2018,Dachdeckerpraktiker/in EBA,Gamsen (VS (de))
54,1,Urs Graf Bedachungen AG,2018,Dekorationsnäher/in EBA,Heiden (AR)
55,1,Roth Gerüste AG,2018,Dentalassistent/in EFZ,Jona (SG)
56,1,TECNOPONTE,2018,Detailhandelsassistent/in EBA,Locarno (TI)
57,1,Roth Gerüste AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Oberbüren (SG)
58,1,Bertani Baugerüste AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Otelfingen (ZH)
59,1,Luzi Gerüstbau AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Plons (SG)
60,1,Giger Böll Gerüstbau AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Remetschwil (AG)
61,2,Baugerüste Bläsi AG,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Rheineck (SG)
62,1,Tubax SA,2018,Detailhandelsassistent/in (Elektrofach) EBA,Rossens FR (FR)
63,1,CAP 3D SA,2018,Detailhandelsassistent/in (Farben) EBA,Sitten (VS (fr))
64,1,Richard & Fils SA,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,St-Légier-La Chiésaz (VD)
65,1,Saxer Gerüstbau AG,2018,Detailhandelsassistent/in (Flower) EBA,Sulgen (TG)
66,1,Teupe Gerüstbau AG,2018,Detailhandelsassistent/in (Garden) EBA,Sursee (LU)
67,1,REINHARDT PONTEGGI,2018,Detailhandelsassistent/in (Haushalt) EBA,Tenero (TI)
68,1,Volkheimer Gerüstbau GmbH,2018,Detailhandelsassistent/in (Kiosk) EBA,Volketswil (ZH)
69,1,Menz Gerüste AG,2019,Detailhandelsassistent/in (Landi) EBA,Wangen an der Aare (BE)
70,1,Zwicker Gerüste AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Arbon (TG)
71,1,Luzi Gerüste AG,2019,Detailhandelsassistent/in (Möbel) EBA,Cazis (GR)
72,1,Roth Gerüste AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Emmen (LU)
73,1,Urs Graf Bedachungen AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Heiden (AR)
74,1,Roth Gerüste AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Oberbüren (SG)
75,1,Bertani Baugerüste AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Otelfingen (ZH)
76,1,Giger Böll Gerüstbau AG,2018,Detailhandelsassistent/in (Parfumerie) EBA,Remetschwil (AG)
77,1,Volkheimer Gerüstbau GmbH,2018,Detailhandelsassistent/in (Post) EBA,Volketswil (ZH)
