,Anzahl,Firma,Jahr,Lehrstelle,Ort
85,1,Pfammatter Maler und Gipser AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Visp (VS (de))
86,1,Hugger AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Wil SG (SG)
87,1,Genigips AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Wittenbach (SG)
88,2,Mischeli Gipser GmbH,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Wittenbach (SG)
89,1,Bünter & Mathis AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Wolfenschiessen (NW)
90,1,Agosti AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Zürich (ZH)
91,1,Bindella,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Zürich (ZH)
92,1,Longa + Sohn AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Zürich (ZH)
93,1,Gabriele Mirarchi AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Aarburg (AG)
94,1,Giovanni Russo AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Andelfingen (ZH)
95,1,Walter Bucher AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Basadingen (TG)
96,3,Egli AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Biel/Bienne 6 (BE)
97,1,Devonas Gips AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Cunter (GR)
98,1,Heinz Adank GmbH,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Davos Dorf (GR)
99,1,Modesti Gipsergeschäft GmbH,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Lichtensteig (SG)
100,1,Burgener Donat AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Naters (VS (de))
101,1,BEER SA,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Rabius (GR)
102,1,Uffer Gips AG,2019,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Savognin (GR)
103,1,Anello & Serratore,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Schaffhausen (SH)
104,1,W. Schlatter-Diethelm AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Schaffhausen (SH)
105,1,Qufaj Gipsergeschäft GmbH,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,St. Gallen (SG)
106,2,Mischeli Gipser GmbH,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Wittenbach (SG)
107,1,Longa + Sohn AG,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Zürich (ZH)
108,1,GlasKeller Basel AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Basel (BS)
109,1,BÜCHI Labortechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Flawil 1 (SG)
