,Anzahl,Firma,Jahr,Lehrstelle,Ort
25,1,Weiss + Hagen AG,2018,Baupraktiker/in EBA,Bassersdorf (ZH)
26,1,Jean Egloff AG,2018,Bauwerktrenner/in EFZ,Bauma (ZH)
27,1,Alpiq InTec Schweiz AG,2019,Bekleidungsgestalter/in EFZ,Bern (BE)
28,2,Badertscher + Co AG,2019,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Bern (BE)
29,1,Daniel Jutzi AG,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Bern (BE)
30,1,Fischer & Hostettler AG,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Bern (BE)
31,2,Köchli Haustechnik AG,2019,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Bern (BE)
32,1,Plüss Haustechnik AG,2019,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Bern (BE)
33,1,W + H Messerli AG,2019,Bekleidungsnäher/in EBA,Bern (BE)
34,3,Ramseyer & Dilger AG,2019,Betonwerker/in EFZ,Bern 22 (BE)
35,4,Walker + Pestaj AG,2019,Boden-Parkettleger/in EFZ,Bern 5 (BE)
36,1,Wey Sanitär/Heizungs AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Beromünster (LU)
37,1,Franconi + Grob AG,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Biel/Bienne (BE)
38,1,GRUPPO REZZONICO SA,2018,Bootbauer/in EFZ,Bioggio (TI)
39,2,Josef Zehnder AG,2018,Bootfachwart/in EFZ,Brig (VS (de))
40,1,Niederhauser Heizung u. Sanitär AG,2018,Buchhändler/in EFZ,Brunnen (SZ)
41,1,A. Wey Spenglerei AG,2018,Büchsenmacher/in EFZ,Buchs LU (LU)
42,1,Stettler Haustechnik AG,2019,Bühnentänzer/in EFZ,Büetigen (BE)
43,1,Daniel Jutzi AG,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Burgdorf (BE)
44,1,Daniel Wyss,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Büron (LU)
45,2,Oberhänsli AG Heizungen,2018,Büroassistent/in EBA,Bütschwil (SG)
46,1,Bert'eau S.A.,2018,Carrosserielackierer/in EFZ,Carouge GE (GE)
47,2,Edwin Käppeli AG,2019,Carrosseriespengler/in EFZ,Cham (ZG)
48,1,Alpiq InTec Schweiz AG,2019,Chemie- und Pharmapraktiker/in EBA,Chur (GR)
49,1,Christian Jost AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Chur (GR)
50,1,De-Stefani AG,2019,Coiffeur/-euse EBA,Chur (GR)
51,1,Jul. Meisser,2019,Coiffeur/-euse EFZ,Chur (GR)
52,2,Sanitär Plüss AG,2019,Dachdecker/in EFZ,Chur (GR)
53,1,Schenk Bruhin AG,2019,Dachdeckerpraktiker/in EBA,Chur (GR)
54,3,Willi Haustechnik AG,2019,Dekorationsnäher/in EBA,Chur (GR)
55,1,Brülhart AG,2018,Dentalassistent/in EFZ,Cordast (FR)
56,1,BRUNO CRIVELLI SA,2018,Detailhandelsassistent/in EBA,Cureglia (TI)
57,1,Niederberger Heizung-Sanitär AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Dallenwil (NW)
58,1,von Tobel AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Dättwil AG (AG)
59,1,ISSLER Davos AG,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Davos Platz (GR)
60,2,M. Kunz AG,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Davos Platz (GR)
61,1,Sanitär Frei AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Davos Platz (GR)
62,1,Hablützel AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Degersheim (SG)
63,1,Lips Söhne AG,2018,Detailhandelsassistent/in (Farben) EBA,Dietikon (ZH)
64,2,Casatec SA,2019,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Disentis/Mustér (GR)
65,1,Lutz installaziuns SA,2019,Detailhandelsassistent/in (Flower) EBA,Disentis/Mustér (GR)
66,1,G. Brunner Haustechnik AG,2019,Detailhandelsassistent/in (Garden) EBA,Domat/Ems (GR)
67,1,Halter AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Dübendorf (ZH)
68,1,Ackermann AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Düdingen (FR)
69,1,Britt Haustechnik AG,2018,Detailhandelsassistent/in (Landi) EBA,Ebnat-Kappel (SG)
70,1,Forrerbau AG,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Ebnat-Kappel (SG)
71,1,Zaugg AG Eggiwil,2019,Detailhandelsassistent/in (Möbel) EBA,Eggiwil (BE)
72,1,Alt AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Egolzwil (LU)
73,1,Friedli AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Emmenbrücke (LU)
74,1,GLB Emmental,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Emmenmatt (BE)
75,1,Aebli AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Ennenda (GL)
76,1,Rohrer Sanitär und Haustechnik GmbH,2018,Detailhandelsassistent/in (Parfumerie) EBA,Ennetmoos (NW)
77,1,Aeschimann Sanitaire,2018,Detailhandelsassistent/in (Post) EBA,Epalinges (VD)
78,1,Kurt Borer AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Erschwil (SO)
79,1,Walter Marty AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Erstfeld (UR)
80,1,Aregger + Schnarwiler AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Eschenbach LU (LU)
81,1,Weibel + Sohn AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Eschenbach LU (LU)
82,1,Umbricht Gebrüder AG,2018,Detailhandelsassistent/in (Textil) EBA,Eschenz (TG)
83,1,Stadelmann Energie & Haustechnik AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Escholzmatt (LU)
84,1,Schwegler AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Ettiswil (LU)
85,1,FETTOLINI SA,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Faido (TI)
86,1,Niggli Söhne,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Fideris (GR)
87,2,Diémand Joseph SA,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Forel (Lavaux) (VD)
88,1,Bosshard AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Frauenfeld (TG)
89,1,Mauron Robert SA,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Freiburg 1 (FR)
90,1,Sanitär Schuler GmbH,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Gais (AR)
91,1,Dürr Haustechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Gams (SG)
92,1,Burgener Haustechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Gamsen (VS (de))
93,1,Stierli GmbH,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Gelfingen (LU)
94,1,Sollberger + Co. AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Gerlafingen (SO)
95,1,Karl Stüssi Sanitär AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Glarus (GL)
96,1,Walter Hefti,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Glarus (GL)
97,1,SADA AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Glattpark (Opfikon) (ZH)
98,1,Metzler Haustechnik AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Goldach (SG)
99,1,Benjamin Huber AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Gonten (AI)
100,2,Sanitär Gemperle AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Gossau SG (SG)
101,1,Schwizer,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Gossau SG (SG)
102,1,Leutenegger Installations AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Gossau ZH (ZH)
103,2,Lippuner EMT AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Grabs (SG)
104,1,Herren Frères & Cie Les Tuileries,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Grandson (VD)
105,1,kolb+walther AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Grindelwald (BE)
106,1,Bardill Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Grüsch (GR)
107,1,Axora Gebäudetechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Gümligen (BE)
108,1,Gurtner Haustechnik GmbH,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Guntalingen (ZH)
109,1,Michel Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Gwatt (Thun) (BE)
110,1,Steiner Thun AG,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Gwatt (Thun) (BE)
111,1,Rohner AG Heerbrugg,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Heerbrugg (SG)
112,1,H. Baumgartner AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Henau (SG)
113,1,Sanitär Künzli AG,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Hergiswil b. Willisau (LU)
114,1,Blättler Sanitäre Anlagen AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Hergiswil NW (NW)
115,1,Alder Haustechnik GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Herisau (AR)
116,1,Gebäudetechnik Estermann AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Hildisrieden (LU)
117,1,Oskar Estermann AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Hildisrieden (LU)
118,1,binggeli-wbm AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Hinterkappelen (BE)
119,1,Thalmann Haustechnik AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Hitzkirch (LU)
120,1,Stefan Mehr AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Hochdorf (LU)
121,1,Heizung-Sanitär R. Müller GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Holziken (AG)
122,1,Schreier AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Horriwil (SO)
123,1,Gasser Heizung-Sanitär AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Ibach (SZ)
124,1,Caduff Haustechnik AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Ilanz (GR)
125,1,Brechbühl Sanitär AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Illighausen (TG)
126,1,Josef Ulrich AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Immensee (SZ)
127,2,Vinzenz Peter AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Inwil (LU)
128,1,Odermatt Kerns AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Kerns (OW)
129,1,Munz Hans AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Kerzers (FR)
130,1,Schwab Heizung Sanitär Klima AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Kerzers (FR)
131,1,Fink Sanitär + Heizung AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Kleinandelfingen (ZH)
132,1,Niggli Söhne,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Klosters (GR)
133,1,M. Kunz  AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Klosters Dorf (GR)
134,2,Ulrich Pulver AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Köniz (BE)
135,1,Zahn + Co AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Kreuzlingen (TG)
136,1,Benz + Cie AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Küsnacht ZH (ZH)
137,1,N. Marti SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,La Neuveville (BE)
138,1,Martin Dietrich,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Landquart (GR)
139,1,Heinz Wälti,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Langnau am Albis (ZH)
140,1,Roth Wärmetechnik AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Langnau im Emmental (BE)
141,1,Goetschy Haustechnik GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Laufen (BL)
142,1,Ricksan SA,2018,Diätkoch/-köchin EFZ,Lausanne (VD)
143,1,Spescha Haustechnik AG,2019,Drogist/in EFZ,Lenzerheide/Lai (GR)
144,1,Vitali Haustechnik AG,2019,Drucktechnologe/-login EFZ,Lenzerheide/Lai (GR)
145,1,Sylvain Clot Claude Mottier SA - Sanitaire-Chauffage,2018,Drucktechnologe/-login (Bogendruck) EFZ,Les Moulins (VD)
146,1,H.P. Hebeisen,2018,Drucktechnologe/-login (Reprografie) EFZ,Lindau (ZH)
147,1,Kläy Haustechnik AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Lohn-Ammannsegg (SO)
148,1,Fischer-Käser AG,2019,Drucktechnologe/-login (Siebdruck) EFZ,Lotzwil (BE)
149,1,CASSANO SA,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Lugano (TI)
150,1,Büchler AG,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Lütisburg (SG)
151,1,Alpiq InTec Schweiz AG,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Luzern (LU)
152,2,End AG,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Luzern (LU)
153,1,Haefliger Söhne,2018,Elektroinstallateur/in EFZ,Luzern (LU)
154,1,Herzog Haustechnik AG,2018,Elektroniker/in EFZ,Luzern (LU)
155,2,Jules Weinberger AG,2018,Elektroplaner/in EFZ,Luzern (LU)
156,1,Knüsel + Sohn AG,2018,Entwässerungspraktiker/in EBA,Luzern (LU)
157,1,René Jambé AG,2018,Entwässerungstechnologe/-login EFZ,Luzern (LU)
158,1,Schmid Amrhein AG,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Luzern (LU)
159,1,Frei Sanitär Lyss AG,2019,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Lyss (BE)
160,2,Murri + Gilomen AG,2019,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Lyss (BE)
161,1,Markus Schmid AG,2018,Fachmann/-frau Betreuung EFZ,Malters (LU)
162,1,JM Rossa SA,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Martigny (VS (fr))
163,1,Burri & Lötscher AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Meggen (LU)
164,1,Hersperger Meilen AG,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Meilen (ZH)
165,1,Franz Marti,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Menzberg (LU)
166,1,Insta AG,2019,Fachmann/-frau Betriebsunterhalt EFZ,Menzingen (ZG)
167,1,Max Schetter AG,2018,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Mörschwil (SG)
168,1,Desponds Christian - Installations chauffage-sanitaire,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Moudon (VD)
169,1,hj. aeschbacher ag,2019,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Mühleberg (BE)
170,1,SCHMID SSB GmbH,2019,Fachmann/-frau Gesundheit EFZ,Mühlethurnen (BE)
171,1,Küenzi & Co. AG,2019,Fachmann/-frau Hauswirtschaft EFZ,Münchenbuchsee (BE)
172,2,Schärer AG,2019,Fachmann/-frau Information und Dokumentation EFZ,Münsingen (BE)
173,1,Schwaar AG,2018,Fachmann/-frau Kundendialog EFZ,Muntelier (FR)
174,1,Tschenett AG,2019,Fachmann/-frau Leder und Textil EFZ,Müstair (GR)
175,1,Imwinkelried & Söhne AG,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Naters (VS (de))
176,1,Koller Haustechnik AG,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Nebikon (LU)
177,1,R. Müller,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Nebikon (LU)
178,1,Hermann Bösch,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Nesslau (SG)
179,1,Sanitär Kubli GmbH,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Netstal (GL)
180,1,Meyer Haustechnik AG,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Neuenkirch (LU)
181,1,Karl Obrist AG,2019,Fachmann/-frau Textilpflege EFZ,Neuheim (ZG)
182,1,Michael Vögeli,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Neunkirch (SH)
183,1,Ganz AG,2019,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Nidau (BE)
184,1,Scheiwiller Bedachung-Spenglerei-Sanitär,2018,Fahrradmechaniker/in EFZ,Niederbüren (SG)
185,1,Tschudin Haustechnik AG,2018,Fahrzeugschlosser/in EFZ,Niederdorf (BL)
186,1,Baumgartner Haustechnik GmbH,2019,Fassadenbauer/in EFZ,Oberburg (BE)
187,1,Bürgi Haustechnik AG,2018,Fassadenbaupraktiker/in EBA,Oberengstringen (ZH)
188,1,Frutiger + Zbinden AG,2019,Feinwerkoptiker/in EFZ,Oberhofen am Thunersee (BE)
189,1,Othmar Amrein,2018,Fleischfachassistent/in EBA,Oberkirch LU (LU)
190,1,Walter Weber AG,2019,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Ostermundigen (BE)
191,1,Ritschard Haustechnik AG,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Ottenbach (ZH)
192,1,Scheidegger Sanitär-Heizung AG,2018,Fleischfachmann/-frau EFZ,Pfaffnau (LU)
193,2,Constantin Georges S.A.,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Plan-les-Ouates (GE)
194,1,Marco & Bernardo Semadeni,2019,Fleischfachmann/-frau (Gewinnung) EFZ,Poschiavo (GR)
195,1,IDROTERM SA,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Pregassona (TI)
196,1,Merk AG,2018,Flexodrucker/in EFZ,Quarten (SG)
197,1,Hans Dünki,2018,Florist/in EBA,Rafz (ZH)
198,1,Gebr. Estermann AG,2018,Florist/in EFZ,Rain (LU)
199,1,G. Jung AG,2018,Formenbauer/in EFZ,Rapperswil SG (SG)
