,Anzahl,Firma,Jahr,Lehrstelle,Ort
24,1,Metzgerei von Moos AG,2018,Baumaschinenmechaniker/in EFZ,Lungern (OW)
25,1,Karl Fischbacher,2018,Baupraktiker/in EBA,Lütisburg Station (SG)
26,1,Metzgerei Hälg AG,2018,Bauwerktrenner/in EFZ,Neukirch (Egnach) (TG)
27,1,Valais Prime Food AG,2018,Bekleidungsgestalter/in EFZ,Niedergesteln (VS (de))
28,1,Wernli-Metzg,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Remigen (AG)
29,1,Hans + Wurst,2018,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Rheinau (ZH)
30,1,Kraus Metzgerei AG,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Rüschlikon (ZH)
31,1,Müller Fleisch GmbH,2018,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Schleitheim (SH)
32,1,Scholl Fleisch & Feinkost AG,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Selzach (SO)
33,1,Kloster-Metzgerei Haas AG,2018,Bekleidungsnäher/in EBA,St. Urban (LU)
34,1,Metzgerei Herrmann AG,2018,Betonwerker/in EFZ,Sulgen (TG)
35,1,Fleisch & Feines aerne,2018,Boden-Parkettleger/in EFZ,Sursee (LU)
36,1,Metzgerei Fischbacher,2019,Boden-Parkettleger/in (Parkett) EFZ,Thusis (GR)
37,1,Aeschlimann,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Uettligen (BE)
38,1,Metzgerei Niedermann AG,2018,Bootbauer/in EFZ,Uhwiesen (ZH)
39,2,Metzgerei Angst AG,2018,Bootfachwart/in EFZ,Zürich (ZH)
40,1,Varipack AG,2019,Buchhändler/in EFZ,Baar (ZG)
41,1,Etimark AG,2018,Büchsenmacher/in EFZ,Grabs (SG)
42,1,Ampac Flexibles AG,2019,Bühnentänzer/in EFZ,Kirchberg BE (BE)
43,2,NYCO,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Kirchberg BE (BE)
44,2,Permapack AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Rorschach (SG)
45,1,All4Labels Schweiz AG,2018,Büroassistent/in EBA,St. Gallen (SG)
46,1,BW Blumen-Werke GmbH,2019,Carrosserielackierer/in EFZ,Davos Platz (GR)
47,1,Blumen Widler,2018,Carrosseriespengler/in EFZ,Dierikon (LU)
48,1,Rupp Gartenbau AG,2018,Chemie- und Pharmapraktiker/in EBA,Aadorf (ZH)
49,1,Blumen Ackermann AG,2019,Chemie- und Pharmatechnologe/-login EFZ,Bern (BE)
50,1,Blumen Bergmann,2019,Coiffeur/-euse EBA,Bolligen (BE)
51,1,Influr,2019,Coiffeur/-euse EFZ,Chur (GR)
52,1,Psychiatrische Dienste Graubünden,2019,Dachdecker/in EFZ,Chur (GR)
53,2,Schutz Filisur,2019,Dachdeckerpraktiker/in EBA,Chur (GR)
54,1,Urech Gärtnerei AG,2019,Dekorationsnäher/in EBA,Chur (GR)
55,1,BW Blumen-Werke GmbH,2019,Dentalassistent/in EFZ,Davos Platz (GR)
56,1,Blumen Widler,2018,Detailhandelsassistent/in EBA,Dierikon (LU)
57,1,Schutz Filisur Alpin Gartencenter,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Filisur (GR)
58,1,Blumen Graf GmbH,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Herzogenbuchsee (BE)
59,14,Bildungszentrum Emme,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Koppigen (BE)
60,1,Schaniel,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Landquart (GR)
61,1,H. Gosteli AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Matten b. Interlaken (BE)
62,1,Blumen Dufour AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Münchenstein (BL)
63,1,Blumenhaus Müller AG,2018,Detailhandelsassistent/in (Farben) EBA,Reiden (LU)
64,1,Fluors ed orticultura Malgiaritta,2019,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Samedan (GR)
65,1,Blumen Weber,2018,Detailhandelsassistent/in (Flower) EBA,Schaffhausen (SH)
66,1,Waibel Gärtnerei,2018,Detailhandelsassistent/in (Garden) EBA,Solothurn (SO)
67,1,Blumen Aphrodisia,2018,Detailhandelsassistent/in (Haushalt) EBA,Teufen AR (AR)
68,1,Bluemehuus,2018,Detailhandelsassistent/in (Kiosk) EBA,Turbenthal (ZH)
69,1,artflor gmbh,2019,Detailhandelsassistent/in (Landi) EBA,Unterägeri (ZG)
70,1,Rosae Sàrl,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Villars-sur-Glâne (FR)
71,1,Amaryllis GmbH,2018,Detailhandelsassistent/in (Möbel) EBA,Villigen (AG)
72,1,Flowers & Mohr GmbH,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Winterthur (ZH)
73,1,Wolfensberger AG,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Bauma (ZH)
74,1,A. Stebler AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Egnach (TG)
75,1,Honegger forming Switzerland AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Mägenwil (AG)
