,Anzahl,Firma,Jahr,Lehrstelle,Ort
77,4,V-ZUG AG,2019,Detailhandelsassistent/in (Post) EBA,Zug (ZG)
78,1,ISBA AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Zwingen (BL)
79,1,Serly Sàrl,2018,Detailhandelsassistent/in (Spielwaren) EBA,Auvernier (NE)
80,1,Kosmetik Institut Jolanda Kugler,2018,Detailhandelsassistent/in (Sportartikel) EBA,Basel (BS)
81,1,Kosmetik-Institut Jeanette Zeugin,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Liestal (BL)
82,1,Institut de beauté 2001 & Plus,2018,Detailhandelsassistent/in (Textil) EBA,Monthey (VS (fr))
83,1,Perle Day Spa GmbH,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Rapperswil SG (SG)
84,1,ARCOS Akademie für,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,St. Gallen (SG)
85,1,Cosmetic Arts,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Winterthur (ZH)
86,3,VANITY,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Zürich (ZH)
87,2,Vanity,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Zürich (ZH)
88,1,Rheintal Gastronomie GmbH,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Altstätten SG (SG)
89,1,Domicil Baumgarten,2019,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Bern (BE)
90,1,Domicil Bern AG,2019,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Bern (BE)
91,1,Gastro-Betriebe der Kaserne Bern,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Bern (BE)
92,1,Kompetenzzentrum Jugend + Familie Schlossmatt,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Bern (BE)
93,1,Hotel Solaria,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Bivio (GR)
94,1,agilas,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Bolligen (BE)
95,1,Hotel Alpina Breil/Brigels AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Breil/Brigels (GR)
96,1,Pizzacantina GmbH,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Buchberg (SH)
97,1,Roche Forum Buonas AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Buonas (ZG)
98,1,Kantonsspital Graubünden,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Chur (GR)
99,1,Ausbildungszentrum La Capriola,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Davos Dorf (GR)
100,1,Betagtenzentren Emmen AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Emmenbrücke (LU)
101,1,Hotel Waldegg,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Engelberg (OW)
102,1,TITLIS Bergbahnen,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Engelberg (OW)
103,1,Alters- und Pflegeheim Sunnematte,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Escholzmatt (LU)
104,2,Klinik Gais AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Gais (AR)
105,1,Fondation la vespérale - EMS,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Genf (GE)
106,1,Gasthof Tell,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Gisikon (LU)
107,1,Hotel Gstaaderhof AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Gstaad (BE)
108,1,Schloss Café,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Heerbrugg (SG)
109,1,Fit4Job,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Heiden (AR)
110,1,Alterszentrum Scheidegg,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Herzogenbuchsee (BE)
111,1,Stiftung Regionales Arbeitszentrum (RAZ),2019,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Herzogenbuchsee (BE)
112,1,Blinden-Fürsorge-Verein,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Horw (LU)
113,1,Genossenschaft Migros Aare,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Interlaken (BE)
114,1,Hotel-Restaurant Alfa-Soleil,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Kandersteg (BE)
115,1,"Hôtel Kerzers AG, Hôtel-Restaurant Jura",2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Kerzers (FR)
116,2,Verein Phönix,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Lenzburg (AG)
117,1,Drahtesel,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Liebefeld (BE)
118,1,Migros-Markt Lyss,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Lyss (BE)
119,1,Restaurant Hardern Pintli,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Lyss (BE)
120,1,Hotel Sporting AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Marbach LU (LU)
121,1,Stiftung Alpbach,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Meiringen (BE)
122,1,Swiss-Chalet Merlischachen AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Merlischachen (SZ)
123,1,Domicil Weiermatt,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Münchenbuchsee (BE)
124,1,Restaurant Schlossgut,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Münsingen (BE)
125,1,Landhaus Neuenegg AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Neuenegg (BE)
126,1,Restaurant zur Mühle AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Oberentfelden (AG)
127,1,Landgasthof zum Schwert,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Oberstammheim (ZH)
128,1,Zentrum Ergolz,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Ormalingen (BL)
129,2,Restaurant Reussbrücke,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Ottenbach (ZH)
130,1,Restaurant Kreuzen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Rüttenen (SO)
131,1,Café Studio GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Sargans (SG)
132,1,Gasthof zur Krone,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Schnottwil (SO)
133,2,BSZ Stiftung,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Seewen SZ (SZ)
134,1,Gästehaus Kloster Bethanien,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,St. Niklausen OW (OW)
135,1,Hôtel-Restaurant de la Gare,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Sugiez (FR)
136,1,Erlebnis Waldegg AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Teufen AR (AR)
137,2,Casa Depuoz,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Trun (GR)
138,1,Wohn - und Pflegezentrum Au,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Urnäsch (AR)
139,1,Verein Lernwerk,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Vogelsang AG (AG)
140,1,Gasthof zum Schlüssel Jaton's Gastro GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Waldenburg (BL)
141,1,Heilsarmee Hasenberg,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Waldkirch (SG)
142,2,Friederika Stiftung,2019,Diätkoch/-köchin EFZ,Walkringen (BE)
143,1,Bäckerei Abderhalden AG,2018,Drogist/in EFZ,Wattwil (SG)
144,1,Stiftung FARO,2018,Drucktechnologe/-login EFZ,Windisch (AG)
145,1,Restaurant Neuburg,2018,Drucktechnologe/-login (Bogendruck) EFZ,Winterthur (ZH)
146,1,Restaurant Rathaus,2018,Drucktechnologe/-login (Reprografie) EFZ,Winterthur (ZH)
147,1,Hotel Guggital AG,2019,Drucktechnologe/-login (Rollendruck) EFZ,Zug (ZG)
148,1,Restaurant Gasthof Hirschen,2018,Drucktechnologe/-login (Siebdruck) EFZ,Zürich (ZH)
149,1,Riviera Enoteca con cucina,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Zürich (ZH)
150,1,Stiftung Arbeitskette,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Zürich (ZH)
