,Anzahl,Firma,Jahr,Lehrstelle,Ort
20,1,Lernstatt Känguruh,2019,Bäcker/in-Konditor/in-Confiseur/in EBA,Chur (GR)
21,1,Alder + Eisenhut AG,2018,Bäcker/in-Konditor/in-Confiseur/in EFZ,Ebnat-Kappel (SG)
22,1,Steiner Schreinerei GmbH,2018,Bäcker/in-Konditor/in-Confiseur/in (Bäckerei-Konditorei) EFZ,Erlen (TG)
23,1,Josef Rohrer AG,2018,Bäcker/in-Konditor/in-Confiseur/in (Konditorei-Confiserie) EFZ,Flüeli-Ranft (OW)
24,1,BERNHOF-Vetsch AG,2018,Baumaschinenmechaniker/in EFZ,Frümsen (SG)
25,1,Treppenbau.ch AG,2018,Baupraktiker/in EBA,Ganterschwil (SG)
26,1,Coray Holzbau AG,2019,Bauwerktrenner/in EFZ,Ilanz (GR)
27,1,Karl Wenger AG,2019,Bekleidungsgestalter/in EFZ,Innertkirchen (BE)
28,1,Reinhart J. Söhne AG,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Kerns (OW)
29,1,Kühni AG,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Krauchthal (BE)
30,1,Holzwerk Spezialitäten AG,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Montlingen (SG)
31,1,JUNG LADEN- UND GASTROBAU GMBH,2019,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Muri b. Bern (BE)
32,1,Team Sebi GmbH,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Nottwil (LU)
33,1,Akustik & Raum AG,2018,Bekleidungsnäher/in EBA,Olten 1 Fächer (SO)
34,2,Atelier Passage,2019,Betonwerker/in EFZ,Port (BE)
35,1,Segheria e Falegnameria Gervasi SA,2019,Boden-Parkettleger/in EFZ,Poschiavo (GR)
36,1,Stadler Schreinerei AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Rorschacherberg (SG)
37,1,Berther Frars SA,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Rueras (GR)
38,2,Engadiner Lehrwerkstatt,2019,Bootbauer/in EFZ,Samedan (GR)
39,1,Hartmann Schreinerei AG,2018,Bootfachwart/in EFZ,Schinznach Dorf (AG)
40,1,Furrer Küchen AG,2018,Buchhändler/in EFZ,Schongau (LU)
41,1,Kistag Dekopack AG,2018,Büchsenmacher/in EFZ,Schüpfheim (LU)
42,1,BSZ Stiftung,2018,Bühnentänzer/in EFZ,Seewen SZ (SZ)
43,1,Ritter GmbH,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Sumiswald (BE)
44,1,Stiftung Uetendorfberg,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Uetendorf (BE)
45,1,EMBRU-Werke AG,2018,Büroassistent/in EBA,Wald ZH (ZH)
46,1,Locatelli AG,2018,Carrosserielackierer/in EFZ,Walenstadt (SG)
47,2,Friederika Stiftung,2019,Carrosseriespengler/in EFZ,Walkringen (BE)
48,1,Max Aeschbacher AG,2018,Chemie- und Pharmapraktiker/in EBA,Weiningen TG (TG)
49,1,Stiftung Ancora-Meilestei,2018,Chemie- und Pharmatechnologe/-login EFZ,Wil SG (SG)
50,1,Wenger Fenster AG,2019,Coiffeur/-euse EBA,Wimmis (BE)
51,1,Loosli Küchen AG,2019,Coiffeur/-euse EFZ,Wyssachen (BE)
52,1,Stiftung LBB Lehrbetriebe beider Basel,2018,Dachdecker/in EFZ,Basel (BS)
53,1,Holzbautech Rotten AG,2018,Dachdeckerpraktiker/in EBA,Oberwald (VS (de))
54,1,Pro Pede AG,2018,Dekorationsnäher/in EBA,Staufen (AG)
