,Anzahl,Firma,Jahr,Lehrstelle,Ort
47,2,Russi Metallbau AG,2018,Carrosseriespengler/in EFZ,Fieschertal (VS (de))
48,1,Lustenberger AG,2018,Chemie- und Pharmapraktiker/in EBA,Fischbach LU (LU)
49,1,Rohrer Theo,2018,Chemie- und Pharmatechnologe/-login EFZ,Flüeli-Ranft (OW)
50,1,Tuchschmid AG,2018,Coiffeur/-euse EBA,Frauenfeld (TG)
51,1,METALL-DESIGN AG,2019,Coiffeur/-euse EFZ,Frauenkappelen (BE)
52,1,Müller Metallbautechnik AG,2019,Dachdecker/in EFZ,Frauenkappelen (BE)
53,2,Willi Metallbau AG,2018,Dachdeckerpraktiker/in EBA,Gais (AR)
54,1,Bergmann Metallbau & Co. KLG.,2018,Dekorationsnäher/in EBA,Gams (SG)
55,1,Bafento AG,2018,Dentalassistent/in EFZ,Gebenstorf (AG)
56,2,Metallprofi René In-Albon AG,2018,Detailhandelsassistent/in EBA,Glis (VS (de))
57,1,Stolz Metallbau AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Goldach (SG)
58,2,Lippuner EMT AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Grabs (SG)
59,1,Häni Metallbau AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Grenchen (SO)
60,1,Ansermot SA,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Grolley (FR)
61,1,Bürgin GmbH,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Gundetswil (ZH)
62,1,Willi Messerli AG,2018,Detailhandelsassistent/in (Elektrofach) EBA,Guntershausen b. Berg (TG)
63,1,Meier Systems AG,2019,Detailhandelsassistent/in (Farben) EBA,Gwatt (Thun) (BE)
64,1,Ruchti Aerni AG,2019,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Gwatt (Thun) (BE)
65,1,Tobler Metallbau AG,2019,Detailhandelsassistent/in (Flower) EBA,Haldenstein (GR)
66,1,Ernst Schweizer AG,2018,Detailhandelsassistent/in (Garden) EBA,Hedingen (ZH)
67,1,riesen metallbau ag,2019,Detailhandelsassistent/in (Haushalt) EBA,Heimisbach (BE)
68,1,Casemont AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Holderbank AG (AG)
69,1,Helfenstein,2018,Detailhandelsassistent/in (Landi) EBA,Horw (LU)
70,1,Cavegn + Jenzer AG,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Ilanz (GR)
71,1,Oesch Metallbau GmbH,2019,Detailhandelsassistent/in (Möbel) EBA,Interlaken (BE)
72,1,Schmucki AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Jona (SG)
73,1,eberle + partner ag,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Kaltbrunn (SG)
74,1,Waldvogel Schlosserei GmbH,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Kerns (OW)
75,1,Enderli Metallbau AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Kloten (ZH)
76,1,Jugenddorf,2018,Detailhandelsassistent/in (Parfumerie) EBA,Knutwil (LU)
77,1,Isenschmid AG,2018,Detailhandelsassistent/in (Post) EBA,Küssnacht am Rigi (SZ)
78,1,Metallbau Kaiser AG,2018,Detailhandelsassistent/in (Schuhe) EBA,Küssnacht am Rigi (SZ)
79,1,Grolimund Metallbau,2018,Detailhandelsassistent/in (Spielwaren) EBA,Laufen (BL)
80,1,Imhof Peter AG,2018,Detailhandelsassistent/in (Sportartikel) EBA,Lax (VS (de))
81,1,Bondolfi Metallcostruzioni SAGL,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Li Curt (GR)
82,1,Goldschmidt Metallbau AG,2018,Detailhandelsassistent/in (Textil) EBA,Liestal (BL)
83,2,MCM MONDADA COSTRUZIONI METALLICHE,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Losone (TI)
84,1,Wyss Aluhit AG,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Luzern (LU)
85,2,Charles Sauter AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Lyss (BE)
86,1,Roffler Metallbau AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Malans GR (GR)
87,1,Gebr. Vogel & Co. AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Malters (LU)
88,1,CMA Constructeurs métalliques Associés SA,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Matran (FR)
89,1,Scholl-Métal SA,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Meyrin (GE)
90,1,M&S Metallbau & Schlosserei AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Muttenz (BL)
91,1,Hammer Metall AG,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Nänikon (ZH)
92,1,WIMEBA,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Nebikon (LU)
93,1,Tobler Haustechnik + Metallbau AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Neu St. Johann (SG)
94,1,Arxhof Staatliche Lehrbetriebe BL,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Niederdorf (BL)
95,1,BALZARETTI PIERGIORGIO,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Novazzano (TI)
96,1,Ouvrages métalliques SA,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Nyon (VD)
97,1,Kümin Metallbau AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Oberbüren (SG)
98,2,Vettiger Metallbau AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Oberbüren (SG)
99,1,Lehnert Metallbau GmbH,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Oberflachs (AG)
100,1,Metallbau Diego Dassie,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Oberhasli (ZH)
101,1,Adolf Hasler AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Oberriet SG (SG)
102,1,BAUMET AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Oberriet SG (SG)
103,1,Jansen AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Oberriet SG (SG)
104,1,Rino Weder AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Oberriet SG (SG)
105,1,Hefti Schlosserei GmbH,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Oberurnen (GL)
106,1,SOLARI ELVEZIO SA,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Olivone (TI)
107,1,Schlosserei Steffen AG,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Opfikon (ZH)
108,1,Lauper Metallbau AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Plaffeien (FR)
109,1,AAV Contractors SA,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Plan-les-Ouates (GE)
110,1,CMDS SA,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Plan-les-Ouates (GE)
111,1,Prométal constructions métalliques Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Renens VD (VD)
112,1,Reber Metallbau,2019,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Riggisberg (BE)
113,2,Berisha Constructions Métalliques SA,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Roche VD (VD)
114,1,Metallbau Huser & Partner GmbH,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Romanshorn (TG)
115,1,Küng Metallbau,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Rothenfluh (BL)
116,1,H. Schuler GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Rothenthurm (SZ)
117,1,Fankhauser AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Safnern (BE)
118,2,Metallbau Pfister AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Samedan (GR)
119,1,Pfanner AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Sargans (SG)
120,1,Zurfluh Paul Metallbau AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Schattdorf (UR)
121,1,Renz Metallbau AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Schiers (GR)
122,1,Pletscher Metallbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Schleitheim (SH)
123,1,Jörg + Co. Metallbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Schmitten FR (FR)
124,1,Aluplus GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Seedorf UR (UR)
125,1,Emil Gisler AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Seedorf UR (UR)
126,1,ID Néon SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Sévaz (FR)
127,1,Meuli,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Sils/Segl Maria (GR)
128,1,Atec Metallbau GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Staad SG (SG)
129,1,Keiser Metall-Stahlbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Stans (NW)
130,1,WASTA AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Stans (NW)
131,1,W. Christen AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Strengelbach (AG)
132,1,Ammann AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Tägerwilen (TG)
133,1,Febatec GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Thun (BE)
134,1,Peter Soltermann AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Thun (BE)
135,1,Tulux AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Tuggen (SZ)
136,1,JDP Constructions Métalliques Sàrl,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Vaulruz (FR)
137,1,BTF COSTRUZIONI METALLICHE SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Vezia (TI)
138,1,Ferronnerie d'Art Puopolo Davide,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Vich (VD)
139,2,Fux Visp AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Visp (VS (de))
140,1,Tobias Hürlimann,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Walchwil (ZG)
141,1,Dörig Metallbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Waldkirch (SG)
142,1,metallround gmbh,2018,Diätkoch/-köchin EFZ,Waldkirch (SG)
143,1,Loretan Metallbau AG,2019,Drogist/in EFZ,Wattenwil (BE)
144,2,Wehrli Metallbau AG,2018,Drucktechnologe/-login EFZ,Wil SG (SG)
145,1,REY Metallbau AG,2018,Drucktechnologe/-login (Bogendruck) EFZ,Wittenbach (SG)
146,1,H. Gschwend AG,2018,Drucktechnologe/-login (Reprografie) EFZ,Wolfertswil (SG)
147,1,Planzer Metallbau AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Wolhusen (LU)
148,1,Bachmann Norbert,2018,Drucktechnologe/-login (Siebdruck) EFZ,Wollerau (SZ)
149,1,Fasler Metallbau AG,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Würenlos (AG)
150,1,MINDER AG TORBAU,2019,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Wyssachen (BE)
151,1,Batimétal SA,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Yverdon-les-Bains (VD)
152,1,Schwerzmann Metallbau,2019,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Zug (ZG)
153,1,Zehnder Söhne AG,2019,Elektroinstallateur/in EFZ,Zug (ZG)
154,1,ANALP Metallbau,2018,Elektroniker/in EFZ,Zürich (ZH)
155,1,SM Bau AG,2018,Elektroplaner/in EFZ,Zuzwil SG (SG)
156,1,Kühne + Dietrich,2018,Entwässerungspraktiker/in EBA,Bad Ragaz (SG)
157,1,PORETTI & GAGGINI SA,2018,Entwässerungstechnologe/-login EFZ,Bedano (TI)
158,1,Tuchschmid AG,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Frauenfeld (TG)
159,1,Aepli Stahlbau AG,2018,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Gossau SG (SG)
160,1,Baltensperger AG,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Höri (ZH)
161,1,Huser Stahlbau AG,2018,Fachmann/-frau Betreuung EFZ,Kerns (OW)
162,1,TERNO AG,2019,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Küblis (GR)
163,2,H. Wetter AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Stetten AG (AG)
