,Anzahl,Firma,Jahr,Lehrstelle,Ort
56,1,M.M. Elektro-Contact GmbH,2018,Detailhandelsassistent/in EBA,Birsfelden (BL)
57,1,Pezag Elektro AG,2018,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Bischofszell (TG)
58,2,Muff & Schmutz AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Bolligen (BE)
59,1,Afcotech SA,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Borex (VD)
60,1,Solioz électricité Sàrl,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Bramois (VS (fr))
61,2,ELETTROCRIVELLI SA,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Breganzona (TI)
62,1,Eglin Elektro AG Bremgarten,2018,Detailhandelsassistent/in (Elektrofach) EBA,Bremgarten AG (AG)
63,1,Melintec AG,2018,Detailhandelsassistent/in (Farben) EBA,Bremgarten AG (AG)
64,1,ELETTRO-MARTINETTI SAGL,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Brissago (TI)
65,1,Dunkel & Schürch AG,2018,Detailhandelsassistent/in (Flower) EBA,Bubendorf (BL)
66,2,Elektro Degen AG,2018,Detailhandelsassistent/in (Garden) EBA,Bubendorf (BL)
67,1,Eniwa AG,2018,Detailhandelsassistent/in (Haushalt) EBA,Buchs AG (AG)
68,1,Alpiq InTec Schweiz AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Buchs SG (SG)
69,1,Kolb Elektro SBW AG,2018,Detailhandelsassistent/in (Landi) EBA,Buchs SG (SG)
70,1,Elektrizitäts- und Wasserwerk,2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Buchs SG 1 (SG)
71,1,Bärtsch Elektro AG,2018,Detailhandelsassistent/in (Möbel) EBA,Bülach (ZH)
72,1,re.com elektroanlagen ag,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Bülach (ZH)
73,1,Meyer Electricité SA,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Bulle (FR)
74,1,Electrocasa AG,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Buochs (NW)
75,1,Studer Söhne Elektro AG,2018,Detailhandelsassistent/in (Papeterie) EBA,Bürchen (VS (de))
76,2,Electro-Stettler + Thönen AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Büren an der Aare (BE)
77,1,Electrocom Installations GmbH,2019,Detailhandelsassistent/in (Post) EBA,Burgdorf (BE)
78,1,Max Sägesser AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Burgdorf (BE)
79,1,Network 41 AG,2018,Detailhandelsassistent/in (Spielwaren) EBA,Büron (LU)
80,1,psp energietechnik ag,2018,Detailhandelsassistent/in (Sportartikel) EBA,Busswil TG (TG)
81,1,CKW Conex AG,2018,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Buttisholz (LU)
82,1,Stromerei AG,2018,Detailhandelsassistent/in (Textil) EBA,Buttisholz (LU)
83,1,LUCE 2000 SA,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Camorino (TI)
84,1,André Rothen SA,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Chailly-Montreux (VD)
85,2,Cesi Canepa AG,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Cham (ZG)
86,1,Elektro Annen AG,2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Cham (ZG)
87,1,Electricité d'Enhaut Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Château-d'Oex (VD)
88,2,Groupe E Connect SA,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Château-d'Oex (VD)
89,1,EF Energies Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Châtel-St-Denis (FR)
90,2,Groupe E Connect SA,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Châtel-St-Denis (FR)
91,2,4e elektrotechnik ag,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Chur (GR)
92,2,Alpiq InTec Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Chur (GR)
93,2,Elektro Maag + Rüedi AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Chur (GR)
94,1,Elektro Meier Chur AG,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Chur (GR)
95,3,Elektro-Raetus AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Chur (GR)
96,2,ETAVIS Grossenbacher AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Chur (GR)
97,1,Felix + Schmidt AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Chur (GR)
98,1,SAR,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Chur (GR)
99,4,Schönholzer AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Chur (GR)
100,2,swisspro AG,2019,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Chur (GR)
101,3,Willi Haustechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Chur (GR)
102,1,E-LEC SA,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Cornaux NE (NE)
103,2,Tapparel & Aymon SA,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Crans-Montana (VS (fr))
104,1,Tornay Electro Systèmes Sàrl,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Cugy VD (VD)
105,1,Elektro Fries GmbH,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Dallenwil (NW)
106,1,Weber & Partner,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Dättwil AG (AG)
107,2,Alpiq InTec Schweiz AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Davos Platz (GR)
108,2,Caviezel AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Davos Platz (GR)
109,1,HS TECHNICS AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Dietikon (ZH)
110,4,Jaisli-Xamax AG,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Dietikon (ZH)
111,2,Pro Elektro GmbH,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Dietikon (ZH)
112,3,A. R. Elektroinstallationen GmbH,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Dietlikon (ZH)
113,1,MK Elektro GmbH,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Dietlikon (ZH)
114,1,electro cadi SA,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Disentis/Mustér (GR)
115,1,Elektro Lämmli AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Domat/Ems (GR)
116,1,Elektro-Raetus AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Domat/Ems (GR)
117,1,EMS-CHEMIE AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Domat/Ems (GR)
118,1,Soller-Partner Electro SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Domat/Ems (GR)
119,1,Elektro Staub AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Dorf (ZH)
120,1,Widmer Elektro-Telecom AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Ebikon (LU)
121,1,Duvoisin André SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Echallens (VD)
122,1,Electricité 2020 Sàrl,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Echallens (VD)
123,1,Buchs Electricité SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Echandens (VD)
124,1,Elektro Wasmer GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Eggerberg (VS (de))
125,1,Elektro Blessing AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Eglisau (ZH)
126,1,Elektro Hodel AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Egolzwil (LU)
127,1,Elektro Team Eich AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Eich (LU)
128,1,A. Schmidiger AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Emmenbrücke (LU)
129,1,Niederberger Elektro AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Emmenbrücke (LU)
130,1,GLB Emmental,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Emmenmatt (BE)
131,1,Elektro Kuster AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Engelberg (OW)
132,1,Niederberger Elektro + Multimedia GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Engelberg (OW)
133,1,Ing. W. Eglin AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Ennetbaden (AG)
134,1,Telestrom AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Entlebuch (LU)
135,1,Marcel Détraz SA - EXPERT,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Epalinges (VD)
136,1,Elektro Reisch GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Ermatingen (TG)
137,1,Strasser Elektro AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Eschenz (TG)
138,1,Bingesser Huber Elektro AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Eschlikon TG (TG)
139,1,Allemann Elektro AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Escholzmatt (LU)
140,1,Hans Getzmann GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Ettiswil (LU)
141,1,Elektro Merz GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Fahrwangen (AG)
142,1,Zäch Elektro+Telecom AG,2018,Diätkoch/-köchin EFZ,Fällanden (ZH)
143,1,TZ Stromag,2018,Drogist/in EFZ,Fiesch (VS (de))
144,1,BARELELETTRICITA' SAGL,2018,Drucktechnologe/-login EFZ,Figino (TI)
145,1,Elektro Capaul AG,2019,Drucktechnologe/-login (Bogendruck) EFZ,Flims Waldhaus (GR)
146,1,meinrad buchli gmbh,2019,Drucktechnologe/-login (Reprografie) EFZ,Flims Waldhaus (GR)
147,1,Gall Elektro AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Flums (SG)
148,1,Hans K. Schibli AG,2018,Drucktechnologe/-login (Siebdruck) EFZ,Freienbach (SZ)
149,1,Baumann Haustechnik GmbH,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Fulenbach (SO)
150,1,Elektro Iten,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Gähwil (SG)
151,1,Schönenberger Elektro AG,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Gähwil (SG)
152,1,Elektro Sonderer AG,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Gais (AR)
153,1,Dubach Elektro GmbH,2018,Elektroinstallateur/in EFZ,Gettnau (LU)
154,1,Christen Electro,2018,Elektroniker/in EFZ,Gimel (VD)
155,1,AMSTROM AG,2018,Elektroplaner/in EFZ,Giswil (OW)
156,1,Elektro Kathriner AG,2018,Entwässerungspraktiker/in EBA,Giswil (OW)
157,1,Cauderay Electrotecnic Léman SA,2018,Entwässerungstechnologe/-login EFZ,Gland (VD)
158,1,SEIC - Société électrique intercommunale de la Côte SA,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Gland (VD)
159,1,Elintec AG,2018,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Glattbrugg (ZH)
160,1,Glattal Installationen AG,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Glattbrugg (ZH)
161,1,Tenic AG,2018,Fachmann/-frau Betreuung EFZ,Glattbrugg (ZH)
162,1,Licht- und Kraftwerke,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Glattfelden (ZH)
163,1,Imhof Paul AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Glis (VS (de))
164,4,TZ Stromag,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Glis (VS (de))
165,1,Elektro Kuster Goldach GmbH,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Goldach (SG)
166,1,Elektro Lüchinger GmbH,2018,Fachmann/-frau Betriebsunterhalt EFZ,Goldach (SG)
167,1,Matoshi-Elektro GmbH,2018,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Goldau (SZ)
168,1,TechCom electro AG,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Gossau SG (SG)
169,1,Elektro Sies GmbH,2018,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Grächen (VS (de))
170,1,Fasel G. & Partner SA,2018,Fachmann/-frau Gesundheit EFZ,Granges-Paccot (FR)
171,2,ELETTRO 3000 SAGL,2018,Fachmann/-frau Hauswirtschaft EFZ,Gravesano (TI)
172,2,Hochreutener Elektro AG,2018,Fachmann/-frau Information und Dokumentation EFZ,Grub AR (AR)
173,1,GLB Thun/Oberland,2019,Fachmann/-frau Kundendialog EFZ,Gwatt (Thun) (BE)
174,1,Kolb Elektro SBW AG,2018,Fachmann/-frau Leder und Textil EFZ,Haag (Rheintal) (SG)
175,1,Maréchaux Härkingen ZN,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Härkingen (SO)
176,1,Wyss Elektro AG,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Härkingen (SO)
177,1,Markus Frei Elektroanlagen GmbH,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Hedingen (ZH)
178,2,Elektrizitätswerk Heiden AG,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Heiden (AR)
179,1,Elektro Kiser AG,2018,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Hellbühl (LU)
180,2,Elektro Waser AG,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Hergiswil NW (NW)
181,1,Alpiq InTec Schweiz AG,2018,Fachmann/-frau Textilpflege EFZ,Herisau (AR)
182,2,Angehrn Elektro + Telecom GmbH,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Herisau (AR)
183,1,Bösch Elektro AG,2018,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Herisau (AR)
184,1,Elektro Kuster Herisau GmbH,2018,Fahrradmechaniker/in EFZ,Herisau (AR)
185,1,ETAVIS Grossenbacher AG,2018,Fahrzeugschlosser/in EFZ,Herisau (AR)
186,1,Liechti + Rentsch,2019,Fassadenbauer/in EFZ,Herzogenbuchsee (BE)
187,4,Gfeller Elektro AG,2019,Fassadenbaupraktiker/in EBA,Hinterkappelen (BE)
188,1,ELEKTRO FAWI GmbH,2018,Feinwerkoptiker/in EFZ,Hombrechtikon (ZH)
189,1,UPP Elektro GmbH,2018,Fleischfachassistent/in EBA,Hombrechtikon (ZH)
190,1,Ilg + Köstli AG,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Hörhausen (TG)
191,2,Hofstetter Elektro AG,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Horw (LU)
192,3,Elektro Camenzind + Partner AG,2019,Fleischfachmann/-frau EFZ,Hünenberg (ZG)
193,1,Elektro Luthiger AG,2019,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Hünenberg (ZG)
194,1,Jenni & Bolliger Hunzenschwil AG,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Hunzenschwil (AG)
195,4,Alpiq InTec Schweiz AG,2019,Fleischfachmann/-frau (Verarbeitung) EFZ,Ilanz (GR)
196,1,Caduff Haustechnik AG,2019,Flexodrucker/in EFZ,Ilanz (GR)
197,1,Derungs AG,2019,Florist/in EBA,Ilanz (GR)
198,1,Elektro Cadruvi AG,2019,Florist/in EFZ,Ilanz (GR)
199,1,J. Peter-Reich AG,2018,Formenbauer/in EFZ,Illnau (ZH)
