,Anzahl,Firma,Jahr,Lehrstelle,Ort
28,1,Geissbühler Architekten AG,2019,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Heimberg (BE)
29,1,Della Casa AG Architekten SIA,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Hünenberg (ZG)
30,1,urech architekten ag,2019,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Köniz (BE)
31,1,Bee Generalunternehmung AG,2019,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Konolfingen (BE)
32,1,AFM Architektur Fabian Meier,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Kriessern (SG)
33,1,Voser Architektur GmbH,2019,Bekleidungsnäher/in EBA,Landquart (GR)
34,1,Opus Architekten AG,2019,Betonwerker/in EFZ,Langnau im Emmental (BE)
35,1,architektur.rüedi ag,2019,Boden-Parkettleger/in EFZ,Laupen BE (BE)
36,1,architectura LA CHASA,2019,Boden-Parkettleger/in (Parkett) EFZ,Müstair (GR)
37,1,G. Baumann & F. Khanlari,2019,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Nidau (BE)
38,1,Waser Holzbau Planung GmbH,2018,Bootbauer/in EFZ,Oberrickenbach (NW)
39,1,Repower AG,2019,Bootfachwart/in EFZ,Poschiavo (GR)
40,1,Buache Architectes SA,2018,Buchhändler/in EFZ,Romont FR (FR)
41,1,Bühler Architekten AG,2019,Büchsenmacher/in EFZ,Rotkreuz (ZG)
42,1,Reichenbach Architekten AG,2019,Bühnentänzer/in EFZ,Saanen (BE)
43,1,BRASSER ARCHITEKTEN eth sia,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Samedan (GR)
44,1,Fanzun AG,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Samedan (GR)
45,1,Genoud Architectes Sàrl,2018,Büroassistent/in EBA,Siders (VS (fr))
46,1,Fulvio Chiavi,2019,Carrosserielackierer/in EFZ,St. Moritz (GR)
47,1,Ammann Partner AG,2018,Carrosseriespengler/in EFZ,Stein AR (AR)
48,1,Schleiss + Partner,2019,Chemie- und Pharmapraktiker/in EBA,Steinhausen (ZG)
49,1,GLB Berner Mittelland,2019,Chemie- und Pharmatechnologe/-login EFZ,Thörishaus (BE)
50,1,Tarcisi Maissen SA,2019,Coiffeur/-euse EBA,Trun (GR)
51,1,Michael Hartmann,2019,Coiffeur/-euse EFZ,Vaz/Obervaz (GR)
52,1,Hegglin Cozza Architekten AG,2019,Dachdecker/in EFZ,Zug (ZG)
53,1,Leutwyler Partner Architekten,2019,Dachdeckerpraktiker/in EBA,Zug (ZG)
54,1,p-4 AG,2019,Dekorationsnäher/in EBA,Zug (ZG)
55,1,Röösli Architekten AG,2019,Dentalassistent/in EFZ,Zug (ZG)
56,1,Wiederkehr Krummenacher,2019,Detailhandelsassistent/in EBA,Zug (ZG)
57,1,Zumbühl & Heggli Architekturbüro,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Zug (ZG)
58,1,Jenzer + Partner AG,2019,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Aarberg (BE)
59,1,Bigler AG,2019,Detailhandelsassistent/in (Consumer-Electronics) EBA,Altdorf UR (UR)
60,1,Hersche Ingenieure AG,2019,Detailhandelsassistent/in (Do-it-yourself) EBA,Appenzell (AI)
61,1,BG Ingenieure und Berater AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Baar (ZG)
62,1,Geozug Ingenieure AG,2019,Detailhandelsassistent/in (Elektrofach) EBA,Baar (ZG)
63,1,Ryser Ingenieure AG,2019,Detailhandelsassistent/in (Farben) EBA,Bern (BE)
64,1,smt ag,2019,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Bern (BE)
65,1,Kissling + Zbinden AG,2019,Detailhandelsassistent/in (Flower) EBA,Bern 14 (BE)
66,3,B+S AG,2019,Detailhandelsassistent/in (Garden) EBA,Bern 15 (BE)
67,1,"Rothpletz, Lienhard + Cie AG",2019,Detailhandelsassistent/in (Haushalt) EBA,Bern 22 (BE)
68,1,Bächtold & Moor AG,2019,Detailhandelsassistent/in (Kiosk) EBA,Bern 31 (BE)
69,1,Holinger AG,2019,Detailhandelsassistent/in (Landi) EBA,Bern 31 (BE)
70,1,LP Ingenieure AG,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Bern 31 (BE)
71,1,Markwalder & Partner AG,2019,Detailhandelsassistent/in (Möbel) EBA,Burgdorf (BE)
72,1,AF Toscano AG,2019,Detailhandelsassistent/in (Musikinstrumente) EBA,Chur (GR)
73,1,Bänziger Partner AG,2019,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Chur (GR)
74,1,Ingenieurbüro Bernhard Schlegel AG,2019,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Chur (GR)
75,1,Pöyry Schweiz AG,2019,Detailhandelsassistent/in (Papeterie) EBA,Chur (GR)
76,1,Tuffli & Partner AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Chur (GR)
77,1,Barras Davis et Francis,2018,Detailhandelsassistent/in (Post) EBA,Crans-Montana (VS (fr))
78,1,Gasser & Masserey SA,2018,Detailhandelsassistent/in (Schuhe) EBA,Crans-Montana (VS (fr))
79,1,DIAG Davoser Ingenieure AG,2019,Detailhandelsassistent/in (Spielwaren) EBA,Davos Dorf (GR)
80,1,Darnuzer Ingenieure AG,2019,Detailhandelsassistent/in (Sportartikel) EBA,Davos Platz (GR)
81,1,Grünenfelder + Partner AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Domat/Ems (GR)
82,1,"Baeriswyl, Schaller und Partner AG",2018,Detailhandelsassistent/in (Textil) EBA,Düdingen (FR)
83,1,Felder + Partner Bauingenieure AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Entlebuch (LU)
84,1,BONALUMI FERRARI PARTNER SA,2018,Detailhandelsassistent/in (Zoofachhandel) EBA,Giubiasco (TI)
85,1,Ingenieurbüro Runge AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Glarus (GL)
86,1,Manfred Aregger AG,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Hasle LU (LU)
87,1,Rüesch Engineering AG,2018,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Herisau (AR)
88,1,Schällibaum Herisau AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Herisau (AR)
89,1,SJB Kempter Fitze AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Herisau (AR)
90,1,Wälli AG Ingenieure,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Herisau (AR)
91,1,W+H AG,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Herzogenbuchsee (BE)
92,1,Holinger AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Hünenberg (ZG)
93,1,Cavigelli Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Ilanz (GR)
94,1,Mätzener & Wyss,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Interlaken (BE)
95,1,Scheidegger AG,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Langenthal (BE)
96,1,Wälchli & Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Langenthal (BE)
97,1,Collenberg inschigniers S.c.r.l.,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Lumbrein (GR)
98,1,RUL + Partner,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Lyss (BE)
99,1,Schmid + Pletscher AG,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Nidau (BE)
100,2,ZS ingénieurs civils SA,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Onex (GE)
101,1,Wismer + Partner AG,2019,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Rotkreuz (ZG)
102,1,BREM & THANEI AG,2019,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Scuol (GR)
103,1,Kissling + Zbinden AG,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Spiez (BE)
104,1,Gerber + Pieren Ingenieure AG,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Steffisburg (BE)
105,1,Peter Ott Ingenieurbüro,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Steinhausen (ZG)
106,1,"Gruner Wepf AG, St. Gallen",2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Teufen AR (AR)
107,1,HOLINGER AG,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Thun (BE)
108,1,Kissling + Zbinden AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Thun (BE)
109,1,QSI Engineering GmbH,2019,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Thun (BE)
110,1,Stämpfli + Zbinden GmbH,2019,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Thun (BE)
111,1,Bumann - Bonvin AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Visp (VS (de))
112,1,Bänziger Partner AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Widnau (SG)
113,1,Gruner Berchtold Eicher AG,2019,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Zug (ZG)
114,1,MEICHTRY & WIDMER,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Zug (ZG)
115,1,MOOS BAUINGENIEURE AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Zug (ZG)
116,1,Theiler Ingenieure AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Zweisimmen (BE)
117,1,Schwery Hans AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Bitsch (VS (de))
118,1,Walker Renova AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Chur (GR)
119,1,BISAG Küchenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Frauenfeld (TG)
120,1,Welz AG Schreinerei,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Trogen (AR)
121,1,bbz bern gmbh,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Bern (BE)
122,1,ecoptima AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Bern (BE)
