,Anzahl,Firma,Jahr,Lehrstelle,Ort
95,1,Censi & Ferrari SA,2019,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Grono (GR)
96,1,F.lli Somaini SA,2019,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Grono (GR)
97,1,Hans Ulrich Christen AG,2019,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Grünenmatt (BE)
98,1,Thoenen Bauunternehmung AG,2019,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Gstaad (BE)
99,1,GLB Thun/Oberland,2019,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Gwatt (Thun) (BE)
100,1,Leu Rüsi Bau AG,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Hemmental (SH)
101,2,Slongo AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Herisau (AR)
102,1,Gasser Felstechnik AG,2019,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Hofstetten b. Brienz (BE)
103,1,Günter AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Hombrechtikon (ZH)
104,1,Gassmann AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Höri (ZH)
105,1,Fuchs Wohnbau AG,2018,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Hosenruck (TG)
106,1,Reichlin Bau AG,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Ibach (SZ)
107,1,L. Candrian SA,2019,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Ilanz (GR)
108,1,Schmid Richard AG,2019,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Ilanz (GR)
109,1,C. Vanoli AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Immensee (SZ)
110,1,Martelli Agosti AG,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Jona (SG)
111,2,Toneatti AG Bauunternehmung,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Jona (SG)
112,1,Frühauf Bauteam AG,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Kägiswil (OW)
113,1,Melk Durrer AG,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Kägiswil (OW)
114,1,Ernst Frey AG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Kaiseraugst (AG)
115,1,Peter Bachmann AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Kirchleerau (AG)
116,1,Vetsch Klosters  AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Klosters Dorf (GR)
117,1,Stutz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Kreuzlingen (TG)
118,1,Gebr. Vetsch AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Küblis (GR)
119,1,Robert Spleiss AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Küsnacht ZH (ZH)
120,2,Christen AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Küssnacht am Rigi (SZ)
121,2,Saredi AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Küssnacht am Rigi (SZ)
122,1,Brodard G. & Fils SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,La Roche FR (FR)
123,1,Zeiter Konrad AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Lalden (VS (de))
124,1,GLB Oberaargau,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Langenthal (BE)
125,2,Bauhandwerk AG Langnau,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Langnau im Emmental (BE)
126,3,Erne AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Laufenburg (AG)
127,1,Ansermet SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Lavey-Village (VD)
128,2,Max Fischer AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Lenzburg (AG)
129,1,F. Barrondas Maçonnerie,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Les Moulins (VD)
130,1,Lietta SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Leysin (VD)
131,1,Kummer Bau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Lohn-Ammannsegg (SO)
132,1,Mavraj Sagl,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Lostallo (GR)
133,1,Bernasconi Bau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Luterbach (SO)
134,1,GLB Seeland,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Lyss (BE)
135,4,Zindel & Co. AG Maienfeld,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Maienfeld (GR)
136,1,Bernardini Bauunternehmung GmbH,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Malans GR (GR)
137,2,Baiutti Enrico SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Marly 1 (FR)
138,1,ODIS B. DE LEONI SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Marolta (TI)
139,3,Marti AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Matt (GL)
140,1,Schnyder Bau + Dach GmbH,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Mauren TG (TG)
141,1,LBG Genossenschaft f. ländliches Bauen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Menznau (LU)
142,2,Marti Construction SA,2018,Diätkoch/-köchin EFZ,Meyrin (GE)
143,2,Trümpi AG,2018,Drogist/in EFZ,Mitlödi (GL)
144,1,GLB Neckertal-Toggenburg,2018,Drucktechnologe/-login EFZ,Mogelsberg (SG)
145,2,Wohlwend Hoch- und Tiefbau AG,2018,Drucktechnologe/-login (Bogendruck) EFZ,Möhlin (AG)
146,1,Gebr. Stucki AG,2018,Drucktechnologe/-login (Reprografie) EFZ,Mollis (GL)
147,1,Johann Loher AG,2018,Drucktechnologe/-login (Rollendruck) EFZ,Montlingen (SG)
148,6,Marti AG Bern,2019,Drucktechnologe/-login (Siebdruck) EFZ,Moosseedorf (BE)
149,3,E. Kamm AG,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Mühlehorn (GL)
150,1,Tschanen AG,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Müllheim Dorf (TG)
151,1,Ruppen Peter AG,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Naters (VS (de))
152,1,Bischofberger AG,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Necker (SG)
153,2,Ragotti + Weber Bau AG,2018,Elektroinstallateur/in EFZ,Netstal (GL)
154,2,OBERHOLZER Bauleistungen AG,2018,Elektroniker/in EFZ,Neuhaus SG (SG)
155,1,Baugeschäft Ess,2018,Elektroplaner/in EFZ,Neuwilen (TG)
156,1,Gebrüder Mahler AG,2018,Entwässerungspraktiker/in EBA,Niederuzwil (SG)
157,1,Johann Volonté AG,2018,Entwässerungstechnologe/-login EFZ,Nunningen (SO)
158,1,Othmar Stebler AG,2018,Entwässerungstechnologe/in (Sanieren von Entwässerungsanlagen) EFZ,Nunningen (SO)
159,1,Perrin Frères SA,2018,Entwässerungstechnologe/in (Untersuchen von Entwässerungsanlagen) EFZ,Nyon 1 (VD)
160,1,Bihler AG,2018,Entwässerungstechnologe/in (Warten von Entwässerungsanlagen) EFZ,Oberbüren (SG)
161,2,Bianchi Bau AG,2019,Fachmann/-frau Betreuung EFZ,Obersaxen (GR)
162,2,Strabag AG,2018,Fachmann/-frau Betreuung (Behindertenbetreuung) EFZ,Oensingen (SO)
163,1,Merz Hoch- und Tiefbau AG,2018,Fachmann/-frau Betreuung (Betagtenbetreuung) EFZ,Olten 1 Fächer (SO)
164,1,Wüest + Cie AG,2018,Fachmann/-frau Betreuung (Generalistische Ausbildung) EFZ,Olten 1 Fächer (SO)
165,1,Implenia Suisse SA,2018,Fachmann/-frau Betreuung (Kinderbetreuung) EFZ,Onex (GE)
166,1,Guisolan SA,2018,Fachmann/-frau Betriebsunterhalt EFZ,Payerne (VD)
167,1,M. Iannetta Sàrl,2018,Fachmann/-frau Betriebsunterhalt (Hausdienst) EFZ,Penthéréaz (VD)
168,2,Induni et Cie S.A.,2018,Fachmann/-frau Betriebsunterhalt (Werkdienst) EFZ,Petit-Lancy (GE)
169,1,Costa AG,2019,Fachmann/-frau Bewegungs- und Gesundheitsförderung EFZ,Pontresina (GR)
170,1,Vecellio Costruzioni AG,2019,Fachmann/-frau Gesundheit EFZ,Poschiavo (GR)
171,1,BEER SA,2019,Fachmann/-frau Hauswirtschaft EFZ,Rabius (GR)
172,1,Roland Albrecht AG,2018,Fachmann/-frau Information und Dokumentation EFZ,Rafz (ZH)
173,4,Leonhard Weiss Bau AG,2018,Fachmann/-frau Kundendialog EFZ,Regensdorf (ZH)
174,1,Wanner + Lott AG,2018,Fachmann/-frau Leder und Textil EFZ,Regensdorf (ZH)
175,1,Bau AG Luzern,2018,Fachmann/-frau Leder und Textil (Fahrzeuge und Technik) EFZ,Reiden (LU)
176,1,Albin Borer AG,2018,Fachmann/-frau Leder und Textil (Feinlederwaren) EFZ,Reinach BL (BL)
177,1,Spaini Bau AG,2018,Fachmann/-frau Leder und Textil (Pferdesport) EFZ,Reinach BL (BL)
178,1,Klauser Baugeschäft GmbH,2018,Fachmann/-frau öffentlicher Verkehr EFZ,Reitnau (AG)
179,1,Heini AG,2019,Fachmann/-frau öffentlicher Verkehr (Planung) EFZ,Rhäzüns (GR)
180,1,Keller Bauunternehmung AG,2018,Fachmann/-frau öffentlicher Verkehr (Zugbegleitung) EFZ,Rheineck (SG)
181,1,SUTERHOLZ GmbH,2018,Fachmann/-frau Textilpflege EFZ,Ried (Muotathal) (SZ)
182,1,Berthoud Ami SA,2018,Fachmann/-frau Textilpflege (Textilreinigung) EFZ,Romainmôtier (VD)
183,1,Valaulta Berni AG,2019,Fachmann/-frau Textilpflege (Wäscherei) EFZ,Rueun (GR)
184,1,Peter Schindler AG,2018,Fahrradmechaniker/in EFZ,Rümlang (ZH)
185,1,RUBAG,2018,Fahrzeugschlosser/in EFZ,Ruswil (LU)
186,1,Constantin Bau AG,2018,Fassadenbauer/in EFZ,Salgesch (VS (de))
187,1,Lazzarini AG,2019,Fassadenbaupraktiker/in EBA,Samedan (GR)
188,2,Construction Perret S.A.,2018,Feinwerkoptiker/in EFZ,Satigny (GE)
189,1,Grisoni-Zaugg SA,2018,Fleischfachassistent/in EBA,Satigny (GE)
190,1,Immotech Construction SA,2018,Fleischfachassistent/in (Produktion und Verarbeitung) EBA,Satigny (GE)
191,1,Schnüriger Bau GmbH,2018,Fleischfachassistent/in (Vorbereitung und Verkauf) EBA,Sattel (SZ)
192,1,Bolli Bau AG,2018,Fleischfachmann/-frau EFZ,Schaffhausen (SH)
193,1,H. Estermann Bau AG,2018,Fleischfachmann/-frau (Feinkost und Veredelung) EFZ,Schenkon (LU)
194,1,Esslinger AG,2018,Fleischfachmann/-frau (Gewinnung) EFZ,Schlieren (ZH)
195,1,J.F. Jost & Co,2018,Fleischfachmann/-frau (Verarbeitung) EFZ,Schlieren (ZH)
196,1,Zumwald Bauunternehmung AG,2018,Flexodrucker/in EFZ,Schmitten FR (FR)
197,1,Bruno Engel GmbH,2018,Florist/in EBA,Schüpfheim (LU)
198,1,Knöpfel Kundenmaurer,2018,Florist/in EFZ,Schwellbrunn (AR)
199,1,Bezzola Denoth AG,2019,Formenbauer/in EFZ,Scuol (GR)
