,Anzahl,Firma,Jahr,Lehrstelle,Ort
32,1,Alterswohnheim Mütschi,2019,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Walchwil (ZG)
33,1,Alterszentrum Willisau,2018,Bekleidungsnäher/in EBA,Willisau (LU)
34,1,Kinderkrippe Stärnschnuppe,2018,Betonwerker/in EFZ,Adliswil (ZH)
35,1,Kita Chinderstern Adliswil GmbH,2018,Boden-Parkettleger/in EFZ,Adliswil (ZH)
36,1,UAPE Le Rendez-vous,2018,Boden-Parkettleger/in (Parkett) EFZ,Aubonne (VD)
37,1,KZU Kompetenzzentrum Pflege,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Bassersdorf (ZH)
38,1,Hirslanden Bern AG Klinik Salem Spital,2019,Bootbauer/in EFZ,Bern (BE)
39,2,Kindertagesstätte mikado,2019,Bootfachwart/in EFZ,Bern (BE)
40,13,Kindertagesstätte Piccolino,2019,Buchhändler/in EFZ,Bern (BE)
41,1,Ecole à journée continue Avenir,2019,Büchsenmacher/in EFZ,Biel/Bienne (BE)
42,1,Ecole à journée continue Bubenberg,2019,Bühnentänzer/in EFZ,Biel/Bienne (BE)
43,1,Ecole à journée continue Champ-du-Moulin,2019,Bühnentänzer/in (Klassischer Tanz) EFZ,Biel/Bienne (BE)
44,1,Ecole à journée continue des Prés-Walker,2019,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Biel/Bienne (BE)
45,1,Ecole à journée continue Dufour,2019,Büroassistent/in EBA,Biel/Bienne (BE)
46,4,Kita Bubenberg - Crèche Bubenberg,2019,Carrosserielackierer/in EFZ,Biel/Bienne (BE)
47,3,Kita Mett - Crèche de Mâche,2019,Carrosseriespengler/in EFZ,Biel/Bienne (BE)
48,1,Kita Rochette Stadt Biel,2019,Chemie- und Pharmapraktiker/in EBA,Biel/Bienne (BE)
49,4,Kita Zukunft - Crèche de l'Avenir,2019,Chemie- und Pharmatechnologe/-login EFZ,Biel/Bienne (BE)
50,1,Tagesschule Champagne,2019,Coiffeur/-euse EBA,Biel/Bienne (BE)
51,1,Tagesschule Plänke,2019,Coiffeur/-euse EFZ,Biel/Bienne (BE)
52,1,Kindervilla,2018,Dachdecker/in EFZ,Bottmingen (BL)
53,1,Regionalspital Emmental AG,2019,Dachdeckerpraktiker/in EBA,Burgdorf (BE)
54,1,KIMI Daleu AG,2019,Dekorationsnäher/in EBA,Chur (GR)
55,2,Stadt Chur,2019,Dentalassistent/in EFZ,Chur (GR)
56,1,Spital Davos AG,2019,Detailhandelsassistent/in EBA,Davos Platz (GR)
57,1,Kindertagesstätte/Canorta d'affons,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Disentis/Mustér (GR)
58,4,Chinderhuus Muur,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Ebmatingen (ZH)
59,1,Swiss Pre-Kindergarten GmbH,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Erlenbach ZH (ZH)
60,1,MAJMUNSCHE GmbH,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Fehraltorf (ZH)
61,1,Fugu Kinderkrippe Glattbrugg,2018,Detailhandelsassistent/in (Eisenwaren) EBA,Glattbrugg (ZH)
62,1,Kinderkrippe Bambi Opfikon,2018,Detailhandelsassistent/in (Elektrofach) EBA,Glattpark (Opfikon) (ZH)
63,1,Garderie L'Arbre à musique,2018,Detailhandelsassistent/in (Farben) EBA,Gryon (VD)
64,1,KITA Wirbelwind,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Heiden (AR)
65,1,Verein Kindertagesstätte Chinderhuus,2019,Detailhandelsassistent/in (Flower) EBA,Ins (BE)
66,1,globegarden Dorfstrasse,2018,Detailhandelsassistent/in (Garden) EBA,Kilchberg ZH (ZH)
67,1,Kinderkrippe Little People,2018,Detailhandelsassistent/in (Haushalt) EBA,Kloten (ZH)
68,1,Double Decker Bilingual Preschool GmbH,2018,Detailhandelsassistent/in (Kiosk) EBA,Küsnacht ZH (ZH)
69,1,Fennergut,2018,Detailhandelsassistent/in (Landi) EBA,Küsnacht ZH (ZH)
70,1,"Centre pédagogique ""Les Billodes""",2018,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Le Locle (NE)
71,1,Kindertagesstätte Schatzinsel,2018,Detailhandelsassistent/in (Möbel) EBA,Männedorf (ZH)
72,1,Kita Zauberloki,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Männedorf (ZH)
73,2,Kindertraum-Haus,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,Meilen (ZH)
74,1,Kita MiniMundo GmbH,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,Muttenz (BL)
75,1,KITA Chinderwelt,2018,Detailhandelsassistent/in (Papeterie) EBA,Niederteufen (AR)
76,1,Kinderkrippe Hosechnöpf GmbH,2018,Detailhandelsassistent/in (Parfumerie) EBA,Oberweningen (ZH)
77,1,Kinderkrippe Tamburin,2018,Detailhandelsassistent/in (Post) EBA,Obfelden (ZH)
78,1,Die Magie Des Wissens,2018,Detailhandelsassistent/in (Schuhe) EBA,Regensdorf (ZH)
79,1,Kinderkrippe Bambi,2018,Detailhandelsassistent/in (Spielwaren) EBA,Regensdorf (ZH)
80,2,Kinderkrippe Güxi,2018,Detailhandelsassistent/in (Sportartikel) EBA,Richterswil (ZH)
81,1,Kita Zimballo,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Rotkreuz (ZG)
82,2,Lil' Mouse House,2019,Detailhandelsassistent/in (Textil) EBA,Rotkreuz (ZG)
83,1,Waldmuus GmbH,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Rüschlikon (ZH)
84,1,Kinderkrippe Chüralla,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Samedan (GR)
85,1,Chinderträff Löwäpfootä,2019,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Schattdorf (UR)
86,1,Kita pop e poppa gwunderfitz,2018,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Stäfa (ZH)
87,1,Kinderkrippe Chnopftrucke,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Steinhausen (ZG)
88,1,Kinderkrippe Chäferfäscht,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Teufen AR (AR)
89,3,globegarden Farbstrasse,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Thalwil (ZH)
90,2,Panda Kids Uetikon am See GmbH,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Uetikon am See (ZH)
91,2,Krippe Minibambini,2018,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Uitikon Waldegg (ZH)
92,2,Kinderbetreuung Huetiberg GmbH,2018,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Urdorf (ZH)
93,3,KITA Seegarten,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Uster (ZH)
94,1,Kinderkrippe Purzelbaum,2019,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Valbella (GR)
95,3,"EVE ""Fleurimage""",2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Versoix (GE)
96,1,VaMuKi Chinderhuus,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Wädenswil (ZH)
97,1,globegarden Konradstrasse,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Wallisellen (ZH)
98,1,Kinderhort Gemeinde Freienbach,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Wilen b. Wollerau (SZ)
99,1,Fugu Kinderkrippe Winterthur Römertor,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Winterthur (ZH)
100,1,Kinderkrippe Fugu,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Winterthur (ZH)
101,1,Kita LOKI,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Winterthur (ZH)
102,1,globegarden Giacometti,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Zollikon (ZH)
103,1,Chinderhus Zugerbergstrasse,2019,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Zug (ZG)
104,2,Early Years Academy AG,2019,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Zug (ZG)
105,1,"Stadt Zug, Kind Jugend Familie",2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Zug (ZG)
106,1,Apfelblüte Kinderkrippe GmbH,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Zürich (ZH)
107,1,Chinderhus Bärätatze,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Zürich (ZH)
108,1,Chinderhuus BABAR,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Zürich (ZH)
109,2,Dayschool DEF,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Zürich (ZH)
110,1,Fugu Kinderkrippe Zürich Freilager,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Zürich (ZH)
111,1,GFZ Kita 12,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Zürich (ZH)
112,1,globegarden Alfred-Escher,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Zürich (ZH)
113,2,globegarden Bellerivestrasse,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Zürich (ZH)
114,1,globegarden Carmenstrasse,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Zürich (ZH)
115,2,globegarden Central,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Zürich (ZH)
116,1,globegarden Friedensgasse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Zürich (ZH)
117,1,globegarden Giesshübelstrasse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,Zürich (ZH)
118,1,globegarden Hofackerstrasse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Zürich (ZH)
119,2,globegarden Kinderhaus Seldwyla,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Zürich (ZH)
120,1,globegarden Kreis 6,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Zürich (ZH)
121,1,globegarden Leutschenbachstrasse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Zürich (ZH)
122,2,globegarden Nägelistrasse,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Zürich (ZH)
123,2,globegarden Paradeplatz,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Zürich (ZH)
124,1,globegarden Stadelhofen,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Zürich (ZH)
125,1,globegarden Talacker,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Zürich (ZH)
126,1,Kinderkrippe Bambi,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Zürich (ZH)
127,1,Kinderkrippe Bambi Albisrieden,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Zürich (ZH)
128,1,Kinderkrippe Bambi Binz,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Zürich (ZH)
129,1,Kinderkrippe Bambi Seefeld,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Zürich (ZH)
130,2,Kinderkrippe der Heilsarmee,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Zürich (ZH)
131,1,Kinderkrippe Fugu Höngg,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Zürich (ZH)
132,1,Kinderkrippe Fugu Oberstrass,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Zürich (ZH)
133,1,Kinderkrippe Gigelisuppe,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Zürich (ZH)
134,2,Kinderkrippe Güxi,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Zürich (ZH)
135,2,Kinderkrippe Güxi Albisriederplatz,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Zürich (ZH)
136,2,Kinderkrippe Little Einsteins,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Zürich (ZH)
137,2,Kinderkrippe Mariakäfer 1,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Zürich (ZH)
138,1,Kinderkrippe Sonnenschein,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Zürich (ZH)
139,2,Kinderkrippe Windrädli,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Zürich (ZH)
140,2,Kinderkrippen Güxi,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Zürich (ZH)
141,1,Kinderstube Oerlikon,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Zürich (ZH)
142,1,KiTa Bethanien Oerlikon,2018,Diätkoch/-köchin EFZ,Zürich (ZH)
143,1,Kita chachacha,2018,Drogist/in EFZ,Zürich (ZH)
144,1,Kita Chinderburg,2018,Drucktechnologe/-login EFZ,Zürich (ZH)
145,1,Kita Mariakäfer 2,2018,Drucktechnologe/-login (Bogendruck) EFZ,Zürich (ZH)
146,1,Kita pop e poppa frechdachs,2018,Drucktechnologe/-login (Reprografie) EFZ,Zürich (ZH)
147,1,Kita Tandem Binz 1,2018,Drucktechnologe/-login (Rollendruck) EFZ,Zürich (ZH)
148,1,Kita Tandem Stauffacher 2,2018,Drucktechnologe/-login (Siebdruck) EFZ,Zürich (ZH)
149,1,Krippe Kinderparadies GmbH,2018,"Medientechnologe/-login (Print) EFZ, in Anhörung",Zürich (ZH)
150,2,MUKITA,2018,"Medientechnologe/-login (Printmediatechnik) EFZ, in Anhörung",Zürich (ZH)
151,1,Sozialdepartement der Stadt Zürich,2018,"Medientechnologe/-login (Siebdruck) EFZ, in Anhörung",Zürich (ZH)
152,2,Villa Kunterbunt am Letzigraben,2018,"Edelstein-/Diamantenschleifer/in (EFZ, Kt. Regl. TI)",Zürich (ZH)
