,Anzahl,Firma,Jahr,Lehrstelle,Ort
24,1,Schindler Aufzüge AG,2019,Baumaschinenmechaniker/in EFZ,Bern (BE)
25,1,Mathys AG Bettlach,2018,Baupraktiker/in EBA,Bettlach (SO)
26,1,login Berufsbildung AG,2019,Bauwerktrenner/in EFZ,Biel/Bienne (BE)
27,1,Harting AG,2019,Bekleidungsgestalter/in EFZ,Biel/Bienne 6 (BE)
28,1,TE CONNECTIVITY SOLUTIONS GMBH,2018,Bekleidungsgestalter/in (Berufs- und Schutzbekleidung) EFZ,Bioggio (TI)
29,2,Hamilton Bonaduz AG,2019,Bekleidungsgestalter/in (Damenbekleidung) EFZ,Bonaduz (GR)
30,1,VEBO Genossenschaft,2018,Bekleidungsgestalter/in (Herrenbekleidung) EFZ,Breitenbach (SO)
31,1,Elektromotorenwerk Brienz AG,2019,Bekleidungsgestalter/in (Kopfbedeckung) EFZ,Brienz BE (BE)
32,1,Holcim (Schweiz) AG,2018,Bekleidungsgestalter/in (Pelzbekleidung) EFZ,Brunnen (SZ)
33,2,Härterei Blessing AG,2019,Bekleidungsnäher/in EBA,Burgdorf (BE)
34,1,W. Blaser AG,2019,Betonwerker/in EFZ,Burgdorf (BE)
35,1,Matisa Matériel Industriel SA,2018,Boden-Parkettleger/in EFZ,Crissier (VD)
36,1,Blechtech AG,2018,Boden-Parkettleger/in (Parkett) EFZ,Dachsen (ZH)
37,1,Angehrn AG,2018,Boden-Parkettleger/in (Textile und elastische Beläge) EFZ,Degersheim (SG)
38,1,LOG Produktions AG,2018,Bootbauer/in EFZ,Degersheim (SG)
39,1,Login formation professionnelle,2018,Bootfachwart/in EFZ,Delsberg (JU)
40,1,Noventa AG,2018,Buchhändler/in EFZ,Diepoldsau (SG)
41,1,Distec AG,2019,Büchsenmacher/in EFZ,Disentis/Mustér (GR)
42,1,Zaugg AG Eggiwil,2019,Bühnentänzer/in EFZ,Eggiwil (BE)
43,1,Lista AG,2018,Bühnentänzer/in (Klassischer Tanz) EFZ,Erlen (TG)
44,1,Otto Lang AG,2018,Bühnentänzer/in (Zeitgenössischer Tanz) EFZ,Ermensee (LU)
45,1,Elektrisola Feindraht AG,2018,Büroassistent/in EBA,Escholzmatt (LU)
46,1,Ibor AG,2018,Carrosserielackierer/in EFZ,Ettiswil (LU)
47,1,Jehle AG,2018,Carrosseriespengler/in EFZ,Etzgen (AG)
48,1,Urben + Kyburz AG,2018,Chemie- und Pharmapraktiker/in EBA,Etziken (SO)
49,1,Behr Metall AG,2018,Chemie- und Pharmatechnologe/-login EFZ,Felben-Wellhausen (TG)
50,1,TBS Werkzeugschärferei AG,2018,Coiffeur/-euse EBA,Flawil (SG)
51,1,Wilhelm-Sport GmbH,2018,Coiffeur/-euse EFZ,Frauenfeld (TG)
52,1,UIKER Antriebselemente AG,2018,Dachdecker/in EFZ,Freienbach (SZ)
53,1,A. Aubry AG,2018,Dachdeckerpraktiker/in EBA,Grenchen (SO)
54,1,Etampa AG,2018,Dekorationsnäher/in EBA,Grenchen (SO)
55,2,Ernst Schweizer AG,2018,Dentalassistent/in EFZ,Hedingen (ZH)
56,1,Schmiedewerk Stooss AG,2018,Detailhandelsassistent/in EBA,Hedingen (ZH)
57,1,Make AG,2019,Detailhandelsassistent/in (Autoteile-Logistik) EBA,Heimberg (BE)
58,2,Huber + Suhner AG,2018,"Detailhandelsassistent/in (Bäckerei, Konditorei, Confiserie) EBA",Herisau (AR)
59,1,PMP Präzisionsmechanik AG,2018,Detailhandelsassistent/in (Consumer-Electronics) EBA,Herisau (AR)
60,1,RICO-Sicherheitstechnik AG,2018,Detailhandelsassistent/in (Do-it-yourself) EBA,Herisau (AR)
61,1,Drehtech AG,2019,Detailhandelsassistent/in (Eisenwaren) EBA,Herzogenbuchsee (BE)
62,1,Fischer AG,2019,Detailhandelsassistent/in (Elektrofach) EBA,Herzogenbuchsee (BE)
63,1,Hans Christen AG,2019,Detailhandelsassistent/in (Farben) EBA,Herzogenbuchsee (BE)
64,1,HARTMETALL ESTECH AG,2018,Detailhandelsassistent/in (Fleischwirtschaft) EBA,Hitzkirch (LU)
65,1,Ernst Nachbur AG,2018,Detailhandelsassistent/in (Flower) EBA,Holderbank SO (SO)
66,1,Ingold Tools AG,2019,Detailhandelsassistent/in (Garden) EBA,Inkwil (BE)
67,1,eurodrives antriebe ag,2018,Detailhandelsassistent/in (Haushalt) EBA,Inwil (LU)
68,1,Mirap AG,2018,Detailhandelsassistent/in (Kiosk) EBA,Jona (SG)
69,1,MGC Moser-Glaser AG,2018,Detailhandelsassistent/in (Landi) EBA,Kaiseraugst (AG)
70,1,Haag-Streit AG,2019,Detailhandelsassistent/in (Lederwaren und Reiseartikel) EBA,Köniz (BE)
71,1,HEMO-Werkzeugbau,2018,Detailhandelsassistent/in (Möbel) EBA,Kriens (LU)
72,1,Ducrey AG,2018,Detailhandelsassistent/in (Musikinstrumente) EBA,Küssnacht am Rigi (SZ)
73,3,CAAJ Centre d'apprentissage de l'Arc jurassien,2018,Detailhandelsassistent/in (Nahrungs- und Genussmittel) EBA,La Chaux-de-Fonds (NE)
74,1,Goldec SA,2018,Detailhandelsassistent/in (Öffentlicher Verkehr) EBA,La Chaux-de-Fonds (NE)
75,1,Universo SA,2018,Detailhandelsassistent/in (Papeterie) EBA,La Chaux-de-Fonds (NE)
76,1,Grischa Mechanik AG,2019,Detailhandelsassistent/in (Parfumerie) EBA,Landquart (GR)
77,3,azm Ausbildungszentrum Mittelland,2019,Detailhandelsassistent/in (Post) EBA,Langenthal (BE)
78,2,Güdel AG,2019,Detailhandelsassistent/in (Schuhe) EBA,Langenthal (BE)
79,2,Comadur SA,2018,Detailhandelsassistent/in (Spielwaren) EBA,Le Locle (NE)
80,1,Auprès d'une entreprise partenaire du REN,2018,Detailhandelsassistent/in (Sportartikel) EBA,Les Verrières (NE)
81,1,Strähl Décolletage AG,2019,Detailhandelsassistent/in (Teppich und Bodenbeläge) EBA,Leuzigen (BE)
82,1,Grundschule Metall,2018,Detailhandelsassistent/in (Textil) EBA,Liestal (BL)
83,1,Kraftwerke Linth-Limmern AG,2018,"Detailhandelsassistent/in (Uhren, Schmuck, Edelsteine) EBA",Linthal (GL)
84,1,SPT Roth AG,2019,Detailhandelsassistent/in (Zoofachhandel) EBA,Lyss (BE)
85,1,Schütz Montlingen GmbH & Co. KG,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Beratung",Montlingen (SG)
86,8,Centre d'apprentissage de l'Arc jurassien (CAAJ),2019,Detailhandelsfachmann/-frau Beratung (Autoteile-Logistik) EFZ,Moutier (BE)
87,1,Baumgartner Maschinenbau AG,2019,Detailhandelsfachmann/-frau Beratung (Bäckerei/Konditorei/Confiserie) EFZ,Münchenbuchsee (BE)
88,1,Fribosa AG,2018,Detailhandelsfachmann/-frau Beratung (Consumer-Electronics) EFZ,Murten (FR)
89,1,Johnson Electric Switzerland AG,2018,Detailhandelsfachmann/-frau Beratung (Do-it-yourself) EFZ,Murten (FR)
90,1,Grob AG,2018,Detailhandelsfachmann/-frau Beratung (Eisenwaren) EFZ,Nebikon (LU)
91,1,Bucher Hydraulics AG,2019,Detailhandelsfachmann/-frau Beratung (Elektrofach) EFZ,Neuheim (ZG)
92,2,Bystronic Laser AG,2019,Detailhandelsfachmann/-frau Beratung (Farben) EFZ,Niederönz (BE)
93,1,Gomina AG,2018,Detailhandelsfachmann/-frau Beratung (Fleischwirtschaft) EFZ,Niederwald (VS (de))
94,1,Romay AG,2018,Detailhandelsfachmann/-frau Beratung (Flower) EFZ,Oberkulm (AG)
95,1,Imatech AG,2018,Detailhandelsfachmann/-frau Beratung (Garden) EFZ,Oberriet SG (SG)
96,1,Bourquin SA,2018,Detailhandelsfachmann/-frau Beratung (Haushalt) EFZ,Oensingen (SO)
97,1,IHI Ionbond AG,2018,Detailhandelsfachmann/-frau Beratung (Kiosk) EFZ,Olten (SO)
98,1,Stirnimann AG,2018,Detailhandelsfachmann/-frau Beratung (Landi) EFZ,Olten (SO)
99,1,MEZUBAG,2018,Detailhandelsfachmann/-frau Beratung (Lederwaren und Reiseartikel) EFZ,Pfäffikon SZ (SZ)
100,1,Jean Gallay SA,2018,Detailhandelsfachmann/-frau Beratung (Möbel) EFZ,Plan-les-Ouates (GE)
101,1,H. Lüdi + Co. AG,2018,Detailhandelsfachmann/-frau Beratung (Musikinstrumente) EFZ,Regensdorf (ZH)
102,1,Alu Menziken Extrusion AG,2018,Detailhandelsfachmann/-frau Beratung (Nahrungs- und Genussmittel) EFZ,Reinach AG (AG)
103,1,Erowa AG,2018,Detailhandelsfachmann/-frau Beratung (Öffentlicher Verkehr) EFZ,Reinach AG (AG)
104,2,maroplastic AG,2018,Detailhandelsfachmann/-frau Beratung (Papeterie) EFZ,Reitnau (AG)
105,2,Schneeberger AG,2019,Detailhandelsfachmann/-frau Beratung (Parfümerie) EFZ,Roggwil BE (BE)
106,1,Semec Mechanik AG,2018,Detailhandelsfachmann/-frau Beratung (Post) EFZ,Ruswil (LU)
107,1,elfo ag,2018,Detailhandelsfachmann/-frau Beratung (Schuhe) EFZ,Sachseln (OW)
108,1,Fankhauser Maschinenfabrik AG,2018,Detailhandelsfachmann/-frau Beratung (Spielwaren) EFZ,Schachen LU (LU)
109,1,Johann Müller AG,2018,Detailhandelsfachmann/-frau Beratung (Sportartikel) EFZ,Schmerikon (SG)
110,1,Zemp Technik AG,2018,Detailhandelsfachmann/-frau Beratung (Teppich und Bodenbeläge) EFZ,Schüpfheim (LU)
111,1,Kunststoff Schwanden AG,2018,Detailhandelsfachmann/-frau Beratung (Textil) EFZ,Schwanden GL (GL)
112,1,BSZ Stiftung,2018,Detailhandelsfachmann/-frau Beratung (Uhren-Schmuck-Edelsteine) EFZ,Seewen SZ (SZ)
113,1,Three-Tec GmbH,2018,Detailhandelsfachmann/-frau Beratung (Zoofachhandel) EFZ,Seon (AG)
114,1,Berufslernverbund Thal-Mittelland,2018,"Detailhandelsfachmann/-frau EFZ, Schwerpunkt Bewirtschaftung",Solothurn (SO)
115,1,Berufslernverbund Thal-Mittelland,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Autoteile-Logistik) EFZ,Solothurn (SO)
116,1,Glutz AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Bäckerei/Konditorei/Confiserie) EFZ,Solothurn (SO)
117,1,Hartchromwerk Brunner AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Consumer-Electronics) EFZ,St. Gallen (SG)
118,1,KIRCHHOFF Mobility AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Do-it-yourself) EFZ,Stäfa (ZH)
119,1,PILATUS Flugzeugwerke AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Eisenwaren) EFZ,Stans (NW)
120,1,Rychiger AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Elektrofach) EFZ,Steffisburg (BE)
121,1,FOSTAG Formenbau AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Farben) EFZ,Stein am Rhein (SH)
122,3,Laubscher Präzision AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Fleischwirtschaft) EFZ,Täuffelen (BE)
123,2,TRISA AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Flower) EFZ,Triengen (LU)
124,1,GEVAG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Garden) EFZ,Trimmis (GR)
125,1,Bannek,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Haushalt) EFZ,Tübach (SG)
126,1,Tulux AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Kiosk) EFZ,Tuggen (SZ)
127,1,Rotor Lips AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Landi) EFZ,Uetendorf (BE)
128,1,AS Aufzüge AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Lederwaren und Reiseartikel) EFZ,Urtenen-Schönbühl (BE)
129,1,Werkstätten,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Möbel) EFZ,Uzwil (SG)
130,1,IMC Métaldur SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Musikinstrumente) EFZ,Villaz-St-Pierre (FR)
131,1,Straumann Villeret SA,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Nahrungs- und Genussmittel) EFZ,Villeret (BE)
132,2,Lonza AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Papeterie) EFZ,Visp (VS (de))
133,1,WALSER+CO.AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Parfümerie) EFZ,Wald AR (AR)
134,1,Z-Tec Metallbearbeitung AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Post) EFZ,Wangen SZ (SZ)
135,1,PB SWISS TOOLS AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Schuhe) EFZ,Wasen im Emmental (BE)
136,2,LASRAG AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Spielwaren) EFZ,Wetzikon ZH (ZH)
137,1,HASTAG (Zürich) AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Sportartikel) EFZ,Wil ZH (ZH)
138,1,Kronenberg Maschinen und Fahrzeuge AG,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Teppich und Bodenbeläge) EFZ,Willisau (LU)
139,1,Albrecht Wüthrich,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Textil) EFZ,Wolhusen (LU)
140,1,Dany & Fils SA,2018,Detailhandelsfachmann/-frau Bewirtschaftung (Uhren-Schmuck-Edelsteine) EFZ,Yverdon-les-Bains (VD)
141,1,INTEGRA Biosciences AG,2019,Detailhandelsfachmann/-frau Bewirtschaftung (Zoofachhandel) EFZ,Zizers (GR)
